PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
M;450_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;450;;;;;;;0;;;;170;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;168_514_3;;;;;5100-CH FIRE ALARM;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;2042;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;250_406_3;;;;;FGS_511_1.52HS140;;ЛОЖЬ;ЛОЖЬ;;406;;;;;;;0;;;;1805;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;51HS152_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;138;;;;;;;0;;;;3215;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;48
M;474_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;474;;;;;;;0;;;;912;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;368_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;368;;;;;;;0;;;;1668;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_511_1.52XZLO020A;;FSC;;;Задвижка Z-5107 - открыта;Yes;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;104;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_001_1;FGS_511_1;26;;;;;;;;;;;;;;;;
DI;00XS511G01P02;;CAB;;;IB51-1 COMM. ALARM FGS-01 POWER SUPPLY 02;Yes;ИСТИНА;ЛОЖЬ;;22;;;;;;;;;;;9;ИСТИНА;57268;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;41.03;1;2;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;418
M;432_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;932;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;390_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;1763;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C510_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;2351;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;404_408_1;;;;;5200-OU-07 T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;408;;;;;;;0;;;;2133;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C432_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;2554;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C140_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;140;;;;;;;0;;;;3033;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_2_E;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;2850;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C616_3_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;0;;;;2251;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C616_3_S;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;0;;;;158;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;362_366_3;;;;;52GA005_FL;;ЛОЖЬ;ЛОЖЬ;;366;;;;;;;0;;;;1651;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;516_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;0;;;;800;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;168_512_3;;;;;5100-CH FIRE ALARM;;ЛОЖЬ;ЛОЖЬ;;512;;;;;;;0;;;;2114;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_2_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;2854;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C456_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;456;;;;;;;0;;;;2471;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C370_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;2761;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2403_3;;;;;Compiler marker (288, 48);;ЛОЖЬ;ЛОЖЬ;;2403;;;;;;;0;;;;1002;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
R;2403_A;;;;;INPUT SIGNAL;;ЛОЖЬ;ЛОЖЬ;;2403;;Long;;;;;0;;;;106;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C616_3_Q;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;0;;;;154;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_511_1.52XA134_1;;FSC;;;Fl.GD act. in PH-GDAP-C,F,G lamp;Yes;ЛОЖЬ;ЛОЖЬ;;276;;;;;;;0;;;;114;ЛОЖЬ;0;None;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_001_1;FGS_511_1;14;;;;;;;;;;;;;;;;
DO;51XA137;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;1;;;;358;ИСТИНА;57341;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;787
M;146_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;696;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C122_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;122;;;;;;;0;;;;3104;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;118_186_3;;;;;51HS139_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;186;;;;;;;0;;;;733;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C450_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;450;;;;;;;0;;;;2508;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;132_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;699;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;350_410_4;;;;;52HS142;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;1819;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS041A;;COM;;;DCS START;No;ЛОЖЬ;ИСТИНА;;474;;;;;;;0;;;;3233;ЛОЖЬ;0;None;;;;;;1=DCScmdSTART;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;66
T;476_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;476;;;;;;;;100 ms;50;;432;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;124_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;124;;;;;;;0;;;;653;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2464_5;;;;;Compiler marker (400, 301);;ЛОЖЬ;ЛОЖЬ;;2464;;;;;;;0;;;;979;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_1_E;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;891;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT023_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;386;;;;;;;0;;;;254;ИСТИНА;57297;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;683
DO;52GT026_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;416;;;;;;;0;;;;294;ИСТИНА;57313;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;723
M;114_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;625;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C112_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;3145;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XA100;;FLD;;;Indicator (Toxic gas) Outer inst.;Yes;ИСТИНА;ЛОЖЬ;;400;;;;;;;0;;;;62;ИСТИНА;57149;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.04;7;7;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;527
M;366_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;366;;;;;;;0;;;;1650;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS059B_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;422;;;;;;;0;;;;3240;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;73
DO;52HS071_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;515;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;929
M;432_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;1885;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;290_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;945;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51YT001_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;423;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;849
M;130_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;682;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT005_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;362;;;;;;;0;;;;212;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;641
M;C2462_1;;;;;Compiler marker (208, 109);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;973;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C514_2_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;2335;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;476_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;476;;;;;;;0;;;;1971;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;271_810_2;;;;;5100-OA FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;821;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52HS059B_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;422;;;;;;;0;;;;475;ИСТИНА;57378;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;889
T;606_20;;;;;;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;;1 s;0;;192;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51HS152_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;0;;;;404;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;833
DI;52GT007_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;370;;;;;;;0;;;;3175;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;8
R;2406_A;;;;;INPUT SIGNAL;;ЛОЖЬ;ЛОЖЬ;;2406;;Long;;;;;0;;;;114;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2463_M;;;;;State FAULT (1=FAULT);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;1573;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;458_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;458;;;;;;;0;;;;1931;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C414_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;414;;;;;;;0;;;;2611;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT006_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;216;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;645
M;412_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;173;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;130_146_1;;;;;51XA146_FL;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;698;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;146_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;644;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;178_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;178;;;;;;;0;;;;76;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XA109;;FLD;;;Compressor alarm (toxic gas);Yes;ИСТИНА;ЛОЖЬ;;506;;;;;;;0;;;;13;ИСТИНА;57150;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.04;1;6;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;502
M;350_416_4;;;;;52HS142;;ЛОЖЬ;ЛОЖЬ;;416;;;;;;;0;;;;1848;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XY125C;;FLD;;;1P6 vent. system trip;Yes;ИСТИНА;ЛОЖЬ;;468;;;;;;;0;;;;217;ИСТИНА;57151;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.06;11;2;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;574
M;C502_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;0;;;;2369;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C416_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;416;;;;;;;0;;;;2605;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;462_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;1933;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52GT005_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;362;;;;;;;0;;;;3173;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;6
M;360_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;1684;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;418_820_1;;;;;5100-PH T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;820;;;;;;;0;;;;147;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52XS043A;;MCC;;;FUN 2AB2 RUNNING;Yes;ИСТИНА;ЛОЖЬ;;516;;;;;;;;;;;180;ЛОЖЬ;57195;None;;;;;;1=RUNNING;;;;;;;Undefined;;;;41.03;13;13;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;448
M;C516_4_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;0;;;;878;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;268_270_2;;;;;5100_FLGD_B2;;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;0;;;;1495;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XY042B_TF;;COM;;;CHANELL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;833;;;;;;;0;;;;67;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;534
M;C158_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;158;;;;;;;0;;;;2955;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C514_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;2339;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;390_408_2;;;;;5200-OU-05 T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;408;;;;;;;0;;;;2130;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;432_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;;100 ms;50;;396;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C126_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;126;;;;;;;0;;;;3084;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT021_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;196;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;625
M;2463_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;161;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;434_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;0;;;;930;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;170_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;170;;;;;;;0;;;;1381;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
