PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14;ComAllocationType15;Master15;Slave15;PLCAddress15
T;290_3;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;;100 ms;20;;2472;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C516_2_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;0;;;;3522;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21PI114B_OS;;COM;2100;A_2000;FUEL GAS TO PILOT BURNER;No;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;2605;ИСТИНА;9811;None;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;273_1;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;273;;;;;;;;100 ms;20;;1644;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C504_2_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;504;;;;;;;0;;;;3548;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22HS605;;COM;2200;A_2000;RESET I-605;No;ИСТИНА;ИСТИНА;;572;;;;;;;0;;;;5471;ИСТИНА;8893;None;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_5;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C662_1_A;;;2200;2200;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;662;;;;;;;0;;;;2200;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;774_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;774;;;;;;;0;;;;6528;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C244_2_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;3936;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI101E2_TF;;COM;2200;A_P20_1;G.BOX HSS RADIAL BEAR-CE;No;ЛОЖЬ;ЛОЖЬ;;588;;;;;;;0;;;;4516;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;146_147_1;;;2200;;MOS AREA 2000-3;;ЛОЖЬ;ЛОЖЬ;;147;;;;;;;0;;;;644;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI101D_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;587;;;;;;;0;;;;1689;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;325_6;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;325;;;;;;;0;;;;4917;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1333_2_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1333;;;;;;;0;;;;6345;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;586_8;;;2200;P-2005S;;;ЛОЖЬ;ЛОЖЬ;;586;;;;;;;;100 ms;10;;2064;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C685_2_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;685;;;;;;;0;;;;1732;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI153_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;4002;ИСТИНА;8230;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HA439_PA;;COM;2000;A_2000;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;762;;;;;;;0;;;;2118;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;730_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;730;;;;;;;0;;;;2202;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C688_2_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;688;;;;;;;0;;;;1946;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VSHH065XY_MOC;;COM;2000;P-2005;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;0;;;;2741;ИСТИНА;8234;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1322_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;1322;;;;;;;0;;;;399;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VAHH087X;;COM;2200;A_2000;"G.BOX LSS  VIBR - DE ""X""";No;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;0;;;;1613;ИСТИНА;8896;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;686_7;;;2200;;;;ЛОЖЬ;ЛОЖЬ;;686;;;;;;;;100 ms;10;;1472;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI192_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;658;;;;;;;0;;;;1846;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;275_172_6;;;2000;;21BI122_MO;;ЛОЖЬ;ЛОЖЬ;;172;;;;;;;0;;;;4089;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH069X;;BNS;2200;A_2000;"G.BOX LSS  VIBR - DE ""X""";Yes;ИСТИНА;ЛОЖЬ;;546;;;;;;;;;;;172;ИСТИНА;8898;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;05.04;5;5;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;400_290_4;;;2000;;INHIBIT FLAME ON;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;225;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;5-ClockSrcFault3;;SYS;;;Clock source 3 fault;Yes;ЛОЖЬ;;;0;;;;;;;;;;;16;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI148_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;301;;;;;;;0;;;;3997;ИСТИНА;8231;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C80_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;80;;;;;;;0;;;;1369;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C674_2_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;674;;;;;;;0;;;;2163;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI101Q_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;599;;;;;;;0;;;;1817;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22TI115A_MOR;;COM;2200;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;678;;;;;;;0;;;;5472;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_5;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C430_1_L;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;430;;;;;;;0;;;;3614;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;5-ExtComFaultCC5;;SYS;;;Ext com fault Com ch 5;Yes;ЛОЖЬ;;;16;;;;;;;;;;;10;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22P2005STF_P;;COM;;P-2005S;P-2005S TRANS FAULT;No;ИСТИНА;ЛОЖЬ;;1360;;;;;;;0;;;;2279;ИСТИНА;8665;None;;;;;;1=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;2450;;;;;;;;;;;;;;;;;;;;;;;;;Output;CC_CCB_5;ESD_001_5;38;;;;;;;;;;;;
M;599_148_2;;;2200;P-2005S;22TI101Q_MO;;ЛОЖЬ;ЛОЖЬ;;148;;;;;;;0;;;;5915;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C297_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;297;;;;;;;0;;;;4344;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XY271;;FLD;;;LPG PRODUCT FROM V-2037;Yes;ИСТИНА;ЛОЖЬ;;774;;;;;;;0;;;;123;ИСТИНА;8901;None;;;;;;1=TRIP (NDE);;;;;;;Undefined;491;3428;;05.05;3;4;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;581;;;;;Output;CC_CCB_3;ESD_001_5;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;374_4;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;;100 ms;30;;652;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;378_338_2;;;2000;H-2002;20-I-314_I;;ЛОЖЬ;ЛОЖЬ;;338;;;;;;;0;;;;265;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;565_1324_5;;;2000;H-2005;20HS718;;ЛОЖЬ;ЛОЖЬ;;1324;;;;;;;0;;;;4669;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;362_400_1;;;2000;H-2001;1 FLM OUT;;ИСТИНА;ЛОЖЬ;;400;;;;;;;0;;;;6638;ЛОЖЬ;8685;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;618_3;;;2200;P-2005S;;;ЛОЖЬ;ЛОЖЬ;;618;;;;;;;0;;;;3290;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C635_3_C;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;635;;;;;;;0;;;;50;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C513_2_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;513;;;;;;;0;;;;6116;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;20LI054_HH;;COM;2000;A_2000;HH TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;730;;Float;;;;;0;;;;1604;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;10237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2459_F;;;;;INPUT 6;;ЛОЖЬ;ЛОЖЬ;;2459;;Float;;;;;0;;;;876;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI101E;;FLD;2200;A_2000;G.BOX HSS RADIAL BEAR-CE;Yes;ИСТИНА;ЛОЖЬ;;588;ИСТИНА;Float;4-20mA;-40;200;°C;;;;;300;ЛОЖЬ;8233;;None;None;None;None;;;;-100;-100;;;;-XXXXX.X;3.76;21;;05.06;9;8;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;10194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI257A2;;FLD;2200;A_P20_1;PUMP LINE BEARING TEMP;Yes;ИСТИНА;ЛОЖЬ;;750;ИСТИНА;Float;4-20mA;-40;150;°C;;;;;176;ЛОЖЬ;8252;;None;None;None;None;;;;-87.5;-87.5;;;;-XXXXX.X;3.76;21;;05.06;5;11;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;10440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VAHH066X;;COM;2200;A_2000;"MAIN MTR VIBR.- NCE ""X""";No;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;1170;ИСТИНА;8232;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAL091_CA;;COM;2200;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;1335;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2456_7;;;;;Compiler register (288, 198);;ЛОЖЬ;ЛОЖЬ;;2456;;Float;;;;;0;;;;464;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS990D_MOD;;COM;2000;A_2000;ESD MOS EN AREA 2000-4;No;ИСТИНА;ЛОЖЬ;;57;;;;;;;0;;;;894;ЛОЖЬ;8902;None;;;;;;1=NOT ENABLE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1322_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1322;;;;;;;0;;;;396;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;670_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;670;;;;;;;0;;;;2280;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20FALL064A;;COM;2000;A_2000;FEED GAS FROM E-2008;No;ЛОЖЬ;ЛОЖЬ;;365;;;;;;;0;;;;344;ИСТИНА;8903;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C404_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;404;;;;;;;0;;;;3658;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XL113A1;;COM;2100;A_2000;MAIN FG LINE TT IN PROGR;No;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;1007;ЛОЖЬ;0;None;;;;;;1=IN PROGRESS;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20FALL227_CA;;COM;2000;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;344;;;;;;;0;;;;837;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2460_3;;;;;Compiler marker (328, 156);;ЛОЖЬ;ЛОЖЬ;;2460;;;;;;;0;;;;1533;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C685_4_C;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;685;;;;;;;0;;;;1834;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;265_6;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;265;;;;;;;0;;;;5161;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS448B_MOC;;COM;2000;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;722;;;;;;;0;;;;1291;ИСТИНА;8238;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
