PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14
DO;20PI344_TF;;COM;2000;A_C2003;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;950;;;;;;;0;;;;2357;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;504;;;;;;;;;;;;;;;;;;;;
DO;20PALL266_FU;;COM;2000;;HG TO C-2003B 1ST ST;No;ЛОЖЬ;ЛОЖЬ;;1068;;;;;;;0;;;;6257;ИСТИНА;5829;None;;;;;;1=FISRT;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;2136;;;;;;;;;;;;;;;;;;;;
DO;22TAHH404A_P;;COM;2000;A_C2003;C-2003A 1ST STAGE;No;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;6020;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;CC_CCB_3;ESD_001_3;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20PALL365C_CA;;COM;2000;H-2005B;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;206;;;;;;;0;;;;5023;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;2243;;;;;;;;;;;;;;;;;;;;
T;506_3;;;2000;C-2002;;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;;1 s;0;;412;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;746_6;;;2000;C-2003B;;;ЛОЖЬ;ЛОЖЬ;;746;;;;;;;0;;;;7198;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C720_3_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;720;;;;;;;0;;;;8332;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22PI501C;;FLD;2000;C-2003S;HG TO C-2003S 2ND ST;Yes;ИСТИНА;ЛОЖЬ;;988;ИСТИНА;Float;4-20mA;0;6;MPa;;;;;1396;ЛОЖЬ;5869;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;03.09;17;10;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10630;;;;;;;;;;;;;;;;;;;;
M;C265_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;265;;;;;;;0;;;;4037;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1096_1;;;2000;;Compiler marker (224, 54);;ЛОЖЬ;ЛОЖЬ;;1096;;;;;;;0;;;;543;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C814_2_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;7978;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22ZAHH051;;COM;2200;A_C2002;AXIAL DEPLACEMENT COMPRESSOR;No;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;0;;;;4966;ИСТИНА;5216;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;505;;;;;;;;;;;;;;;;;;;;
M;C1066_1_J;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1066;;;;;;;0;;;;1394;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XY508_ESD;;COM;;;21XY508 FOR HMI;No;ЛОЖЬ;ЛОЖЬ;;393;;;;;;;0;;;;3783;ИСТИНА;4466;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;2741;;;;;;;;;;;;;;;;;;;;
M;C650_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;650;;;;;;;0;;;;4474;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1057_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;1057;;;;;;;0;;;;8814;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HA589G_FU;;COM;;;C-2003A/B/C EM. SD;No;ЛОЖЬ;ЛОЖЬ;;1057;;;;;;;0;;;;1815;ИСТИНА;4074;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;506;;;;;;;;;;;;;;;;;;;;
M;C2450_3;;;;;Compiler marker (256, 258);;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;0;;;;504;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1002_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1002;;;;;;;0;;;;2499;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C936_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;936;;;;;;;0;;;;3619;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C944_4_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;944;;;;;;;0;;;;8706;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;338_1090_2;;;2000;;FG TO MAIN BURNERS VENT;;ЛОЖЬ;ЛОЖЬ;;1090;;;;;;;0;;;;3372;ЛОЖЬ;0;;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;832_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;832;;;;;;;0;;;;1985;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2459_E;;;;;INPUT 5;;ЛОЖЬ;ЛОЖЬ;;2459;;Float;;;;;0;;;;2494;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;854_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;854;;;;;;;0;;;;1916;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C506_4_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;7663;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;546_5;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;546;;;;;;;0;;;;8750;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20PDI246_MOR;;COM;2000;A_C2003;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;944;;;;;;;0;;;;6669;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_3;152;;;;;;;;;;;;;;;;;;;;
M;C986_2_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;986;;;;;;;0;;;;8162;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C576_3_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;576;;;;;;;0;;;;4191;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;623_2;;;2000;C-2003A;;;ЛОЖЬ;ЛОЖЬ;;623;;;;;;;;1 s;0;;568;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;21PI555B;;FLD;2100;A_2000;FUEL OIL  TO BURNERS;Yes;ИСТИНА;ЛОЖЬ;;320;ИСТИНА;Float;4-20mA;0;700;kPag;;;;;492;ЛОЖЬ;6176;;None;None;None;None;;;;-175;-175;;;;-XXXXX.X;3.64;22;;03.05;15;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10080;;;;;;;;;;;;;;;;;;;;
M;C802_2_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;802;;;;;;;0;;;;3815;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI476B;;FLD;2200;A_C2003;C-2003B MTR WIND TMP(V1);Yes;ИСТИНА;ЛОЖЬ;;716;ИСТИНА;Float;4-20mA;0;160;°C;;;;;684;ЛОЖЬ;4136;;None;None;None;None;;;;-40;-40;;;;-XXXXX.X;3.76;21;;03.06;3;2;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10081;;;;;;;;;;;;;;;;;;;;
M;C298_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;298;;;;;;;0;;;;4866;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C800_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;800;;;;;;;0;;;;7402;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1072_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1072;;;;;;;0;;;;3305;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;20PDI361_HH;;COM;2000;A_C2003;HH TRIP SETPOINT (MPa);No;ЛОЖЬ;ЛОЖЬ;;968;;Float;;;;;0;;;;602;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10287;;;;;;;;;;;;;;;;;;;;
DO;20TAHH425_PA;;COM;2000;A_2000;1oo3 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;296;;;;;;;0;;;;787;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;507;;;;;;;;;;;;;;;;;;;;
M;C644_2_B;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;644;;;;;;;0;;;;7513;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI454D;;FLD;2200;A_C2003;C-2003B 2ND ST P.4  TMP.;Yes;ИСТИНА;ЛОЖЬ;;706;ИСТИНА;Float;4-20mA;0;250;°C;;;;;708;ЛОЖЬ;4088;;None;None;None;None;;;;-62.5;-62.5;;;;-XXXXX.X;3.76;21;;03.06;3;8;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10082;;;;;;;;;;;;;;;;;;;;
M;C650_1_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;650;;;;;;;0;;;;4473;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;706_1060_2;;;2000;;22TAHH454D_I;;ЛОЖЬ;ЛОЖЬ;;1060;;;;;;;0;;;;2934;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH517D2_CA;;COM;2200;A_C2003;C-2003S NO.3 MAIN BRG T.;No;ЛОЖЬ;ЛОЖЬ;;861;;;;;;;0;;;;7784;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;2556;;;;;;;;;;;;;;;;;;;;
M;C442_7_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;442;;;;;;;0;;;;4673;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH476A_CA;;COM;2200;A_C2003;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;714;;;;;;;0;;;;1784;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;508;;;;;;;;;;;;;;;;;;;;
M;C1100_1;;;2000;;Compiler marker (224, 54);;ЛОЖЬ;ЛОЖЬ;;1100;;;;;;;0;;;;537;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;22TI365B_365A_HH;;COM;2200;A_C2002;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;506;;Float;;;;;0;;;;986;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10288;;;;;;;;;;;;;;;;;;;;
DO;20PDI246_MOC;;COM;2000;A_C2003;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;944;;;;;;;0;;;;2280;ИСТИНА;4077;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;510;;;;;;;;;;;;;;;;;;;;
DI;22HS155_P;;COM;2000;A_C2002;SD RESET COMMAND;No;ИСТИНА;ИСТИНА;;590;;;;;;;0;;;;5524;ИСТИНА;5796;None;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;CC_CCB_2;ESD_001_3;5;Output;EPKS_CCB;ESD_001_3;2309;;;;;;;;;;;;;;;;;;;;
M;C540_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;3710;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH509C1;;BNS;2200;A_2000;C-2003S MOTOR BRG VIBR;Yes;ИСТИНА;ЛОЖЬ;;847;;;;;;;;;;;215;ИСТИНА;5219;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;03.04;9;16;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1909;;;;;;;;;;;;;;;;;;;;
M;C350_2_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;4784;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XY451;;FLD;2000;A_C2003;C-2003 RELIEF TO HF;Yes;ИСТИНА;ЛОЖЬ;;914;;;;;;;0;;;;280;ИСТИНА;4078;None;;;;;;1=TRIP (NDE);;;;;;;Undefined;491;3428;;03.10;11;1;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;Output;CC_CCB_3;ESD_001_3;58;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1976;;;;;;;;;;;;;;;;;;;;
M;512_2;;;2000;C-2002;;;ЛОЖЬ;ЛОЖЬ;;512;;;;;;;0;;;;5829;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C538_3;;;2000;C-2002;Compiler marker (256, 150);;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;0;;;;108;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20PDI287_TF;;COM;2000;C-2003S;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;994;;;;;;;0;;;;2533;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;511;;;;;;;;;;;;;;;;;;;;
AI;22TI467F;;FLD;2200;A_C2003;C-2003B NO.5 MAIN BRG T.;Yes;ИСТИНА;ЛОЖЬ;;764;ИСТИНА;Float;4-20mA;0;250;°C;;;;;740;ЛОЖЬ;4120;;None;None;None;None;;;;-62.5;-62.5;;;;-XXXXX.X;3.76;21;;03.06;3;16;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10083;;;;;;;;;;;;;;;;;;;;
DO;22TAH426A_CA;;COM;2000;A_C2003;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;614;;;;;;;0;;;;6171;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;729;;;;;;;;;;;;;;;;;;;;
T;570_2;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;570;;;;;;;;100 ms;5;;1032;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C952_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;952;;;;;;;0;;;;1659;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1067_4;;;2000;C2003B;;;ЛОЖЬ;ЛОЖЬ;;1067;;;;;;;0;;;;8808;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1058_2_K;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1058;;;;;;;0;;;;6228;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C201_4_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;201;;;;;;;0;;;;9343;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C277_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;277;;;;;;;0;;;;3987;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;349_1;;;2000;H-2005B;;;ЛОЖЬ;ЛОЖЬ;;349;;;;;;;;100 ms;30;;128;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
