PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;822_838_1;;;862-34;;86AAHH917_I;;ЛОЖЬ;ЛОЖЬ;;838;;;;;;;0;;;;2046;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;86TS841C_HH;;COM;862-34;;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;844;;Float;;;;;0;;;;1088;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10403;;;;;;;;
M;480_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;480;;;;;;;0;;;;1768;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TS846B_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;908;;;;;;;0;;;;1503;ИСТИНА;30446;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;773;;;;;;;;
AI;VM 16.04/17/17;;SYS;;;;Yes;ЛОЖЬ;;;0;ИСТИНА;Float;0-5V (VM);0;100;;;;;;540;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;Undefined;2.5;3.9;;16.04;17;17;1;Scan;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;566_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;566;;;;;;;;100 ms;5;;468;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;764_780_1;;;862-34;;86TAHH835C_I;;ЛОЖЬ;ЛОЖЬ;;780;;;;;;;0;;;;1986;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TAHH911B_CA;;COM;862-34;A_86234;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;1150;;;;;;;0;;;;2461;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;600;;;;;;;;
M;796_3;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;796;;;;;;;0;;;;2011;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86LI004_TF;;COM;862-34;A_86234;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;1096;;;;;;;0;;;;2378;ИСТИНА;30353;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;486;;;;;;;;
M;C720_1_E;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;720;;;;;;;0;;;;3861;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;86TS824B_MOR;;COM;862-34;A_86234;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;528;;;;;;;0;;;;483;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_861_1;132;;;;;;;;
M;C1232_1_E;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1232;;;;;;;0;;;;3083;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;86TS848A_MOR;;COM;862-34;A_86234;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;926;;;;;;;0;;;;542;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_861_1;191;;;;;;;;
M;948_174_2;;;862-34;;86TS850B;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;2823;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1310_192_2;;;862-34;;86TT914F;;ЛОЖЬ;ЛОЖЬ;;192;;;;;;;0;;;;2881;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1192_3;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1192;;;;;;;0;;;;2646;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;608_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;608;;;;;;;0;;;;1863;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TI913A_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;1132;;;;;;;0;;;;2474;ИСТИНА;30448;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;648;;;;;;;;
T;684_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;684;;;;;;;;100 ms;5;;880;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;86XS959_P;;COM;862-34;;Run С-8623402E;No;ЛОЖЬ;ИСТИНА;;1308;;;;;;;0;;;;264;ЛОЖЬ;0;None;;;;;;1=ON;;;;;;;Undefined;;;;;;;;High;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;CC_CCB_2;ESD_861_1;9
DO;86TI914D_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;1270;;;;;;;0;;;;2494;ИСТИНА;30449;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;658;;;;;;;;
DO;86VAHH914B_CA;;COM;862-34;A_86234;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;1234;;;;;;;0;;;;2561;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;955;;;;;;;;
M;648_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;648;;;;;;;0;;;;1891;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1150_6;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1150;;;;;;;;100 ms;5;;708;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;526_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;874;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1370_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1370;;;;;;;0;;;;124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TALL913C;;COM;862-34;A_86234;BCKCOOLH2O 1 SYS P STAT;No;ЛОЖЬ;ЛОЖЬ;;1172;;;;;;;0;;;;2476;ИСТИНА;30451;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;628;;;;;;;;
M;1332_194_1;;;862-34;;86TT916G;;ЛОЖЬ;ЛОЖЬ;;194;;;;;;;0;;;;2733;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2490_C;;;;;Ready to reset/ 1=Ready;;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;2935;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;86TS850B_HH;;COM;862-34;;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;948;;Float;;;;;0;;;;1176;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10425;;;;;;;;
DI;86LS821;;FLD;862-34;A_P86234;EDGE SEALING P-8623403IX;Yes;ЛОЖЬ;ЛОЖЬ;;930;;;;;;;;;;;158;ИСТИНА;29972;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;16.05;1;7;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1050;;;;;;;;
M;C1020_2_E;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1020;;;;;;;0;;;;3577;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TAHH857C_CA;;COM;862-34;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;1024;;;;;;;0;;;;1867;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1407;;;;;;;;
M;284_300_1;;;8600;;86TAHH806_I;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;1654;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86LAHH821;;COM;862-34;A_P86234;EDGE SEALING P-8623403IX;No;ЛОЖЬ;ЛОЖЬ;;930;;;;;;;0;;;;1329;ИСТИНА;30401;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;534;;;;;;;;
M;150_196_1;;;862-34;;MOS_LAMP_862_34_E;;ЛОЖЬ;ЛОЖЬ;;196;;;;;;;0;;;;2892;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;86PT901A;;FLD;862-34;A_86234;OIL IN REDUCER C8623401A;Yes;ИСТИНА;ЛОЖЬ;;1134;ИСТИНА;Float;4-20mA;0;0.4;МПа;;;;;748;ЛОЖЬ;30518;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;16.07;3;1;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10285;;;;;;;;
M;C604_2_E;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;604;;;;;;;0;;;;3414;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86VAHH914J_CA;;COM;862-34;A_86234;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;1376;;;;;;;0;;;;2589;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;969;;;;;;;;
M;C874_2_E;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;874;;;;;;;0;;;;3528;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1190_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1190;;;;;;;;100 ms;5;;96;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1130_1_F;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1130;;;;;;;0;;;;1085;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1152_4_C;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1152;;;;;;;0;;;;3663;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1292_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1292;;;;;;;0;;;;293;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;982_8;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;982;;;;;;;0;;;;3752;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TAHH828A_CA;;COM;862-34;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;1138;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1333;;;;;;;;
AI;VM 16.07/1/17;;SYS;;;;Yes;ЛОЖЬ;;;0;ИСТИНА;Float;0-5V (VM);0;100;;;;;;744;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;Undefined;2.5;3.9;;16.07;1;17;1;Scan;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TS811_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;1333;ИСТИНА;30454;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;696;;;;;;;;
DO;86PALL904D_CA;;COM;862-34;A_86234;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;1272;;;;;;;0;;;;90;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1645;;;;;;;;
M;728_160_2;;;862-34;;86TS834B;;ЛОЖЬ;ЛОЖЬ;;160;;;;;;;0;;;;1188;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;86TS827C_HH;;COM;862-34;;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;604;;Float;;;;;0;;;;948;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10368;;;;;;;;
DO;86TAHH914C;;COM;862-34;A_86234;OIL IN REDUCER C8623402C;No;ЛОЖЬ;ЛОЖЬ;;1250;;;;;;;0;;;;2488;ИСТИНА;30455;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;610;;;;;;;;
DO;86TS810_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;1327;ИСТИНА;30456;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;695;;;;;;;;
M;570_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;570;;;;;;;0;;;;865;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;610_154_2;;;862-34;;86LS811;;ЛОЖЬ;ЛОЖЬ;;154;;;;;;;0;;;;1161;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TS904K_TF;;COM;862-34;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;1390;;;;;;;0;;;;3348;ИСТИНА;31116;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1701;;;;;;;;
M;2490_A;;;;;Trip Initiator/0=Trip;;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;2932;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;86TS806_MOR;;COM;862-34;A_86234;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;284;;;;;;;0;;;;456;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_861_1;105;;;;;;;;
DO;86TAHH811_CA;;COM;862-34;A_P86234;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;824;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;846;;;;;;;;
DO;86TI916A_TF;;COM;862-34;A_86234;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;1212;;;;;;;0;;;;2519;ИСТИНА;30457;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;673;;;;;;;;
M;C1174_1_G;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1174;;;;;;;0;;;;1058;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86VI914F_TF;;COM;862-34;A_86234;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;1314;;;;;;;0;;;;2575;ИСТИНА;30458;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;981;;;;;;;;
DI;86TS847A_MOR;;COM;862-34;A_86234;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;920;;;;;;;0;;;;539;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_861_1;188;;;;;;;;
M;C902_1_B;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;902;;;;;;;0;;;;3213;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1046_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1046;;;;;;;0;;;;332;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1022_180_2;;;862-34;;86TS857B;;ЛОЖЬ;ЛОЖЬ;;180;;;;;;;0;;;;2848;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;86TS845C_HH;;COM;862-34;;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;904;;Float;;;;;0;;;;1128;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10413;;;;;;;;
DI;86XS958_P;;COM;862-34;;Run С-8623402D;No;ЛОЖЬ;ИСТИНА;;1288;;;;;;;0;;;;263;ЛОЖЬ;0;None;;;;;;1=ON;;;;;;;Undefined;;;;;;;;High;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;CC_CCB_2;ESD_861_1;8
T;960_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;960;;;;;;;;100 ms;5;;952;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;86TS861;;FLD;862-34;A_P86234;ENG WDG P8623406AX;Yes;ЛОЖЬ;ЛОЖЬ;;1060;;;;;;;;;;;20;ИСТИНА;30275;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;16.04;1;13;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1184;;;;;;;;
DO;86TAHH829B;;COM;862-34;;ENG WDG P86234022SX;No;ЛОЖЬ;ЛОЖЬ;;642;;;;;;;0;;;;2633;ИСТИНА;31115;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1547;;;;;;;;
M;1272_3;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1272;;;;;;;0;;;;2698;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;840_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;840;;;;;;;;100 ms;5;;536;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;784_7;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;784;;;;;;;0;;;;3718;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;418_146_2;;;862-34;;86AS906;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;2810;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;946_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;946;;;;;;;0;;;;783;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1330_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;289;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TAHH051;;COM;862-34;A_P86234;ENG WDG P8623409AX;No;ЛОЖЬ;ЛОЖЬ;;1090;;;;;;;0;;;;1350;ИСТИНА;30459;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;813;;;;;;;;
DO;86TS850B_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;948;;;;;;;0;;;;1523;ИСТИНА;30460;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;783;;;;;;;;
