PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
T;172_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;172;;;;;;;;1 s;30;;28;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C462_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;2720;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C462_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;2718;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;30HS212;;FLD;;;Checking 30XA534,30XA542;No;ИСТИНА;ЛОЖЬ;;510;;;;;;;;;;;125;ИСТИНА;53085;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;37.04;17;6;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;470;;;;
M;156_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;156;;;;;;;0;;;;1364;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C358_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;0;;;;2791;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;706_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;706;;;;;;;;1 s;0;;156;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2461_O;;;;;DO Close (1=ON);;ЛОЖЬ;ЛОЖЬ;;2461;;;;;;;0;;;;2132;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C472_5;;;;;Compiler marker (256, 115);;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;0;;;;2672;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C344_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;344;;;;;;;0;;;;2865;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;30HS214;;FLD;;;Checking 30XA530,30XA531,30XA529;No;ИСТИНА;ЛОЖЬ;;502;;;;;;;;;;;112;ИСТИНА;53088;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;37.04;17;9;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;473;;;;
M;C163_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;163;;;;;;;0;;;;178;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C204_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;204;;;;;;;0;;;;3051;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;914_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;914;;;;;;;0;;;;1290;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C600_1;;;;;Compiler marker (256, 55);;ЛОЖЬ;ЛОЖЬ;;600;;;;;;;0;;;;2616;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2440_4;;;;;Compiler register (224, 150);;ЛОЖЬ;ЛОЖЬ;;2440;;Byte;;;;;0;;;;1161;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C162_4;;;;;Compiler marker (272, 121);;ЛОЖЬ;ЛОЖЬ;;162;;;;;;;0;;;;3188;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;314_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;1447;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;20_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;20;;;;;;;;100 ms;30;;624;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;350_418_3;;;;;30GA526_FL;;ЛОЖЬ;ЛОЖЬ;;418;;;;;;;0;;;;1573;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;2462_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;;10 ms;1;;100;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;2462_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;;10 ms;1;;96;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;30GT547_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;360;;;;;;;0;;;;3353;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_301_1;26;;;;
DI;30HS104A;;FLD;;;30XV104 Open;Yes;ИСТИНА;ЛОЖЬ;;1004;;;;;;;;;;;152;ЛОЖЬ;53092;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;37.05;15;1;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;481;;;;
M;310_612_3;;;;;30GA500_FL;;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;0;;;;1984;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;328_480_1;;;;;30GT513_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;480;;;;;;;0;;;;1490;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C914_1_R;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;914;;;;;;;0;;;;2467;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;37-OutputCompare;;SYS;;;Output compare fault;Yes;ЛОЖЬ;;;21;;;;;;;;;;;35;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;656;;;;
M;911_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;911;;;;;;;0;;;;354;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;514_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;1820;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2334_A;;;;;1=MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;2334;;;;;;;0;;;;2290;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C462_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;2713;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C112_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;3303;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30GT509_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;0;;;;769;ИСТИНА;53338;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;779;;;;
M;112_234_1;;;;;30XA1002_FL;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;120;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C114_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;3300;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C316_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;0;;;;3003;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;332_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;332;;;;;;;;100 ms;10;;240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C348_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;0;;;;2843;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;37-ClockSrcFault1;;SYS;;;Clock source 1 fault;Yes;ЛОЖЬ;;;24;;;;;;;;;;;14;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;659;;;;
M;C188_8;;;;;Compiler marker (272, 217);;ЛОЖЬ;ЛОЖЬ;;188;;;;;;;0;;;;176;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2475_F;;;;;HORN (1=ON);;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;0;;;;1153;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C706_3_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;706;;;;;;;0;;;;2568;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;360_412_3;;;;;30GA547_FL;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;1598;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;164_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;164;;;;;;;0;;;;1164;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30YT013_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;182;;;;;;;0;;;;928;ИСТИНА;53407;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;943;;;;
M;604_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;604;;;;;;;0;;;;1951;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;360_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;;100 ms;10;;284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;30HS1002_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;847;ИСТИНА;53371;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;858;;;;
DI;30HS104A_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1004;;;;;;;0;;;;3389;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_301_1;62;;;;
M;C362_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;362;;;;;;;0;;;;2774;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C190_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;190;;;;;;;0;;;;3068;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;700_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;700;;;;;;;0;;;;2096;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;322_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;;100 ms;10;;188;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;460_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;0;;;;1379;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;520_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;1841;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C358_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;0;;;;2795;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C352_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;2820;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C336_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;336;;;;;;;0;;;;2901;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C156_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;156;;;;;;;0;;;;3220;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;30GT501;;FLD;;;At compr. С-3001S(in axes 7-8/А-Б);Yes;ИСТИНА;ЛОЖЬ;;312;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;360;ЛОЖЬ;53052;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;37.04;5;6;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;11365;;;;
M;C318_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;2996;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30GT515_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;704;ИСТИНА;53312;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;714;;;;
M;1006_1008_4;;;;;30XV104_CL_FL;;ЛОЖЬ;ЛОЖЬ;;1008;;;;;;;0;;;;2340;ЛОЖЬ;0;;;;;;;0=Cmd CLOSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;154_10;;;;;;;ЛОЖЬ;ЛОЖЬ;;154;;;;;;;0;;;;1357;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;150_206_4;;;;;30YT001_FL;;ЛОЖЬ;ЛОЖЬ;;206;;;;;;;0;;;;1340;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C706_3_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;706;;;;;;;0;;;;2567;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C902_2_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;902;;;;;;;0;;;;2520;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;352_512_3;;;;;30GA527_FL;;ЛОЖЬ;ЛОЖЬ;;512;;;;;;;0;;;;1824;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30XY574A;;FLD;;;Стойка эстакады 7-C12;Yes;ИСТИНА;ЛОЖЬ;;163;;;;;;;0;;;;12;ИСТИНА;53141;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;37.06;1;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;541;;;;
T;472_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;;100 ms;10;;404;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;472_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;0;;;;1740;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;30GT548_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;362;;;;;;;0;;;;3347;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_301_1;20;;;;
M;C2406_1;;;;;Compiler marker (224, 84);;ЛОЖЬ;ЛОЖЬ;;2406;;;;;;;0;;;;1758;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;30GT505_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;464;;;;;;;0;;;;3333;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_301_1;6;;;;
M;C806_3_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;806;;;;;;;0;;;;73;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;910_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;910;;;;;;;0;;;;326;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DI;30HS218;;FLD;;;Checking 30XA539,30XA543;No;ИСТИНА;ЛОЖЬ;;514;;;;;;;;;;;126;ИСТИНА;53086;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;37.04;17;7;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;471;;;;
M;176_222_2;;;;;30YT010_RR;;ЛОЖЬ;ЛОЖЬ;;222;;;;;;;0;;;;1231;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2483_C;;;;;1=OPEN/CLOSE;;ЛОЖЬ;ЛОЖЬ;;2483;;;;;;;0;;;;2289;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C172_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;172;;;;;;;0;;;;3153;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;1004_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1004;;;;;;;0;;;;2312;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C410_1;;;;;Compiler marker (256, 43);;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;2743;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C320_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;320;;;;;;;0;;;;2988;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C116_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;0;;;;3288;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C902_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;902;;;;;;;0;;;;2524;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;37-CP1_Running;;SYS;;;CP 1 running;Yes;ЛОЖЬ;;;20;;;;;;;;;;;18;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_301_1;643;;;;
T;174_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;;100 ms;10;;92;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C912_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;912;;;;;;;0;;;;2482;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C348_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;0;;;;2839;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C468_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;0;;;;2683;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
