PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4
DO;86XA133;;FLD;;;Beacon ЛВГ (ext. installation);Yes;ИСТИНА;ЛОЖЬ;;256;;;;;;;0;;;;10;ИСТИНА;59011;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;43.03;7;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;451
M;C234_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;1054;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;110_145_1;;;;;86XA191A_FL;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;149;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C2470_1;;;;;Compiler marker (168, 157);;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;61;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
T;138_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;;100 ms;10;;40;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;VM 43.03/3/17;;SYS;;;;Yes;ЛОЖЬ;;;12;ИСТИНА;Float;0-5V (VM);0;5.2;;;;;;64;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;-XXXXX.X;2.5;3.9;;43.03;3;17;1;Scan;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;136_150_2;;;;;86HS191N_RR;;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;200;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C236_1;;;;;Compiler marker (256, 55);;ЛОЖЬ;ЛОЖЬ;;236;;;;;;;0;;;;1043;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;120_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;120;;;;;;;;100 ms;10;;32;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86GT008_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;324;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;532
DO;86HS191E_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;351;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;559
DO;86GT003_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;230;;;;;;;0;;;;299;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;506
BO;IB861_FGS1_RT1_B;;COM;;;Repair time CP1;No;ЛОЖЬ;ЛОЖЬ;;22;;Word;;;;;0;;;;20;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11027
BI;43-Minute;;SYS;;;Minute;No;ЛОЖЬ;;;24;;Byte;;;;;;;;;6;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2405_C;;;;;0=DIRTY OPTICS;;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;0;;;;124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86GA001;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;1;;;;291;ИСТИНА;59046;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;500
M;2465_G;;;;;Bit 1;;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;117;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;234_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;;100 ms;10;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;238_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;238;;;;;;;0;;;;425;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C256_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;1019;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;145_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;153;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C2405_4;;;;;Compiler marker (381, 186);;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;0;;;;240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86HS191C_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;342;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;550
R;2405_G;;;;;HH ALARM LEVEL;;ЛОЖЬ;ЛОЖЬ;;2405;;Long;;;;;0;;;;112;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2475_E;;;;;BEACON (1=ON);;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;0;;;;100;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;145_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;231;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;200_252_2;;;;;86HS125;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;202;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C238_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;238;;;;;;;0;;;;1041;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86XA191E;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;1;;;;353;ИСТИНА;59080;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;561
DI;43-ExtComFaultCC6;;SYS;;;Ext com fault Com ch 6;Yes;ЛОЖЬ;;;20;;;;;;;;;;;11;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;466
T;210_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;;100 ms;10;;80;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C2405_5;;;;;Compiler marker (384, 240);;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;0;;;;244;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86HS191G_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;122;;;;;;;0;;;;358;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;566
DO;FGS_861_1_F3;;COM;;;IO Fault;No;ЛОЖЬ;ЛОЖЬ;;21;;;;;;;1;;;;246;ИСТИНА;59041;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;492
M;128_150_2;;;;;86HS191J_RR;;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;184;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86HS191N_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;391;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;594
DO;86GA007;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;1;;;;323;ИСТИНА;59058;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;530
M;145_14;;;;;;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;221;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C134_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;134;;;;;;;0;;;;1157;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86HS191I_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;126;;;;;;;0;;;;368;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;574
M;100_128_2;;;;;86HS126;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;408;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43-CP_Fault;;SYS;;;Control processor fault;Yes;ЛОЖЬ;;;20;;;;;;;;;;;19;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;458
DI;86XS115;;FLD;;;Контроллерная, UPS, коридор. Пожар;Yes;ИСТИНА;ЛОЖЬ;;300;;;;;;;;;;;59;ИСТИНА;59101;None;;;;;;1=ALARM;;;;;;;Undefined;491;3428;;43.03;5;4;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;436
DO;86HS191H_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;124;;;;;;;0;;;;363;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;571
DO;86HS191B_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;338;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;546
M;C116_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;0;;;;1223;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;86HS191A_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;110;;;;;;;0;;;;1369;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_861_1;10
M;C250_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;1035;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2465_B;;;;;In 2 (0=Alarm);;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;115;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86HS191C_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;343;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;551
AI;86GT002;;FLD;;;Leakoff of combustible gas at oil separator;Yes;ИСТИНА;ЛОЖЬ;;212;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;4;ЛОЖЬ;59012;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;43.03;3;2;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11029
M;124_150_2;;;;;86HS191H_RR;;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;144;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C216_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;1080;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;86HS191L;;FLD;;;Manual annuncuator. Button 86HS191L.;Yes;ИСТИНА;ЛОЖЬ;;132;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;112;ЛОЖЬ;59013;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;43.03;13;12;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11133
M;2490_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;119;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;200_220_3;;;;;86HS128;;ЛОЖЬ;ЛОЖЬ;;220;;;;;;;0;;;;160;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;254_256_2;;;;;862-34_FLGD_C2;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;466;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C234_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;1047;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86GA005;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;1;;;;313;ИСТИНА;59054;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;520
DO;86XA143;;FLD;;;Horn ЛВГ (ext. inst.);Yes;ИСТИНА;ЛОЖЬ;;256;;;;;;;0;;;;13;ИСТИНА;59014;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;43.03;7;6;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;454
M;C114_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;1231;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C230_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;230;;;;;;;0;;;;1073;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C136_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;1147;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C136_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;1148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;120_145_1;;;;;86XA191F_FL;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;264;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;86HS191E;;FLD;;;Manual annuncuator. Button 86HS191E.;Yes;ИСТИНА;ЛОЖЬ;;118;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;84;ЛОЖЬ;59015;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;43.03;13;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11105
AI;86GT006;;FLD;;;Leakoff of combustible gas at oil separator;Yes;ИСТИНА;ЛОЖЬ;;216;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;20;ЛОЖЬ;59016;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;43.03;3;6;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11045
M;118_146_1;;;;;86XA191E_FL;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;219;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;212_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;212;;;;;;;0;;;;260;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;86HS191B;;FLD;;;Manual annuncuator. Button 86HS191B.;Yes;ИСТИНА;ЛОЖЬ;;112;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;72;ЛОЖЬ;59017;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;43.03;13;2;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11093
M;C234_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;1051;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C134_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;134;;;;;;;0;;;;1151;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43-FaultReset;;SYS;;;Fault Reset;Yes;ЛОЖЬ;;;0;;;;;;;;;;;0;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;478
M;236_238_1;;;;;862-34_FLGD_B1;;ЛОЖЬ;ЛОЖЬ;;238;;;;;;;0;;;;433;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;134_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;134;;;;;;;0;;;;426;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;86HS191O_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;138;;;;;;;0;;;;1383;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_861_1;24
T;210_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;;100 ms;10;;88;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;86HS191O;;FLD;;;Manual annuncuator. Button 86HS191O.;Yes;ИСТИНА;ЛОЖЬ;;138;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;124;ЛОЖЬ;59018;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;43.03;13;15;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11145
M;C122_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;122;;;;;;;0;;;;1200;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;218_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;218;;;;;;;0;;;;212;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2475_A;;;;;0=AREA ALARM;;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;0;;;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86GT007_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;321;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;528
M;118_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;1012;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;145_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;157;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C400_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;63;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C130_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;1169;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;400_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;55;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DI;86HS270C;;FLD;;;TEST LAMP and HORN (PANEL);No;ИСТИНА;ЛОЖЬ;;400;;;;;;;;;;;62;ИСТИНА;59106;None;;;;;;1=ON;;;;;;;Undefined;;;;43.03;5;7;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;441
M;130_150_2;;;;;86HS191K_RR;;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;493;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C210_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;0;;;;1110;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
