PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;C250_3_G;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;636;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2457_A;;;;;Input 1;;ЛОЖЬ;ЛОЖЬ;;2457;;Float;;;;;0;;;;140;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C308_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;0;;;;753;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43XY435A;;MCC;4300;;AUTO STOP P-4301503SX;Yes;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;0;;;;26;ИСТИНА;24422;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;13.04;11;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;662;;;;;;;;
AI;43LI418A;;FLD;4300;;PURIFIED H2O P4301503AX;Yes;ИСТИНА;ЛОЖЬ;;252;ИСТИНА;Float;4-20mA;4;20;mA;;;;;288;ЛОЖЬ;24443;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;13.03;17;5;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;10131;;;;;;;;
DI;93HS154A;;FLD;93001;A_93001;GROUP SHDN 93HS154;Yes;ИСТИНА;ЛОЖЬ;;407;;;;;;;;;;;17;ИСТИНА;24758;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;13.03;3;10;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;709;;;;;;;;
M;C425_1_M;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;425;;;;;;;0;;;;510;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C421_1_M;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;421;;;;;;;0;;;;530;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;93HS110B;;COM;6000;;;No;ЛОЖЬ;ИСТИНА;;433;;;;;;;0;;;;1790;ИСТИНА;24675;None;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_431_1;32;;;;;;;;
R;278_1499_1;;;S_B431;;43TI901B;;ЛОЖЬ;ЛОЖЬ;;1499;;Float;;;;;0;;;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;302_332_1;;;4300;;43TI913B;;ЛОЖЬ;ЛОЖЬ;;332;;Float;;;;;0;;;;480;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XY108;;FLD;93001;A_93001;VALVE 93XV108 CONTROL;Yes;ЛОЖЬ;ЛОЖЬ;;429;;;;;;;0;;;;56;ИСТИНА;24749;None;;;;;;1=TRIP;;;;;;;Undefined;491;3428;;13.03;9;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;704;;;;;;;;
DO;43LI422_TF;;COM;4300;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;0;;;;1304;ИСТИНА;24550;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;463;;;;;;;;
M;427_3;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;427;;;;;;;0;;;;95;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C310_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;726;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C262_2_F;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;0;;;;757;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C252_2_E;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;804;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;258_9;;;4300;;;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;700;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;248_1;;;4300;;;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;1240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C268_2_F;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;730;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43LALL442_CA;;COM;4300;A_43015;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;1318;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;438;;;;;;;;
BO;43LI422_LL;;COM;4300;;LL TRIP SETPOINT (mA);No;ЛОЖЬ;ЛОЖЬ;;254;;Float;;;;;0;;;;404;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;10115;;;;;;;;
DO;43LI442A_TF;;COM;4300;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;675;ИСТИНА;24437;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;525;;;;;;;;
M;433_4;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;433;;;;;;;0;;;;412;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;401_423_1;;;4300;;93HA151_I;;ЛОЖЬ;ЛОЖЬ;;423;;;;;;;0;;;;79;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C258_3_E;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;614;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43LALL454_CA;;COM;4300;A_43015;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;264;;;;;;;0;;;;1345;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;444;;;;;;;;
M;308_242_2;;;;;43LALL920_I;;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;577;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43TI905B_TF;;COM;4300;A_43015;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;1459;ИСТИНА;24557;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;608;;;;;;;;
DO;43TI915B_TF;;COM;4300;A_43015;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;1507;ИСТИНА;24558;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;618;;;;;;;;
DO;93XY109_COM;;COM;6000;;VALVE 93XV109 CONTROL;No;ЛОЖЬ;ЛОЖЬ;;431;;;;;;;0;;;;201;ЛОЖЬ;0;None;;;;;;;State High;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;737;;;;;;;;
DO;43TI901A_TF;;COM;4300;A_43015;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;276;;;;;;;0;;;;1242;ИСТИНА;24559;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;603;;;;;;;;
T;260_10;;;4300;;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;;100 ms;5;;372;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C427_1_4;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;427;;;;;;;0;;;;507;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43LI406_MOC;;COM;4300;A_43015;MO ENABLED;No;ЛОЖЬ;ЛОЖЬ;;246;;;;;;;0;;;;1263;ИСТИНА;24560;None;;;;;;1=ENABLED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;456;;;;;;;;
M;C435_1_O;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;435;;;;;;;0;;;;463;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2480_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;2480;;;;;;;0;;;;188;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C274_1_F;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;782;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C427_1_2;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;427;;;;;;;0;;;;505;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2450_3;;;;;Compiler marker (256, 258);;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;0;;;;1226;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C421_1_N;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;421;;;;;;;0;;;;532;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43LALL446_CA;;COM;4300;A_43015;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;1327;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;440;;;;;;;;
M;431_4;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;431;;;;;;;0;;;;407;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;43LS922_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;312;;;;;;;0;;;;1800;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;Input;EPKS_CCB;ESD_431_1;41;;;;;;;;
M;C308_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;0;;;;754;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;250_9;;;4300;;;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;;100 ms;5;;244;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C435_1_K;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;435;;;;;;;0;;;;459;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;43LI442_LL;;COM;4300;A_43015;LL TRIP SETPOINT (mA);No;ЛОЖЬ;ЛОЖЬ;;258;;Float;;;;;0;;;;412;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;10117;;;;;;;;
M;C274_2_B;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;1287;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;13-SoeBufferFull;;SYS;;;SOE BUFFER FULL;Yes;ЛОЖЬ;;;0;;;;;;;;;;;17;ИСТИНА;24400;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;492;;;;;;;;
M;C429_1_1;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;429;;;;;;;0;;;;494;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C403_1_C;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;403;;;;;;;0;;;;544;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;17_1;;;4300;;;;ЛОЖЬ;ЛОЖЬ;;17;;;;;;;;100 ms;5;;328;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;250_8;;;4300;;;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;687;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2432_D;;;;;SIGNAL 2;;ЛОЖЬ;ЛОЖЬ;;2432;;Float;;;;;0;;;;388;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2440_B;;;;;Signal 2;;ЛОЖЬ;ЛОЖЬ;;2440;;;;;;;0;;;;175;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;437_4;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;437;;;;;;;0;;;;425;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2490_2;;;;;Compiler marker (176, 187);;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;223;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;310_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;581;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43LSLL922A_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;579;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;541;;;;;;;;
DI;13-Flasher-2Hz;;SYS;;;2 HZ FLASHER;No;ЛОЖЬ;;;0;;;;;;;;;;;29;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_H;;;;;Out 1;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;154;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;93XZSO108;;FLD;93001;A_93001;VALVE 93XV108 OPEN;Yes;ЛОЖЬ;ЛОЖЬ;;429;;;;;;;;;;;49;ЛОЖЬ;0;None;;;;;;0=OPEN;;;;;;;Undefined;491;3428;;13.04;5;10;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;685;;;;;;;;
M;C272_4_D;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;819;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2432_A;;;;;1=MOS/OOS;;ЛОЖЬ;ЛОЖЬ;;2432;;;;;;;0;;;;1357;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2480_C;;;;;1=LAMP ON;;ЛОЖЬ;ЛОЖЬ;;2480;;;;;;;0;;;;161;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C260_3_F;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;769;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;433_2;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;433;;;;;;;;1 s;0;;56;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43XY434A;;MCC;4300;A_43015;AUTO STOP P-4301503AX;Yes;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;10;ИСТИНА;24426;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;13.04;9;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;661;;;;;;;;
M;C258_5_C;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;780;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2457_I;;;;;X out of Y;;ЛОЖЬ;ЛОЖЬ;;2457;;;;;;;0;;;;102;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;43LI406A;;FLD;4300;;ATMOSPH RESID P4301501SX;Yes;ИСТИНА;ЛОЖЬ;;246;ИСТИНА;Float;4-20mA;4;20;mA;;;;;276;ЛОЖЬ;24436;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;13.03;17;2;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;10128;;;;;;;;
T;437_1;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;437;;;;;;;;1 s;0;;84;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;312_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;603;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2457_E;;;;;Input 5;;ЛОЖЬ;ЛОЖЬ;;2457;;Float;;;;;0;;;;118;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43LS920B_TF;;COM;;;TRANSMITTER FAIL;No;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;0;;;;575;ИСТИНА;24677;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;533;;;;;;;;
M;C262_1_B;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;0;;;;755;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;13-Flasher-5Hz;;SYS;;;5 HZ FLASHER;No;ЛОЖЬ;;;0;;;;;;;;;;;30;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;310_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;;100 ms;5;;48;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XA113;;COM;6000;;DISCREPANCY;No;ЛОЖЬ;ЛОЖЬ;;439;;;;;;;0;;;;437;ИСТИНА;24780;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_431_1;727;;;;;;;;
M;C262_5_D;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;0;;;;760;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;13-TempHH_Alarm;;SYS;;;TEMP HIGH-HIGH ALARM;Yes;ЛОЖЬ;;;19;;;;;;;1;;;;2;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;IB431_ELD_RST;;COM;430-15;;IB431 ESD-01 EARTH DETECTION RESET;No;ЛОЖЬ;ИСТИНА;;18;;;;;;;0;;;;1801;ЛОЖЬ;0;None;;;;;;1=RESET;1=RESET;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;Input;EPKS_CCB;ESD_431_1;42;;;;;;;;
M;423_3;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;423;;;;;;;0;;;;78;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
