PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;C312_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;2890;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20GT605_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;116;;;;;;;0;;;;3475;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_001_4;4;;;;
DI;23XS616A_P;;COM;;;"201AB12 ""EL. EMERGENCY""";No;ИСТИНА;ИСТИНА;;964;;;;;;;0;;;;2615;ЛОЖЬ;48145;None;;;;;;1=FAULT;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;C300_CCB;FGS_001_4;24
M;1014_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1014;;;;;;;0;;;;516;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58GA046;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;710;;;;;;;1;;;;970;ИСТИНА;48521;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1115;;;;
DO;43XA616;;FLD;;;;Yes;ИСТИНА;ЛОЖЬ;;1533;;;;;;;0;;;;90;ИСТИНА;48146;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;34.05;11;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;555;;;;
DO;58XA191CT;;FLD;;;INSIDE SS-20-1, 2-ND FLOOR;Yes;ИСТИНА;ЛОЖЬ;;1142;;;;;;;0;;;;143;ИСТИНА;48147;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;34.06;5;8;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;584;;;;
M;C210_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;0;;;;3073;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C224_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;224;;;;;;;0;;;;3003;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1516_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1516;;;;;;;0;;;;1194;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;970_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;970;;;;;;;;10 ms;1;;144;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20GT621;;FLD;;;CH-20-1 VENTILATION AIR INTAKE;Yes;ИСТИНА;ЛОЖЬ;;912;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;340;ЛОЖЬ;48148;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;34.03;13;1;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;11345;;;;
DO;23HS601B3_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;940;;;;;;;0;;;;2306;ИСТИНА;48555;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1294;;;;
DO;58GT049_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1412;;;;;;;0;;;;929;ИСТИНА;48516;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1074;;;;
M;C114_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;3129;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HS601A5;;COM;;;GR. TRIP AT FIRE HVAC'S OF CH-20-1-MAIN ENTR#3;No;ЛОЖЬ;ЛОЖЬ;;926;;;;;;;0;;;;3181;ИСТИНА;48573;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1307;;;;
DO;58GA051;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;1;;;;973;ИСТИНА;48524;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1118;;;;
M;C974_1_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;974;;;;;;;0;;;;2466;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;958_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;958;;;;;;;0;;;;1271;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58HS197E_RR;;COM;;;READY TO RESET SS-20-2-FLAMMABLE GAS;No;ЛОЖЬ;ЛОЖЬ;;638;;;;;;;0;;;;920;ИСТИНА;48507;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1065;;;;
M;C410_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;2860;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;512_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;512;;;;;;;0;;;;4130;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2409_E;;;;;0=LL ALARM;;ЛОЖЬ;ЛОЖЬ;;2409;;;;;;;0;;;;43;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HY616A;;MCC;;;"201AB12 ""START""";Yes;ИСТИНА;ЛОЖЬ;;964;;;;;;;0;;;;490;ИСТИНА;48149;None;;;;;;1=cmdSTART;;;;;;;Undefined;491;3428;;34.08;11;3;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;703;;;;
M;1536_1922_1;;;;;AREA 430-16-MOS TOXIC GAS;;ЛОЖЬ;ЛОЖЬ;;1922;;;;;;;0;;;;1122;ЛОЖЬ;0;;;;;;;1=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;926_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;926;;;;;;;;100 ms;10;;492;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_001_4.20XA992_2;;FSC;;;T.GD act. in SS-20-1-GDAP-C,F,G lamp;Yes;ЛОЖЬ;ЛОЖЬ;;1140;;;;;;;0;;;;1777;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;FGS_001_1;FGS_001_4;10;;;;;;;;;;;;;;;;
DI;58GT041_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1312;;;;;;;0;;;;3539;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_001_4;68;;;;
DI;23XS613C;;MCC;;;"201AB9 ""READY TO START""";Yes;ИСТИНА;ЛОЖЬ;;958;;;;;;;;;;;145;ИСТИНА;48150;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;34.04;7;10;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;490;;;;
M;230_248_4;;;;;20GT619_BadPV_FL;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;2318;ЛОЖЬ;0;;;;;;;0=BadPV;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;43GT602_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1516;;;;;;;0;;;;502;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1136;;;;
M;105_2346_1;;;;;2000_1_MOS;;ЛОЖЬ;ЛОЖЬ;;2346;;;;;;;0;;;;1827;ЛОЖЬ;0;;;;;;;1=ENABLED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HX621AL_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;974;;;;;;;0;;;;2286;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1274;;;;
DO;20XA901F;;FLD;;;CH-20-1 OUTDOOR;Yes;ИСТИНА;ЛОЖЬ;;256;;;;;;;0;;;;104;ИСТИНА;48151;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;34.06;1;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;561;;;;
M;972_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;972;;;;;;;0;;;;3444;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C912_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;912;;;;;;;0;;;;2091;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58GT061_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1112;;;;;;;0;;;;814;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;959;;;;
T;1232_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1232;;;;;;;;1 s;30;;76;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;710_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;710;;;;;;;;100 ms;10;;328;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;34-CP_Fault;;SYS;;;Control processor fault;Yes;ЛОЖЬ;;;20;;;;;;;;;;;19;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;718;;;;
M;C1420_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1420;;;;;;;0;;;;1568;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HX622_MD;;COM;;;FAN MODE;No;ЛОЖЬ;ЛОЖЬ;;976;;;;;;;0;;;;2291;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1279;;;;
M;C114_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;3128;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;936_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;936;;;;;;;0;;;;3193;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2463_O;;;;;DO Stop (0=STOP);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;1264;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1316_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1316;;;;;;;0;;;;1867;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;23XS611C;;MCC;;;"201AB7 ""READY TO START""";Yes;ИСТИНА;ЛОЖЬ;;954;;;;;;;;;;;159;ИСТИНА;48152;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;34.04;7;8;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;488;;;;
T;1216_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1216;;;;;;;;100 ms;10;;476;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C938_3_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;938;;;;;;;0;;;;4083;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C962_1_N;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;962;;;;;;;0;;;;2587;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C936_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;936;;;;;;;0;;;;4086;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;43GT603;;FLD;;;;Yes;ИСТИНА;ЛОЖЬ;;1510;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;328;ЛОЖЬ;48153;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;34.03;11;15;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;11337;;;;
DI;23XS619C;;MCC;;;"201AB15 ""READY TO START""";Yes;ИСТИНА;ЛОЖЬ;;970;;;;;;;;;;;92;ИСТИНА;48154;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;34.04;3;5;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;453;;;;
M;C1316_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1316;;;;;;;0;;;;1874;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C946_2_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;946;;;;;;;0;;;;4017;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;EFM 34.04/1/17;;SYS;;;;Yes;ЛОЖЬ;;;12;;;;;;;;;;;40;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;34.04;1;17;1;Undefined;;No input device;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1010_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1010;;;;;;;0;;;;2027;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;FGS_001_4.20HS997J_ENB;;FSC;;;GAS MOS AREA 2000#1 ENABLE;Yes;ЛОЖЬ;ЛОЖЬ;;105;;;;;;;0;;;;1650;ЛОЖЬ;0;None;;;;;;1=ENABLED;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Input;FGS_001_1;FGS_001_4;2;;;;;;;;;;;;;;;;
M;922_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;922;;;;;;;0;;;;3375;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C938_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;938;;;;;;;0;;;;4082;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58GT056_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1418;;;;;;;0;;;;965;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1110;;;;
M;C1118_4_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1118;;;;;;;0;;;;4411;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;316_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;0;;;;292;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;954_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;954;;;;;;;;10 ms;1;;0;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C912_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;912;;;;;;;0;;;;2090;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C228_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;228;;;;;;;0;;;;2986;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;952_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;952;;;;;;;0;;;;3161;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C238_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;238;;;;;;;0;;;;2934;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HX613OP_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;958;;;;;;;0;;;;2227;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1215;;;;
DO;58GA054;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;718;;;;;;;1;;;;1405;ИСТИНА;48545;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1154;;;;
M;2490_D;;;;;Trip signal (0=Trip);;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HY605;;MCC;;;"201AB1 ""STOP""";Yes;ИСТИНА;ЛОЖЬ;;942;;;;;;;0;;;;409;ИСТИНА;48155;None;;;;;;0=cmdSTOP;;;;;;;Undefined;491;3428;;34.08;1;2;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;682;;;;
M;C1118_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1118;;;;;;;0;;;;4415;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HY620A_TF;;COM;;;CHANNEL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1445;;;;;;;0;;;;4450;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1332;;;;
M;948_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;948;;;;;;;0;;;;3304;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HY618A_TF;;COM;;;CHANNEL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1444;;;;;;;0;;;;4385;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1317;;;;
M;964_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;964;;;;;;;0;;;;3399;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1420_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1420;;;;;;;0;;;;1567;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;964_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;964;;;;;;;0;;;;3427;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C630_3_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;4428;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1422_12_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1422;;;;;;;0;;;;1564;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C226_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;226;;;;;;;0;;;;2994;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;934_974_4;;;;;Shutdown HVAC of CH-20-1;;ЛОЖЬ;ЛОЖЬ;;974;;;;;;;0;;;;2374;ЛОЖЬ;0;;;;;;;0=STOP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C716_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;2173;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
