PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;754_762_2;;;5100;;CYCLE 2;;ЛОЖЬ;ЛОЖЬ;;762;;;;;;;0;;;;2879;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C292_3_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;4287;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS031A;;FLD;5200;A_5200;BUTTON  DISCON 52LCSA3;Yes;ИСТИНА;ЛОЖЬ;;504;;;;;;;;;;;110;ИСТИНА;26271;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;14.05;7;7;1;Low;;Undefined;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1112;;;;;;;;
AI;52TI905B;;FLD;5200;A_P5200;P-5204  THRUST BEARING;Yes;ИСТИНА;ЛОЖЬ;;576;ИСТИНА;Float;4-20mA;0;100;°C;;;;;420;ЛОЖЬ;27272;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.76;21;;14.06;13;4;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10184;;;;;;;;
T;754_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;754;;;;;;;;100 ms;10;;20;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C602_1_F;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;3857;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;708_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;708;;;;;;;;100 ms;5;;1096;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS925_REL;;FSC;5200;A_5200;ESD MOS REL AREA 5200;No;ЛОЖЬ;ЛОЖЬ;;111;;;;;;;0;;;;1912;ИСТИНА;26374;None;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Input;ESD_001_1;ESD_511_1;8;;;;;Output;EPKS_CCB;ESD_511_1;1231;;;;;;;;
M;182_190_1;;;5100;;MOS_AREA_5100;;ЛОЖЬ;ЛОЖЬ;;190;;;;;;;0;;;;1853;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C374_4_C;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;4137;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;558_4;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;558;;;;;;;;100 ms;10;;2384;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C696_1_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;696;;;;;;;0;;;;3077;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;444_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;444;;;;;;;0;;;;1040;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;402_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;402;;;;;;;0;;;;923;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C542_1_G;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;542;;;;;;;0;;;;2597;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TI992A_MOC;;COM;5100;A_5100;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;408;;;;;;;0;;;;341;ИСТИНА;26654;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;754;;;;;;;;
DO;52PAHH058;;COM;5200;A_P5200;P5206 PRS CORR INH;No;ЛОЖЬ;ЛОЖЬ;;598;;;;;;;0;;;;564;ИСТИНА;26672;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;965;;;;;;;;
M;C107_4;;;;;Compiler marker (352, 144);;ЛОЖЬ;ЛОЖЬ;;107;;;;;;;0;;;;3098;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C840_3_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;840;;;;;;;0;;;;3518;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C534_4_C;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;534;;;;;;;0;;;;3965;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C540_4_C;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;3953;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1322_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;1322;;;;;;;0;;;;1649;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;540_3;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;;100 ms;5;;1288;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TAHH901A;;COM;5100;A_5100;GUIDE BEARING;No;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;115;ИСТИНА;26656;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;791;;;;;;;;
M;740_1322_1;;;5100;;51TAHH834D_I;;ЛОЖЬ;ЛОЖЬ;;1322;;;;;;;0;;;;1647;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C756_2;;;5100;;Compiler marker (285, 138);;ЛОЖЬ;ЛОЖЬ;;756;;;;;;;0;;;;3000;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TAHH876C_FU;;COM;5100;A_5100;C5140S TMP GAS CYL1;No;ЛОЖЬ;ЛОЖЬ;;1332;;;;;;;0;;;;1709;ИСТИНА;26403;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;644;;;;;;;;
M;C266_4_C;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;4343;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;51PI833B;;FLD;5100;A_C5140;C-5140 PRES OIL CRANKCAS;Yes;ИСТИНА;ЛОЖЬ;;708;ИСТИНА;Float;4-20mA;0;1;МПа;;;;;272;ЛОЖЬ;27273;;None;None;None;None;;;;-0.25;-0.25;;;;-XXXXX.X;3.64;22;;14.06;9;1;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10091;;;;;;;;
M;C810_1_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;1896;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;552_556_1;;;5200;;52TAHH903B_I;;ЛОЖЬ;ЛОЖЬ;;556;;;;;;;0;;;;1094;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;856_868_4;;;5100;;CAPACITY 50%;;ЛОЖЬ;ЛОЖЬ;;868;;;;;;;0;;;;2901;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;820_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;820;;;;;;;0;;;;1491;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;712_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;712;;;;;;;0;;;;1195;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52LALL013_CA;;COM;5200;A_5200;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;512;;;;;;;0;;;;546;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;936;;;;;;;;
M;300_182_1;;;5100;;51LT053;;ЛОЖЬ;ЛОЖЬ;;182;;;;;;;0;;;;729;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C266_1_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;4339;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;51TI884D_2_L;;COM;5100;;L PER. TO START;No;ЛОЖЬ;ЛОЖЬ;;796;;Float;;;;;0;;;;832;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10339;;;;;;;;
T;704_4;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;;100 ms;5;;1128;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C282_1_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;282;;;;;;;0;;;;2829;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;51FI877A2;;FLD;5100;;C-5140S COOL WATER CYL1;Yes;ИСТИНА;ЛОЖЬ;;800;ИСТИНА;Float;4-20mA;0;3.5;м3/ч;;;;;660;ЛОЖЬ;27129;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;14.07;1;13;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10400;;;;;;;;
T;696_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;696;;;;;;;;100 ms;5;;1728;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C370_2_B;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;2731;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;374_186_1;;;5100;;51LT037;;ЛОЖЬ;ЛОЖЬ;;186;;;;;;;0;;;;1627;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C830_6_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;830;;;;;;;0;;;;3567;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;524_530_1;;;5200;;52TAHH992A_I;;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;1052;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51PAHH891A_CA;;COM;5100;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;820;;;;;;;0;;;;3274;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1351;;;;;;;;
M;C602_1_E;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;2548;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;51PI833B_LL;;COM;5100;A_C5140;HH TRIP SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;708;;Float;;;;;0;;;;328;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10268;;;;;;;;
M;808_3;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;808;;;;;;;0;;;;777;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51PDI838B_MOC;;COM;5100;A_C5140;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;744;;;;;;;0;;;;1376;ИСТИНА;26658;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;546;;;;;;;;
DO;51TAHH834E_FU;;COM;5100;A_5100;C5140 TMP MAIN BEAR NDE;No;ЛОЖЬ;ЛОЖЬ;;1322;;;;;;;0;;;;1623;ИСТИНА;26404;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;642;;;;;;;;
DO;51FAL877A2_CA;;COM;5100;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;798;;;;;;;0;;;;3492;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1542;;;;;;;;
AI;51TI905A;;FLD;5100;A_5100;GUIDE BEARING;Yes;ИСТИНА;ЛОЖЬ;;274;ИСТИНА;Float;4-20mA;0;100;°C;;;;;160;ЛОЖЬ;27271;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.76;21;;14.06;5;7;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10121;;;;;;;;
T;614_4;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;614;;;;;;;;100 ms;10;;1268;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;856_862_3;;;5100;;CAPACITY 50%;;ЛОЖЬ;ЛОЖЬ;;862;;;;;;;0;;;;2898;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51PALL868_CA;;COM;5100;A_C5140;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;1122;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;628;;;;;;;;
M;1324_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;1324;;;;;;;0;;;;85;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;542_3;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;542;;;;;;;;100 ms;5;;1300;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C440_4_C;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;440;;;;;;;0;;;;3183;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C418_1_D;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;418;;;;;;;0;;;;2682;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C520_4_C;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;3995;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52TAHH991A;;COM;5200;A_P5200;P-5201 PUMP LINE BEARING;No;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;0;;;;500;ИСТИНА;26719;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1029;;;;;;;;
M;806_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;806;;;;;;;0;;;;780;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TI903B_TF;;COM;5100;A_5100;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;232;ИСТИНА;26661;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;681;;;;;;;;
M;560_3;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;560;;;;;;;0;;;;1125;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XY920;;MCC;5200;A_P5200;P-5206  EMERGENCY STOP;Yes;ИСТИНА;ЛОЖЬ;;600;;;;;;;0;;;;204;ИСТИНА;26275;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;14.05;3;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1207;;;;;;;;
M;738_3;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;738;;;;;;;0;;;;891;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;306_308_1;;;5100;;51TAHH917B_I;;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;0;;;;762;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BI;14-RepairTimer_CP1;;SYS;;;Repair time CP1;Yes;ЛОЖЬ;;;16;;Word;;;;;;;;;12;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;298_302_1;;;5100;;51TAHH915B_I;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;753;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C250_3_B;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;2863;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52PAHH060_CA;;COM;5200;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;3317;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1394;;;;;;;;
M;252_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;680;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;606_204_2;;;5200;;52PT061;;ЛОЖЬ;ЛОЖЬ;;204;;;;;;;0;;;;1817;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C704_3_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;3802;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TAHH909A;;COM;5100;A_5100;GUIDE BEARING;No;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;312;ИСТИНА;26721;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;807;;;;;;;;
M;296_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;296;;;;;;;0;;;;745;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51LALL053_CA;;COM;5100;A_5100;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;171;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;512;;;;;;;;
T;400_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;;100 ms;5;;2240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;854_868_1;;;5100;;CYCLE 1;;ЛОЖЬ;ЛОЖЬ;;868;;;;;;;0;;;;1515;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C562_1_B;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;562;;;;;;;0;;;;3169;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;818_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;818;;;;;;;;100 ms;5;;1004;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
