PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
DO;91TI972_TF;;COM;901-09;A_90109;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;1299;ИСТИНА;31841;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;543
BO;91LI213_HHH;;COM;901-09;;HHH TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;266;;Float;;;;;0;;;;368;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;10100
DO;91LALL221_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;273;;;;;;;0;;;;1336;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;471
T;244_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;;100 ms;5;;32;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;254_5;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;;100 ms;5;;224;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;252_680_2;;;901-09;;91TAHH999_I;;ЛОЖЬ;ЛОЖЬ;;680;;;;;;;0;;;;1639;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91TI951_TF;;COM;901-09;A_90109;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;1287;ИСТИНА;31836;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;538
M;269_268_2;;;901-09;;91LI214_F;;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;680;ЛОЖЬ;0;;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XL308_ON;;FSC;901-09;A_90109;GROUP PUMP SHUTDOWN;No;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;192;ЛОЖЬ;0;None;;;;;;1=LAMP ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;ESD_002_1;ESD_911_1;2;;;;;;;;;;;;;;;;
M;286_440_2;;;901-09;;91LAHH235_I;;ЛОЖЬ;ЛОЖЬ;;440;;;;;;;0;;;;774;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LALL235_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;287;;;;;;;0;;;;1344;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;483
M;287_286_3;;;901-09;;91LI201_F;;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;772;ЛОЖЬ;0;;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;274_1;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;;100 ms;10;;596;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DI;17-ExtComFaultCC4;;SYS;;;EXT COM FAULT COM CH 4;Yes;ЛОЖЬ;;;16;;;;;;;;;;;9;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2430_A;;;;;1=MOS/OOS;;ЛОЖЬ;ЛОЖЬ;;2430;;;;;;;0;;;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;272_3;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;;100 ms;10;;240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LAHH207_CA;;COM;901-09;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;1241;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;427
DO;91XY213;;MCC;901-09;A_90109;AUTO CLOSING 91 XV 213;Yes;ИСТИНА;ЛОЖЬ;;460;;;;;;;0;;;;28;ЛОЖЬ;31775;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;17.04;1;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;284_1;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;284;;;;;;;;100 ms;5;;724;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;248_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;1364;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LAHH205_CA;;COM;901-09;A_90109;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;1237;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;425
M;256_4;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;362;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C268_5_B;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;935;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LAHHH226_CA;;COM;901-09;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;1419;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;453
R;2432_C;;;;;;;ЛОЖЬ;ЛОЖЬ;;2432;;Float;;;;;0;;;;20;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;IB911_ESD1_CS;;COM;;;CLOCK SOURSE FLT;No;ЛОЖЬ;ЛОЖЬ;;19;;;;;;;0;;;;569;ЛОЖЬ;0;None;;;;;FAULT;;State High;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;651
M;264_266_1;;;901-09;;91LT213;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;676;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LI226_TF;;COM;901-09;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;276;;;;;;;0;;;;1263;ИСТИНА;31801;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;503
DO;91HS851B;;COM;901-09;A_90109;ESD MOS REL AREA 901-09;No;ЛОЖЬ;ЛОЖЬ;;169;;;;;;;0;;;;197;ИСТИНА;31855;None;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;625
DO;91LI213_MOC;;COM;901-09;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;264;;;;;;;0;;;;1250;ИСТИНА;31790;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;492
DI;17-SoeBufferFull;;SYS;;;SOE BUFFER FULL;Yes;ЛОЖЬ;;;0;;;;;;;;;;;17;ИСТИНА;31601;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;554
R;272_273_4;;;;;91LI221;;ЛОЖЬ;ЛОЖЬ;;273;;Float;;;;;0;;;;584;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C169_2;;;862-34;862-34;Compiler marker (352, 78);;ЛОЖЬ;ЛОЖЬ;;169;;;;;;;0;;;;190;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY244_C;;COM;901-09;;AUTO CLOSING 91 XV 244;No;ИСТИНА;ЛОЖЬ;;560;;;;;;;0;;;;348;ИСТИНА;31658;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;603
M;242_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;1354;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;270_2;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;;100 ms;5;;588;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
BO;91TI996_HH;;COM;901-09;A_90109;HH TRIP SETPOINT (C);No;ЛОЖЬ;ЛОЖЬ;;250;;Float;;;;;0;;;;320;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;10127
M;2457_I;;;;;X out of Y;;ЛОЖЬ;ЛОЖЬ;;2457;;;;;;;0;;;;102;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;400_470_1;;;901-09;;GROUP_SHUTDOWN_I;;ЛОЖЬ;ЛОЖЬ;;470;;;;;;;0;;;;1627;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
BI;17-TempCP2;;SYS;;;Temperature CP 2;Yes;ЛОЖЬ;;;18;;Word;;;;;;;;;10;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;252_4;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;364;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;284_380_2;;;901-09;;91LALL234_I;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;1530;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;259_390_1;;;901-09;;91LALL207_I;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;615;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C269_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;269;;;;;;;0;;;;932;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;278_380_2;;;901-09;;91LAHHH226_I;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;729;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2456_D;;;;;Trip 4;;ЛОЖЬ;ЛОЖЬ;;2456;;;;;;;0;;;;107;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;IB911_ESD_CF;;COM;862-34;;CONTROLLER ESD_911_1 FAULT;No;ИСТИНА;ЛОЖЬ;;16;;;;;;;0;;;;51;ЛОЖЬ;31692;None;;;;;;0=FAULT;0=FAULT;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;627
M;C248_2_B;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;1840;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;252_500_2;;;901-09;;91TAHH999_I;;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;1610;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;275_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;275;;;;;;;;100 ms;5;;620;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;281_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;281;;;;;;;;100 ms;10;;692;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;C2456_10;;;;;Compiler register (256, 276);;ЛОЖЬ;ЛОЖЬ;;2456;;Float;;;;;0;;;;544;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY223;;MCC;901-09;A_90109;AUTO CLOSING 91 XV 223;Yes;ИСТИНА;ЛОЖЬ;;620;;;;;;;0;;;;43;ЛОЖЬ;31773;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;17.04;3;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91HS851_MOD;;COM;901-09;A_90109;ESD MOS EN AREA 901-09;No;ЛОЖЬ;ЛОЖЬ;;169;;;;;;;0;;;;346;ИСТИНА;31862;None;;;;;;1=NOT ENABLE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;421
M;2457_H;;;;;Pre-alarm;;ЛОЖЬ;ЛОЖЬ;;2457;;;;;;;0;;;;100;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;246_180_1;;;;;91TT978;;ЛОЖЬ;ЛОЖЬ;;180;;;;;;;0;;;;1361;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C266_4_F;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;944;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C255_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;593;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;280_4;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;;100 ms;10;;712;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
BI;17-Day;;SYS;;;Day;No;ЛОЖЬ;;;19;;Byte;;;;;;;;;3;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;281_282_2;;;901-09;;91LI227_F;;ЛОЖЬ;ЛОЖЬ;;282;;;;;;;0;;;;777;ЛОЖЬ;0;;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;IB911_RESET_EID_C;;CAB;901-09;;RESET ELD CONFIRM;Yes;ИСТИНА;ЛОЖЬ;;18;;;;;;;0;;;;93;ЛОЖЬ;31693;None;;;;;;1=RESET;1=RESET;;;;;;Undefined;;;;17.04;9;6;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;669
M;C256_4_F;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;544;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C274_7_G;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;899;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LALL214_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;269;;;;;;;0;;;;57;ЛОЖЬ;0;None;;;;;0=ALARM;;State High;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;633
M;C272_5_B;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;910;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;255_254_2;;;901-09;;91LI202;;ЛОЖЬ;ЛОЖЬ;;254;;Float;;;;;0;;;;64;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C273_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;273;;;;;;;0;;;;906;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LAHH221;;COM;901-09;;25% AMM H2O V9010903A;No;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;1256;ИСТИНА;31732;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;434
DO;91LI215_TF;;COM;901-09;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;1251;ИСТИНА;31793;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;495
BO;91LI226_HHH;;COM;901-09;;HHH TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;278;;Float;;;;;0;;;;428;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;10110
M;278_580_2;;;901-09;;91LAHHH226_I;;ЛОЖЬ;ЛОЖЬ;;580;;;;;;;0;;;;738;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91TAHH999;;COM;901-09;A_P90109;HERMET SHELL  P9010905AX;No;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;1320;ИСТИНА;31830;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;532
M;C286_7_G;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;828;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;265_410_1;;;901-09;;91LALL213_I;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;673;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C284_1_G;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;284;;;;;;;0;;;;464;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C275_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;275;;;;;;;0;;;;886;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;258_1;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;;100 ms;10;;460;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C242_2_B;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;1849;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91XS220_P;;COM;901-09;A_P90109;P-9010901SX RUNNING;No;ЛОЖЬ;ИСТИНА;;480;;;;;;;0;;;;385;ИСТИНА;31899;None;;;;;;1=RUNNING;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;CC_UCB_1;ESD_911_1;2;Output;EPKS_UCB;ESD_911_1;2002
BO;IB911_ESD1_SECOND;;COM;;;SECOND;No;ЛОЖЬ;ЛОЖЬ;;19;;Byte;;;;;0;;;;58;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;10137
M;2374_B;;;;;1=MOS CONFIRMED;;ЛОЖЬ;ЛОЖЬ;;2374;;;;;;;0;;;;1218;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;410_430_1;;;901-09;;91LALL211_213_215_I;;ЛОЖЬ;ЛОЖЬ;;430;;;;;;;0;;;;1587;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;278_3;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;;100 ms;5;;88;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C262_1_E;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;0;;;;1813;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;280_1;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;767;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
