PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
M;244_8;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;174;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;93TI993_MOC;;COM;930-09;A_93009;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;1360;ИСТИНА;35385;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;557;;;;;;;;
DO;93TAHH990;;COM;930-09;A_P93009;HERMET SHELL P9300902SX;No;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;1354;ИСТИНА;35386;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;543;;;;;;;;
M;C129_3;;;862-34;862-34;Compiler marker (288, 222);;ЛОЖЬ;ЛОЖЬ;;129;;;;;;;0;;;;491;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_L;;;;;Out 5;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;150;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
BI;19-Month;;SYS;;;Month;No;ЛОЖЬ;;;19;;Byte;;;;;;;;;2;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2349_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2349;;;;;;;0;;;;191;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;240_32_3;;;930-09;;93LT201;;ЛОЖЬ;ЛОЖЬ;;32;;;;;;;0;;;;1445;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;276_288_2;;;862-34;;93LAHH217_I;;ЛОЖЬ;ЛОЖЬ;;288;;;;;;;0;;;;629;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
BO;93PI274_LL;;COM;930-09;A_93009;LL TRIP SETPOINT (Pa);No;ЛОЖЬ;ЛОЖЬ;;440;;Float;;;;;0;;;;524;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;10128;;;;;;;;
DI;19-TempLL_Alarm;;SYS;;;TEMP LOW-LOW ALARM;Yes;ЛОЖЬ;;;18;;;;;;;1;;;;5;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C2480_1;;;;;Compiler marker (224, 163);;ЛОЖЬ;ЛОЖЬ;;2480;;;;;;;0;;;;1386;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;350_3;;;930-09;;;;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;185;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2430_E;;;;;0=TRIP;;ЛОЖЬ;ЛОЖЬ;;2430;;;;;;;0;;;;134;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_6_F;;;930-09;930-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;750;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;93LALL267;;COM;930-09;A_93009;ACIDIC H2O FL9300901 SX;No;ЛОЖЬ;ЛОЖЬ;;294;;;;;;;0;;;;1323;ИСТИНА;35388;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;481;;;;;;;;
DO;93LAHH264_CA;;COM;930-09;A_93009;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;1231;ЛОЖЬ;35389;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;442;;;;;;;;
DO;93LAHH261;;COM;930-09;A_93009;TOR SHUNT COND B9300901D;No;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;1290;ИСТИНА;35390;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;437;;;;;;;;
M;C292_4_E;;;930-09;930-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;737;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C318_1_G;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;686;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;278_288_2;;;862-34;;93LAHH219_I;;ЛОЖЬ;ЛОЖЬ;;288;;;;;;;0;;;;640;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2432_A;;;;;1=MOS/OOS;;ЛОЖЬ;ЛОЖЬ;;2432;;;;;;;0;;;;46;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DI;93TI996_MOR;;COM;930-09;A_93009;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;330;;;;;;;0;;;;1806;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;ESD_931_1;31;;;;;;;;
M;370_3;;;930-09;;;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;182;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;296_302_3;;;930-09;;93LAHH222_I;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;1488;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;278_279_3;;;;;93LT219;;ЛОЖЬ;ЛОЖЬ;;279;;;;;;;0;;;;641;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2348_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2348;;;;;;;0;;;;1221;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93PAHH352;;COM;930-09;A_93009;HYDR SHUNT FL9300901AX;No;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;1330;ИСТИНА;35392;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;519;;;;;;;;
M;C328_2;;;862-34;862-34;Compiler marker (232, 229);;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;0;;;;56;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C262_2_G;;;930-09;930-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;0;;;;816;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DI;19-ClockSrcFault2;;SYS;;;CLOCK SOURCE 2 FAULT;Yes;ЛОЖЬ;;;0;;;;;;;;;;;15;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;380_8;;;930-09;A_93009;;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;507;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DI;19-ForceEnable;;SYS;;;FORCE ENABLE;Yes;ЛОЖЬ;;;17;;;;;;;;;;;1;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;01_19_SNESD_FLT;;FSC;930-09;S_B93_1;ESD_001_1-ESD_931_1;No;ЛОЖЬ;ЛОЖЬ;;127;;;;;;;0;;;;288;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;ESD_001_1;ESD_931_1;0;;;;
DO;93LI267A_TF;;COM;862-34;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;294;;;;;;;0;;;;673;ИСТИНА;35490;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;731;;;;;;;;
T;302_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;;100 ms;20;;232;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C294_1;;;862-34;;Compiler marker (208, 102);;ЛОЖЬ;ЛОЖЬ;;294;;;;;;;0;;;;679;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;278_279_5;;;;;HH TRIP SETPOINT;;ЛОЖЬ;ЛОЖЬ;;279;;Float;;;;;0;;;;240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C279_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;279;;;;;;;0;;;;757;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DI;93LI219_MOR;;COM;930-09;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;278;;;;;;;0;;;;1787;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;ESD_931_1;12;;;;;;;;
DO;93TI990_MOC;;COM;930-09;A_93009;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;1356;ИСТИНА;35395;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;555;;;;;;;;
DO;93XY237_C;;COM;862-34;;EMERG SHUT CLOS 93XV237;No;ЛОЖЬ;ЛОЖЬ;;430;;;;;;;0;;;;447;ИСТИНА;35350;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;658;;;;;;;;
M;252_256_2;;;930-09;;DRAIN TO B;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;1394;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C370_3_F;;;930-09;930-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;681;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
BO;IB931_ESD1_YEAR;;COM;;;YEAR;No;ЛОЖЬ;ЛОЖЬ;;19;;Word;;;;;0;;;;34;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;10202;;;;;;;;
M;C244_4_F;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;865;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
AI;93LI216;;FLD;;;CONDR SHUNT V9300902A;Yes;ИСТИНА;ЛОЖЬ;;277;ИСТИНА;Float;4-20mA;0;100;%;;;;;148;ЛОЖЬ;35378;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;19.03;9;4;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;10145;;;;;;;;
R;C2495_2;;;;;Compiler register (336, 36);;ЛОЖЬ;ЛОЖЬ;;2495;;Float;;;;;0;;;;456;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93PI352_TF;;COM;930-09;A_93009;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;1329;ИСТИНА;35396;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;532;;;;;;;;
DO;93XY211A;;MCC;930-09;A_93009;EMERG SHUT OPEN 93XV211;Yes;ИСТИНА;ЛОЖЬ;;298;;;;;;;0;;;;56;ЛОЖЬ;35241;None;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;19.04;13;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93LALL261;;COM;930-09;A_93009;TOR SHUNT COND B9300901D;No;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;1307;ИСТИНА;35397;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;471;;;;;;;;
DO;93LI217_TF;;COM;930-09;A_93009;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;276;;;;;;;0;;;;1269;ИСТИНА;35398;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;496;;;;;;;;
M;2470_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;132;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;93XSC224;;MCC;930-09;A_93009;SHUTTER 93XV224- OFF;Yes;ИСТИНА;ЛОЖЬ;;410;;;;;;;;;;;30;ЛОЖЬ;35242;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;19.03;3;7;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;598;;;;;;;;
M;2490_D;;;;;0=Trip;;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;159;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93TAHH999;;COM;930-09;A_P93009;HERMET SHELL P9300901AX;No;ЛОЖЬ;ЛОЖЬ;;326;;;;;;;0;;;;1366;ИСТИНА;35399;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;549;;;;;;;;
M;38_0_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;38;;;;;;;0;;;;62;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XSC247_P;;COM;930-09;A_93009;DCS MOV PI[1] 93XV246;No;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;233;ЛОЖЬ;0;None;;;;;;1=PERMISSIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;CC_CCB_1;ESD_931_1;48;;;;;;;;;;;;;;;;
DO;93LALL217;;COM;930-09;A_93009;CONDR SHUNT V9300902A;No;ЛОЖЬ;ЛОЖЬ;;276;;;;;;;0;;;;1315;ИСТИНА;35401;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;461;;;;;;;;
M;C274_4_G;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;791;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C276_3_E;;;930-09;930-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;276;;;;;;;0;;;;783;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XSF206_P;;COM;930-09;A_93009;DCS MOV;No;ЛОЖЬ;ЛОЖЬ;;450;;;;;;;0;;;;123;ЛОЖЬ;0;None;;;;;;--;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;CC_CCB_1;ESD_931_1;34;;;;;;;;;;;;;;;;
DO;93LALL266_P;;COM;930-09;A_93009;PERM (1) SIG 93XV212;No;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;213;ЛОЖЬ;0;None;;;;;;1=PERMISSIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;CC_CCB_1;ESD_931_1;71;;;;;;;;;;;;;;;;
M;278_1;;;930-09;;;;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;651;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
BO;93LI263_LL;;COM;930-09;A_93009;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;262;;Float;;;;;0;;;;368;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;10118;;;;;;;;
DO;93LALL205;;COM;862-34;;CONDR SHUNT V9300901A;No;ЛОЖЬ;ЛОЖЬ;;246;;;;;;;0;;;;1303;ИСТИНА;35404;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;453;;;;;;;;
DI;93XSF206;;MCC;930-09;A_93009;SHUT 93XV206COUPLING;Yes;ИСТИНА;ЛОЖЬ;;450;;;;;;;;;;;25;ИСТИНА;35243;None;;;;;;;;;;;;;Undefined;491;3428;;19.03;3;2;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;593;;;;;;;;
DO;93XY208;;MCC;930-09;A_93009;EMERG SHUT CLOS 93XV208;Yes;ИСТИНА;ЛОЖЬ;;390;;;;;;;0;;;;44;ЛОЖЬ;35244;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;19.04;11;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2490_1;;;;;Compiler marker (176, 139);;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;252;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C316_4_C;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;0;;;;697;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C274_6_E;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;794;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;318_3;;;930-09;;;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;280;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;302_298_1;;;930-09;;DRAINAGE;;ЛОЖЬ;ЛОЖЬ;;298;;;;;;;0;;;;1490;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;93LI267A;;FLD;862-34;;ACIDIC H2O FL9300901 SX;Yes;ИСТИНА;ЛОЖЬ;;294;ИСТИНА;Float;4-20mA;0;100;%;;;;;256;ЛОЖЬ;35374;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;19.03;17;14;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;10155;;;;;;;;
T;302_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;;1 s;30;;20;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;IB931_ESD1_CS;;COM;;;CLOCK SOURCE FLT;No;ЛОЖЬ;ЛОЖЬ;;19;;;;;;;0;;;;181;ЛОЖЬ;0;None;;;;;;0=FAULT;0=FAULT;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;803;;;;;;;;
M;292_34_2;;;930-09;;93LT265;;ЛОЖЬ;ЛОЖЬ;;34;;;;;;;0;;;;1463;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;248_4;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;626;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;93LAHH216_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;277;;;;;;;0;;;;85;ЛОЖЬ;0;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_931_1;713;;;;;;;;
M;290_300_4;;;930-09;;93LALL215_I;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;1484;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;32_38_1;;;930-09;;MOS_LAMP_930_09;;ЛОЖЬ;ЛОЖЬ;;38;;;;;;;0;;;;1402;ЛОЖЬ;0;;;;;;;1=MOS ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2470_4;;;;;Compiler marker (176, 246);;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;1606;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C244_1_G;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;589;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;248_249_5;;;;;HH TRIP LIMIT;;ЛОЖЬ;ЛОЖЬ;;249;;Float;;;;;0;;;;74;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C260_4_F;;;930-09;930-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;827;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
