PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4
M;C506_1;;;;;Compiler marker (256, 61);;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;2685;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10HS1001_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;110;;;;;;;0;;;;927;ИСТИНА;52315;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;886
M;804_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;804;;;;;;;0;;;;2373;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;394_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;0;;;;1715;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;710_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;710;;;;;;;0;;;;2278;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;144_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;144;;;;;;;0;;;;3561;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;346_412_3;;;;;10GA518_FL;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;1794;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C452_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;452;;;;;;;0;;;;2699;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;300_316_1;;;;;10HS242;;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;0;;;;1413;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C146_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;3366;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
BI;36-DayOfTheWeek;;SYS;;;Day of the week;No;ЛОЖЬ;;;0;;Byte;;;;;;;;;4;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;174_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;1328;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;412_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;1804;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C352_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;2984;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;320_616_3;;;;;10GA505_FL;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;0;;;;2185;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;10GT537;;FLD;;;Hot pump station border, near to P-1009A;Yes;ИСТИНА;ЛОЖЬ;;382;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;308;ЛОЖЬ;52041;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;36.04;3;10;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;11317
M;180_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;180;;;;;;;0;;;;1319;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C354_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;354;;;;;;;0;;;;2975;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C194_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;194;;;;;;;0;;;;3207;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;350_418_3;;;;;10GA520_FL;;ЛОЖЬ;ЛОЖЬ;;418;;;;;;;0;;;;1827;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C146_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;3375;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;412_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;1797;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C152_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;152;;;;;;;0;;;;3354;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10YT011_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;168;;;;;;;0;;;;1017;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;976
M;416_420_1;;;;;1000_FlGD_FL_3;;ЛОЖЬ;ЛОЖЬ;;420;;;;;;;0;;;;1744;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;412_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;1798;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C348_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;0;;;;3004;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10XV151AL_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;808;;;;;;;0;;;;666;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;1058
M;116_254_3;;;;;10HS1004_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;0;;;;1153;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C128_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;3418;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;410_16;;;;;;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;1762;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;10HS223;;FLD;;;Checking 10XA556;No;ИСТИНА;ЛОЖЬ;;526;;;;;;;;;;;186;ИСТИНА;52114;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;36.05;17;3;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;483
M;C388_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;2803;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;322_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;0;;;;1420;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT527_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;796;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;755
M;C808_3_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;808;;;;;;;0;;;;2456;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT541_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;912;ИСТИНА;52308;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;871
M;C806_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;806;;;;;;;0;;;;2485;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;352_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;;100 ms;10;;800;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
T;128_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;;100 ms;10;;8;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C110_8_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;110;;;;;;;0;;;;3495;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C706_2_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;706;;;;;;;0;;;;2562;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C334_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;334;;;;;;;0;;;;3073;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C606_3;;;;;Compiler marker (256, 79);;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;2616;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C148_4;;;;;Compiler marker (256, 121);;ЛОЖЬ;ЛОЖЬ;;148;;;;;;;0;;;;3601;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;148_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;148;;;;;;;0;;;;1180;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;390_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;;100 ms;10;;956;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C362_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;362;;;;;;;0;;;;2941;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;358_412_3;;;;;10GA524_FL;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;1586;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;116_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;0;;;;3570;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;804_814_4;;;;;10HS151B_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;2355;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;112_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;1074;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C808_1_3;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;808;;;;;;;0;;;;2470;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;330_416_3;;;;;10GA510_FL;;ЛОЖЬ;ЛОЖЬ;;416;;;;;;;0;;;;1816;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C396_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;2763;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;300_394_9;;;;;10HS242;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;0;;;;1735;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C364_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;2925;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10XA610B;;FLD;;;Внутри здания(в осях 8/А);Yes;ИСТИНА;ЛОЖЬ;;166;;;;;;;0;;;;74;ИСТИНА;52158;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;36.06;9;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;543
M;C526_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;2649;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C410_12;;;;;Compiler marker (256, 241);;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;2747;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C500_3;;;;;Compiler marker (256, 79);;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;2692;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;128_180_1;;;;;10XA1010_FL;;ЛОЖЬ;ЛОЖЬ;;180;;;;;;;0;;;;1364;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
T;156_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;156;;;;;;;;100 ms;10;;72;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C716_3_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;2539;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;368_600_3;;;;;10GA530_FL;;ЛОЖЬ;ЛОЖЬ;;600;;;;;;;0;;;;2119;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT513_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;336;;;;;;;0;;;;724;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;683
M;C176_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;176;;;;;;;0;;;;3239;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;500_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;1870;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;10GT527_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;364;;;;;;;0;;;;134;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_101_1;23
M;C154_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;154;;;;;;;0;;;;3340;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;VM 36.03/5/17;;SYS;;;;Yes;ЛОЖЬ;;;12;ИСТИНА;Float;0-5V (VM);0;5.2;;;;;;132;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;-XXXXX.X;0;3.9;;36.03;5;17;1;Scan;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
BI;36-Hour;;SYS;;;Hour;No;ЛОЖЬ;;;23;;Byte;;;;;;;;;5;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C2407_3;;;;;Compiler marker (224, 132);;ЛОЖЬ;ЛОЖЬ;;2407;;;;;;;0;;;;2422;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;318_506_3;;;;;10GA504_FL;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;1905;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C348_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;0;;;;3002;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C602_3;;;;;Compiler marker (256, 79);;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;2625;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C318_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;3153;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;126_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;126;;;;;;;0;;;;1128;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;122_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;122;;;;;;;0;;;;1149;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C162_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;162;;;;;;;0;;;;3296;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;300_534_11;;;;;FGS_101_1.10HS241;;ЛОЖЬ;ЛОЖЬ;;534;;;;;;;0;;;;2014;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GA508;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;326;;;;;;;1;;;;828;ИСТИНА;52274;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;787
M;806_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;806;;;;;;;0;;;;2371;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10XA612A;;FLD;;;Стойка эстакады 3-C1;Yes;ИСТИНА;ЛОЖЬ;;198;;;;;;;0;;;;28;ИСТИНА;52144;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;36.06;3;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;521
M;C378_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;378;;;;;;;0;;;;2856;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10HS1002_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;930;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;889
M;716_27;;;;;;;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;2295;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;10GT529;;FLD;;;Between P-1007S, Р-1008;Yes;ИСТИНА;ЛОЖЬ;;452;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;204;ЛОЖЬ;52031;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;36.04;1;1;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;11217
M;2410_D;;;;;Bit 0;;ЛОЖЬ;ЛОЖЬ;;2410;;;;;;;0;;;;2253;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;10GT531;;FLD;;;Near V-1042C;Yes;ИСТИНА;ЛОЖЬ;;370;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;448;ЛОЖЬ;52066;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;36.04;7;11;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;11449
M;C170_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;170;;;;;;;0;;;;3270;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C364_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;2924;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C346_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;346;;;;;;;0;;;;3014;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;10HS1006_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;120;;;;;;;0;;;;166;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_101_1;55
M;C182_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;182;;;;;;;0;;;;3212;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;174_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;1340;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
