ID;PROP_ID;COMP_ID;LiquidViscosityA;LiquidViscosityB;LiquidViscosityC;LiquidViscosityD;LiquidViscosityTmin;LiquidViscosityTmax
31096;19154;31099;-12321;-12321;-12321;-12321;-12321;-12321
31097;19655;31100;-12321;-12321;-12321;-12321;-12321;-12321
31098;6960;31101;-12321;-12321;-12321;-12321;-12321;-12321
31099;18859;31102;-12321;-12321;-12321;-12321;-12321;-12321
31100;12773;31103;-12321;-12321;-12321;-12321;-12321;-12321
31101;8405;31104;-12321;-12321;-12321;-12321;-12321;-12321
31102;13099;31105;-12321;-12321;-12321;-12321;-12321;-12321
31103;9083;31106;-12321;-12321;-12321;-12321;-12321;-12321
31104;8929;31107;-12321;-12321;-12321;-12321;-12321;-12321
31105;8627;31108;-12321;-12321;-12321;-12321;-12321;-12321
31106;8626;31109;-12321;-12321;-12321;-12321;-12321;-12321
31107;8605;31110;-12321;-12321;-12321;-12321;-12321;-12321
31108;8537;31111;-12321;-12321;-12321;-12321;-12321;-12321
31109;10441;31112;-12321;-12321;-12321;-12321;-12321;-12321
31110;10142;31113;-12321;-12321;-12321;-12321;-12321;-12321
31111;15154;31114;-12321;-12321;-12321;-12321;-12321;-12321
31112;15924;31115;-12321;-12321;-12321;-12321;-12321;-12321
31113;16624;31116;-12321;-12321;-12321;-12321;-12321;-12321
31114;17157;31117;-12321;-12321;-12321;-12321;-12321;-12321
31115;15113;31118;-12321;-12321;-12321;-12321;-12321;-12321
31116;18837;31119;-12321;-12321;-12321;-12321;-12321;-12321
31117;15398;31120;-12321;-12321;-12321;-12321;-12321;-12321
31118;13315;31121;-12321;-12321;-12321;-12321;-12321;-12321
31119;7479;31122;-12321;-12321;-12321;-12321;-12321;-12321
31120;8827;31123;-12321;-12321;-12321;-12321;-12321;-12321
31121;9409;31124;-12321;-12321;-12321;-12321;-12321;-12321
31122;11480;31125;-26.126581;3333.946;4.4188999E-2;-0.000043;294.25;342.75
31123;17407;31126;-12321;-12321;-12321;-12321;-12321;-12321
31124;8940;31127;-12321;-12321;-12321;-12321;-12321;-12321
31125;6377;31128;-12321;-12321;-12321;-12321;-12321;-12321
31126;16189;31129;-12321;-12321;-12321;-12321;-12321;-12321
31127;16108;31130;-12321;-12321;-12321;-12321;-12321;-12321
31128;16174;31131;-12321;-12321;-12321;-12321;-12321;-12321
31129;7887;31132;-12321;-12321;-12321;-12321;-12321;-12321
31130;15865;31133;-12321;-12321;-12321;-12321;-12321;-12321
31131;14771;31134;-12321;-12321;-12321;-12321;-12321;-12321
31132;6138;31135;-12321;-12321;-12321;-12321;-12321;-12321
31133;7526;31136;2.867686;651.06073;-3.3803999E-2;0.000022;435.6095;494.46851
31134;7077;31137;-12321;-12321;-12321;-12321;-12321;-12321
31135;8520;31138;-12321;-12321;-12321;-12321;-12321;-12321
31136;12024;31139;-12321;-12321;-12321;-12321;-12321;-12321
31137;13385;31140;-12321;-12321;-12321;-12321;-12321;-12321
31138;17768;31141;-12321;-12321;-12321;-12321;-12321;-12321
31139;10136;31142;-12321;-12321;-12321;-12321;-12321;-12321
31140;9215;31143;-12321;-12321;-12321;-12321;-12321;-12321
31141;11260;31144;-12321;-12321;-12321;-12321;-12321;-12321
31142;10059;31145;-54.893127;6520.313;0.122955;-0.000115;285.15649;374.93851
31143;6961;31146;-12321;-12321;-12321;-12321;-12321;-12321
31144;7726;31147;-12321;-12321;-12321;-12321;-12321;-12321
31145;8232;31148;-12321;-12321;-12321;-12321;-12321;-12321
31146;8714;31149;-12321;-12321;-12321;-12321;-12321;-12321
31147;10096;31150;-12321;-12321;-12321;-12321;-12321;-12321
31148;10090;31151;-12321;-12321;-12321;-12321;-12321;-12321
31149;10104;31152;-12321;-12321;-12321;-12321;-12321;-12321
31150;15142;31153;-12321;-12321;-12321;-12321;-12321;-12321
31151;18661;31154;-12321;-12321;-12321;-12321;-12321;-12321
31152;18835;31155;-12321;-12321;-12321;-12321;-12321;-12321
31153;8562;31156;-12.659139;1679.6459;0.004435;-4.9999999E-6;479.25;525.75
31154;13136;31157;-12321;-12321;-12321;-12321;-12321;-12321
31155;16332;31158;-12321;-12321;-12321;-12321;-12321;-12321
31156;15456;31159;-12321;-12321;-12321;-12321;-12321;-12321
31157;17453;31160;-12321;-12321;-12321;-12321;-12321;-12321
31158;16694;31161;-12321;-12321;-12321;-12321;-12321;-12321
31159;16927;31162;-12321;-12321;-12321;-12321;-12321;-12321
31160;9862;31163;-12321;-12321;-12321;-12321;-12321;-12321
31161;12857;31164;-12321;-12321;-12321;-12321;-12321;-12321
31162;15115;31165;-12321;-12321;-12321;-12321;-12321;-12321
31163;15111;31166;-12321;-12321;-12321;-12321;-12321;-12321
31164;15109;31167;-12321;-12321;-12321;-12321;-12321;-12321
31165;6875;31168;-12321;-12321;-12321;-12321;-12321;-12321
31166;6958;31169;-12321;-12321;-12321;-12321;-12321;-12321
31167;6030;31170;-12321;-12321;-12321;-12321;-12321;-12321
31168;12263;31171;-12321;-12321;-12321;-12321;-12321;-12321
31169;6221;31172;-12321;-12321;-12321;-12321;-12321;-12321
31170;8334;31173;-12321;-12321;-12321;-12321;-12321;-12321
31171;12877;31174;-12321;-12321;-12321;-12321;-12321;-12321
31172;2702;31175;-52.985706;9174.6504;7.8172997E-2;-4.9999999E-5;328;696
31173;13037;31176;-12321;-12321;-12321;-12321;-12321;-12321
31174;2705;31177;-52.859985;9268.8262;7.6448001E-2;-4.7000001E-5;314;711
31175;8706;31178;-12321;-12321;-12321;-12321;-12321;-12321
31176;7655;31179;-12321;-12321;-12321;-12321;-12321;-12321
31177;19643;31180;-12321;-12321;-12321;-12321;-12321;-12321
31178;8593;31181;-12321;-12321;-12321;-12321;-12321;-12321
31179;16060;31182;-12321;-12321;-12321;-12321;-12321;-12321
31180;11079;31183;-12321;-12321;-12321;-12321;-12321;-12321
31181;8557;31184;-12321;-12321;-12321;-12321;-12321;-12321
31182;18346;31185;-12321;-12321;-12321;-12321;-12321;-12321
31183;10824;31186;-12321;-12321;-12321;-12321;-12321;-12321
31184;13867;31187;-12321;-12321;-12321;-12321;-12321;-12321
31185;13912;31188;-12321;-12321;-12321;-12321;-12321;-12321
31186;12093;31189;-12321;-12321;-12321;-12321;-12321;-12321
31187;9091;31190;-12321;-12321;-12321;-12321;-12321;-12321
31188;16121;31191;-12321;-12321;-12321;-12321;-12321;-12321
31189;8338;31192;-12321;-12321;-12321;-12321;-12321;-12321
31190;1508;31193;-6.9077549;0;0;0;-12321;-12321
31191;8106;31194;-12321;-12321;-12321;-12321;-12321;-12321
31192;8129;31195;-12321;-12321;-12321;-12321;-12321;-12321
31193;6420;31196;-12321;-12321;-12321;-12321;-12321;-12321
31194;10943;31197;-12321;-12321;-12321;-12321;-12321;-12321
31195;4053;31198;-24.386448;3772.3252;2.8077999E-2;-1.9999999E-5;302;757
31196;15153;31199;-12321;-12321;-12321;-12321;-12321;-12321
31197;15209;31200;-12321;-12321;-12321;-12321;-12321;-12321
31198;15217;31201;-12321;-12321;-12321;-12321;-12321;-12321
31199;15214;31202;-12321;-12321;-12321;-12321;-12321;-12321
31200;13383;31203;-12321;-12321;-12321;-12321;-12321;-12321
31201;13756;31204;-133.9655;19382.816;0.29144299;-0.000228;321;431.92499
31202;8158;31205;-12321;-12321;-12321;-12321;-12321;-12321
31203;15215;31206;-12321;-12321;-12321;-12321;-12321;-12321
31204;15854;31207;-12321;-12321;-12321;-12321;-12321;-12321
31205;13179;31208;-12321;-12321;-12321;-12321;-12321;-12321
31206;6054;31209;-12321;-12321;-12321;-12321;-12321;-12321
31207;6059;31210;-12321;-12321;-12321;-12321;-12321;-12321
31208;13379;31211;-154.13004;20817.461;0.364445;-3.1100001E-4;289.64999;385.77374
31209;13172;31212;-131.72522;18410.877;0.297589;-0.000245;320.09924;385.95776
31210;13162;31213;-148.61081;20332.016;0.34579501;-0.00029;297;395.10001
31211;15855;31214;-12321;-12321;-12321;-12321;-12321;-12321
31212;13364;31215;-12321;-12321;-12321;-12321;-12321;-12321
31213;11118;31216;-12321;-12321;-12321;-12321;-12321;-12321
31214;13382;31217;-12321;-12321;-12321;-12321;-12321;-12321
31215;15140;31218;-12321;-12321;-12321;-12321;-12321;-12321
31216;13801;31219;-105.2532;15434.042;0.218483;-0.000168;338.88;437.34601
31217;10124;31220;-12321;-12321;-12321;-12321;-12321;-12321
31218;14920;31221;-12321;-12321;-12321;-12321;-12321;-12321
31219;11227;31222;-12321;-12321;-12321;-12321;-12321;-12321
31220;9448;31223;-12321;-12321;-12321;-12321;-12321;-12321
31221;9907;31224;-12321;-12321;-12321;-12321;-12321;-12321
31222;14693;31225;-12321;-12321;-12321;-12321;-12321;-12321
31223;14691;31226;-12321;-12321;-12321;-12321;-12321;-12321
31224;14692;31227;-12321;-12321;-12321;-12321;-12321;-12321
31225;14695;31228;-12321;-12321;-12321;-12321;-12321;-12321
31226;14245;31229;-12321;-12321;-12321;-12321;-12321;-12321
31227;3897;31230;-26.975935;4438.4629;0.031156;-0.000021;394;777
31228;7140;31231;-12321;-12321;-12321;-12321;-12321;-12321
31229;17463;31232;-12321;-12321;-12321;-12321;-12321;-12321
31230;8682;31233;-12321;-12321;-12321;-12321;-12321;-12321
31231;16232;31234;-12321;-12321;-12321;-12321;-12321;-12321
31232;11870;31235;-12321;-12321;-12321;-12321;-12321;-12321
31233;5899;31236;-12321;-12321;-12321;-12321;-12321;-12321
31234;16228;31237;-12321;-12321;-12321;-12321;-12321;-12321
31235;6097;31238;-12321;-12321;-12321;-12321;-12321;-12321
31236;9864;31239;-12321;-12321;-12321;-12321;-12321;-12321
31237;5932;31240;-12321;-12321;-12321;-12321;-12321;-12321
31238;10999;31241;-12321;-12321;-12321;-12321;-12321;-12321
31239;8967;31242;-12321;-12321;-12321;-12321;-12321;-12321
31240;10700;31243;-12321;-12321;-12321;-12321;-12321;-12321
31241;16621;31244;-12321;-12321;-12321;-12321;-12321;-12321
31242;11179;31245;-12321;-12321;-12321;-12321;-12321;-12321
31243;6774;31246;-12321;-12321;-12321;-12321;-12321;-12321
31244;6655;31247;-12321;-12321;-12321;-12321;-12321;-12321
31245;7420;31248;-12321;-12321;-12321;-12321;-12321;-12321
31246;5934;31249;-12321;-12321;-12321;-12321;-12321;-12321
31247;9531;31250;-12321;-12321;-12321;-12321;-12321;-12321
31248;17505;31251;-12321;-12321;-12321;-12321;-12321;-12321
31249;7419;31252;-12321;-12321;-12321;-12321;-12321;-12321
31250;14826;31253;-12321;-12321;-12321;-12321;-12321;-12321
31251;11407;31254;-12321;-12321;-12321;-12321;-12321;-12321
31252;5787;31255;-12321;-12321;-12321;-12321;-12321;-12321
31253;6333;31256;-12321;-12321;-12321;-12321;-12321;-12321
31254;6096;31257;-12321;-12321;-12321;-12321;-12321;-12321
31255;9383;31258;-12321;-12321;-12321;-12321;-12321;-12321
31256;6630;31259;-12321;-12321;-12321;-12321;-12321;-12321
31257;8048;31260;-12321;-12321;-12321;-12321;-12321;-12321
31258;6629;31261;-12321;-12321;-12321;-12321;-12321;-12321
31259;8003;31262;-12321;-12321;-12321;-12321;-12321;-12321
31260;3592;31263;-18.102003;2326.9924;1.7883999E-2;-0.000017;293;623
31261;15369;31264;-12321;-12321;-12321;-12321;-12321;-12321
31262;15923;31265;-12321;-12321;-12321;-12321;-12321;-12321
31263;16338;31266;-12321;-12321;-12321;-12321;-12321;-12321
31264;14906;31267;-12321;-12321;-12321;-12321;-12321;-12321
31265;14011;31268;-12321;-12321;-12321;-12321;-12321;-12321
31266;17763;31269;-12321;-12321;-12321;-12321;-12321;-12321
31267;15534;31270;-12321;-12321;-12321;-12321;-12321;-12321
31268;3481;31271;-18.959717;2416.1025;0.020427;-1.8999999E-5;293;613
31269;3195;31272;-18.58946;2288.8386;2.0013999E-2;-1.9999999E-5;293;599
31270;14002;31273;-12321;-12321;-12321;-12321;-12321;-12321
31271;12870;31274;-12321;-12321;-12321;-12321;-12321;-12321
31272;3482;31275;-18.640577;2337.5845;0.020018;-1.9999999E-5;293;604
31273;12353;31276;-12321;-12321;-12321;-12321;-12321;-12321
31274;12671;31277;-12321;-12321;-12321;-12321;-12321;-12321
31275;13014;31278;-12321;-12321;-12321;-12321;-12321;-12321
31276;3207;31279;-17.770201;1978.7726;0.020241;-0.000021;293;596
31277;3503;31280;-17.916183;2087.8921;0.019954;-1.9999999E-5;293;612
31278;1884;31281;-58.848087;8965.5752;0.103319;-7.5000004E-5;508;643
31279;2207;31282;-64.105812;9880.3926;0.112811;-8.2999999E-5;293;587
31280;2075;31283;-25.237253;2563.9285;4.1799001E-2;-4.0999999E-5;293;532
31281;1835;31284;-62.724491;9500.4658;0.111857;-8.3999999E-5;293;567
31282;1723;31285;-29.269079;2811.917;5.5950999E-2;-5.7000001E-5;293;494
31283;1670;31286;178.66264;-24455.756;-0.454853;0.000352;293;511
31284;2218;31287;-61.795856;9385.5674;0.109697;-8.2999999E-5;293;564
31285;1841;31288;-57.812614;8648.9697;0.102612;-7.8999998E-5;293;542
31286;1750;31289;-23.22065;2448.3386;3.6035001E-2;-3.5000001E-5;293;552
31287;1671;31290;149.77003;-20897.111;-0.378061;2.8599999E-4;293;525
31288;1504;31291;-21.080627;2154.575;0.030127;-2.9000001E-5;293;572
31289;2606;31292;-62.943466;9786.9072;0.109221;-7.8999998E-5;293;593
31290;3229;31293;-18.369793;2238.7805;0.019699;-1.9999999E-5;293;594
31291;3540;31294;-18.959717;2416.1025;0.020427;-1.8999999E-5;293;613
31292;2229;31295;-61.357906;9299.2197;0.109039;-8.2999999E-5;293;561
31293;2983;31296;-62.358608;9637.9307;0.109122;-8.0999998E-5;293;578
31294;3541;31297;-18.875902;2394.4583;0.020326;-1.8999999E-5;293;610
31295;3542;31298;-18.640577;2337.5845;0.020018;-1.9999999E-5;293;604
31296;2089;31299;-25.578266;2605.375;4.2591002E-2;-4.0999999E-5;293;533
31297;1729;31300;-30.549088;3062.6685;5.7491001E-2;-5.6000001E-5;293;508
31298;2090;31301;-25.578266;2605.375;4.2591002E-2;-4.0999999E-5;293;533
31299;1730;31302;-29.069675;2839.3176;0.05438;-0.000054;293;502
31300;1989;31303;-28.29739;3542.2969;4.2268999E-2;-3.6000001E-5;293;567
31301;1654;31304;-61.200638;7322.2207;0.128355;-0.000108;293;531
31302;3417;31305;-17.895922;2079.9021;1.9959001E-2;-1.9999999E-5;293;611
31303;2497;31306;-18.915047;1908.5437;2.4878999E-2;-0.000026;293;556
31304;3153;31307;-17.710564;1958.2335;0.020235;-0.000021;293;593
31305;2826;31308;-18.599592;1980.5455;2.3065001E-2;-2.4000001E-5;293;577
31306;1796;31309;-6.648715;337.37476;-3.8709999E-3;-3.0000001E-6;283;624
31307;12491;31310;-25.162712;5770.1597;9.3409996E-3;4.9999999E-6;329.44;407.39801
31308;19741;31311;-12321;-12321;-12321;-12321;-12321;-12321
31309;14286;31312;-12321;-12321;-12321;-12321;-12321;-12321
31310;17860;31313;-12321;-12321;-12321;-12321;-12321;-12321
31311;17480;31314;-12321;-12321;-12321;-12321;-12321;-12321
31312;8402;31315;-12321;-12321;-12321;-12321;-12321;-12321
31313;7863;31316;-12321;-12321;-12321;-12321;-12321;-12321
31314;19261;31317;-12321;-12321;-12321;-12321;-12321;-12321
31315;18650;31318;-12321;-12321;-12321;-12321;-12321;-12321
31316;15647;31319;-12321;-12321;-12321;-12321;-12321;-12321
31317;8698;31320;-12321;-12321;-12321;-12321;-12321;-12321
31318;13955;31321;-12321;-12321;-12321;-12321;-12321;-12321
31319;6470;31322;-12321;-12321;-12321;-12321;-12321;-12321
31320;12711;31323;-12321;-12321;-12321;-12321;-12321;-12321
31321;13134;31324;-12321;-12321;-12321;-12321;-12321;-12321
31322;9690;31325;-12321;-12321;-12321;-12321;-12321;-12321
31323;16057;31326;-12321;-12321;-12321;-12321;-12321;-12321
31324;12465;31327;-12321;-12321;-12321;-12321;-12321;-12321
31325;11935;31328;-12321;-12321;-12321;-12321;-12321;-12321
31326;16601;31329;-12321;-12321;-12321;-12321;-12321;-12321
31327;15419;31330;-12321;-12321;-12321;-12321;-12321;-12321
31328;16126;31331;-12321;-12321;-12321;-12321;-12321;-12321
31329;17068;31332;-12321;-12321;-12321;-12321;-12321;-12321
31330;17712;31333;-12321;-12321;-12321;-12321;-12321;-12321
31331;15411;31334;-12321;-12321;-12321;-12321;-12321;-12321
31332;16622;31335;-12321;-12321;-12321;-12321;-12321;-12321
31333;16143;31336;-12321;-12321;-12321;-12321;-12321;-12321
31334;11709;31337;-12321;-12321;-12321;-12321;-12321;-12321
31335;14919;31338;-12321;-12321;-12321;-12321;-12321;-12321
31336;2580;31339;-63.908249;10043.416;0.109974;-7.8999998E-5;293;608
31337;3483;31340;-18.959717;2416.1025;0.020427;-1.8999999E-5;293;613
31338;15961;31341;-12321;-12321;-12321;-12321;-12321;-12321
31339;14010;31342;-12321;-12321;-12321;-12321;-12321;-12321
31340;14991;31343;-12321;-12321;-12321;-12321;-12321;-12321
31341;12098;31344;-12321;-12321;-12321;-12321;-12321;-12321
31342;16353;31345;-12321;-12321;-12321;-12321;-12321;-12321
31343;17571;31346;-12321;-12321;-12321;-12321;-12321;-12321
31344;3484;31347;-19.538816;2484.95;0.022022;-0.000021;293;610
31345;9378;31348;-12321;-12321;-12321;-12321;-12321;-12321
31346;15915;31349;-12321;-12321;-12321;-12321;-12321;-12321
31347;19006;31350;-12321;-12321;-12321;-12321;-12321;-12321
31348;7908;31351;-12321;-12321;-12321;-12321;-12321;-12321
31349;3504;31352;-18.497587;2140.6672;2.1733001E-2;-0.000022;293;605
31350;2208;31353;-65.096611;9998.2852;0.115541;-0.000085;293;584
31351;2076;31354;-26.548576;2727.4121;4.5395002E-2;-0.000044;293;531
31352;2916;31355;-65.759758;10344.824;0.114254;-8.1999999E-5;293;606
31353;2219;31356;-62.688801;9488.9531;0.112249;-0.000085;293;561
31354;3543;31357;-19.57704;2495.3115;0.022061;-0.000021;293;611
31355;2230;31358;-61.60981;9286.0957;0.11049;-0.000085;293;554
31356;3544;31359;-19.038235;2436.5955;2.0516001E-2;-1.8999999E-5;293;616
31357;2091;31360;-26.656338;2756.4246;4.5331001E-2;-0.000044;293;534
31358;2092;31361;-26.656338;2756.4246;4.5331001E-2;-0.000044;293;534
31359;3418;31362;-18.583704;2179.0974;2.1655001E-2;-0.000021;293;611
31360;3154;31363;-18.5091;2076.3101;0.022173;-2.3000001E-5;293;594
31361;2827;31364;-19.750423;2153.7;2.5660001E-2;-0.000026;293;582
31362;3026;31365;-29.94581;4536.7832;0.039664;-0.000027;351;734
31363;10236;31366;-12321;-12321;-12321;-12321;-12321;-12321
31364;9701;31367;-12321;-12321;-12321;-12321;-12321;-12321
31365;16257;31368;-12321;-12321;-12321;-12321;-12321;-12321
31366;15945;31369;-12321;-12321;-12321;-12321;-12321;-12321
31367;14918;31370;-12321;-12321;-12321;-12321;-12321;-12321
31368;17628;31371;-12321;-12321;-12321;-12321;-12321;-12321
31369;15884;31372;-12321;-12321;-12321;-12321;-12321;-12321
31370;11820;31373;-12321;-12321;-12321;-12321;-12321;-12321
31371;19022;31374;-12321;-12321;-12321;-12321;-12321;-12321
31372;13984;31375;-12321;-12321;-12321;-12321;-12321;-12321
31373;13133;31376;-12321;-12321;-12321;-12321;-12321;-12321
31374;14296;31377;-12321;-12321;-12321;-12321;-12321;-12321
31375;17461;31378;-12321;-12321;-12321;-12321;-12321;-12321
31376;19615;31379;-12321;-12321;-12321;-12321;-12321;-12321
31377;13856;31380;-12321;-12321;-12321;-12321;-12321;-12321
31378;11499;31381;-12321;-12321;-12321;-12321;-12321;-12321
31379;7721;31382;-12321;-12321;-12321;-12321;-12321;-12321
31380;12084;31383;-12321;-12321;-12321;-12321;-12321;-12321
31381;9990;31384;-12321;-12321;-12321;-12321;-12321;-12321
31382;7952;31385;-12321;-12321;-12321;-12321;-12321;-12321
31383;13782;31386;-12321;-12321;-12321;-12321;-12321;-12321
31384;12195;31387;-12321;-12321;-12321;-12321;-12321;-12321
31385;2947;31388;-63.079319;9832.499;0.109511;-7.9999998E-5;293;591
31386;13132;31389;-12321;-12321;-12321;-12321;-12321;-12321
31387;3932;31390;-31.669065;5047.2666;0.04073;-0.000027;333;771
31388;2548;31391;-64.890991;9948.0889;0.115714;-0.000086;293;576
31389;2917;31392;-65.759758;10344.824;0.114254;-8.1999999E-5;293;606
31390;2556;31393;-64.786453;10069.205;0.113441;-8.2999999E-5;293;594
31391;2941;31394;-63.610985;9872.1035;0.111358;-8.1999999E-5;293;586
31392;3419;31395;-18.516237;2148.5881;0.021721;-0.000022;293;606
31393;3155;31396;-18.446009;2051.1658;2.2206999E-2;-2.3000001E-5;293;590
31394;3027;31397;-29.332861;4484.5146;3.8079999E-2;-0.000026;295;744
31395;10771;31398;-12321;-12321;-12321;-12321;-12321;-12321
31396;6087;31399;-12321;-12321;-12321;-12321;-12321;-12321
31397;14310;31400;-2.3901939;423.46594;-0.020759;0.000016;293.138;318.31644
31398;19616;31401;-12321;-12321;-12321;-12321;-12321;-12321
31399;10950;31402;-12321;-12321;-12321;-12321;-12321;-12321
31400;19617;31403;-12321;-12321;-12321;-12321;-12321;-12321
31401;11929;31404;-12321;-12321;-12321;-12321;-12321;-12321
31402;14180;31405;-12321;-12321;-12321;-12321;-12321;-12321
31403;16671;31406;-12321;-12321;-12321;-12321;-12321;-12321
31404;13137;31407;-12321;-12321;-12321;-12321;-12321;-12321
31405;16331;31408;-12321;-12321;-12321;-12321;-12321;-12321
31406;17820;31409;-12321;-12321;-12321;-12321;-12321;-12321
31407;17452;31410;-12321;-12321;-12321;-12321;-12321;-12321
31408;17975;31411;-12321;-12321;-12321;-12321;-12321;-12321
31409;8733;31412;-12321;-12321;-12321;-12321;-12321;-12321
31410;8586;31413;-12321;-12321;-12321;-12321;-12321;-12321
31411;7064;31414;-12321;-12321;-12321;-12321;-12321;-12321
31412;17708;31415;-12321;-12321;-12321;-12321;-12321;-12321
31413;2918;31416;-65.759758;10344.824;0.114254;-8.1999999E-5;293;606
31414;2942;31417;-63.681213;9892.8262;0.111369;-8.1999999E-5;293;587
31415;3420;31418;-18.534199;2156.3708;0.021706;-0.000022;293;607
31416;17896;31419;-12321;-12321;-12321;-12321;-12321;-12321
31417;19018;31420;-12321;-12321;-12321;-12321;-12321;-12321
31418;10448;31421;-12321;-12321;-12321;-12321;-12321;-12321
31419;19609;31422;-12321;-12321;-12321;-12321;-12321;-12321
31420;16360;31423;-12321;-12321;-12321;-12321;-12321;-12321
31421;16361;31424;-12321;-12321;-12321;-12321;-12321;-12321
31422;16256;31425;-12321;-12321;-12321;-12321;-12321;-12321
31423;19610;31426;-12321;-12321;-12321;-12321;-12321;-12321
31424;10774;31427;-12321;-12321;-12321;-12321;-12321;-12321
31425;6399;31428;-12321;-12321;-12321;-12321;-12321;-12321
31426;16144;31429;-12321;-12321;-12321;-12321;-12321;-12321
31427;6432;31430;-12321;-12321;-12321;-12321;-12321;-12321
31428;18801;31431;-12321;-12321;-12321;-12321;-12321;-12321
31429;10266;31432;-12321;-12321;-12321;-12321;-12321;-12321
31430;9467;31433;-12321;-12321;-12321;-12321;-12321;-12321
31431;14766;31434;-12321;-12321;-12321;-12321;-12321;-12321
31432;16514;31435;-12321;-12321;-12321;-12321;-12321;-12321
31433;16152;31436;-12321;-12321;-12321;-12321;-12321;-12321
31434;3028;31437;-29.262632;4478.5278;0.037898;-0.000026;330;745
31435;12846;31438;-12321;-12321;-12321;-12321;-12321;-12321
31436;13170;31439;-12321;-12321;-12321;-12321;-12321;-12321
31437;14630;31440;-12321;-12321;-12321;-12321;-12321;-12321
31438;15805;31441;-12321;-12321;-12321;-12321;-12321;-12321
31439;14377;31442;-12321;-12321;-12321;-12321;-12321;-12321
31440;15568;31443;-12321;-12321;-12321;-12321;-12321;-12321
31441;16102;31444;-12321;-12321;-12321;-12321;-12321;-12321
31442;6517;31445;-12321;-12321;-12321;-12321;-12321;-12321
31443;15000;31446;-12321;-12321;-12321;-12321;-12321;-12321
31444;9566;31447;-55.740318;7606.7373;0.110252;-9.2000002E-5;257.8175;450.75751
31445;1990;31448;-25.469814;3242.0398;3.4722999E-2;-2.9999999E-5;293;575
31446;1991;31449;-24.805979;3116.7793;3.3578999E-2;-2.9000001E-5;293;568
31447;17775;31450;-12321;-12321;-12321;-12321;-12321;-12321
31448;9903;31451;-12321;-12321;-12321;-12321;-12321;-12321
31449;9097;31452;-12321;-12321;-12321;-12321;-12321;-12321
31450;17012;31453;-12321;-12321;-12321;-12321;-12321;-12321
31451;15575;31454;-12321;-12321;-12321;-12321;-12321;-12321
31452;17776;31455;-12321;-12321;-12321;-12321;-12321;-12321
31453;13276;31456;-12321;-12321;-12321;-12321;-12321;-12321
31454;13957;31457;-12321;-12321;-12321;-12321;-12321;-12321
31455;8683;31458;-12321;-12321;-12321;-12321;-12321;-12321
31456;17774;31459;-12321;-12321;-12321;-12321;-12321;-12321
31457;10817;31460;-12321;-12321;-12321;-12321;-12321;-12321
31458;12831;31461;-12321;-12321;-12321;-12321;-12321;-12321
31459;16466;31462;-12321;-12321;-12321;-12321;-12321;-12321
31460;6027;31463;-12321;-12321;-12321;-12321;-12321;-12321
31461;9099;31464;-12321;-12321;-12321;-12321;-12321;-12321
31462;12720;31465;-12321;-12321;-12321;-12321;-12321;-12321
31463;16217;31466;-12321;-12321;-12321;-12321;-12321;-12321
31464;15444;31467;-12321;-12321;-12321;-12321;-12321;-12321
31465;17029;31468;-12321;-12321;-12321;-12321;-12321;-12321
31466;6931;31469;-12321;-12321;-12321;-12321;-12321;-12321
31467;15100;31470;-12321;-12321;-12321;-12321;-12321;-12321
31468;15303;31471;-12321;-12321;-12321;-12321;-12321;-12321
31469;8924;31472;-72.215218;11062.021;0.14487299;-0.000118;346.5;397.5
31470;12719;31473;-12321;-12321;-12321;-12321;-12321;-12321
31471;10823;31474;-12321;-12321;-12321;-12321;-12321;-12321
31472;10718;31475;-12321;-12321;-12321;-12321;-12321;-12321
31473;12652;31476;-12321;-12321;-12321;-12321;-12321;-12321
31474;12905;31477;-12321;-12321;-12321;-12321;-12321;-12321
31475;14102;31478;-12321;-12321;-12321;-12321;-12321;-12321
31476;17070;31479;-12321;-12321;-12321;-12321;-12321;-12321
31477;10868;31480;-12321;-12321;-12321;-12321;-12321;-12321
31478;12174;31481;-12321;-12321;-12321;-12321;-12321;-12321
31479;14620;31482;-12321;-12321;-12321;-12321;-12321;-12321
31480;16373;31483;-12321;-12321;-12321;-12321;-12321;-12321
31481;17067;31484;-12321;-12321;-12321;-12321;-12321;-12321
31482;17440;31485;-12321;-12321;-12321;-12321;-12321;-12321
31483;18639;31486;-12321;-12321;-12321;-12321;-12321;-12321
31484;16160;31487;-12321;-12321;-12321;-12321;-12321;-12321
31485;6051;31488;-12321;-12321;-12321;-12321;-12321;-12321
31486;7071;31489;-12321;-12321;-12321;-12321;-12321;-12321
31487;10135;31490;-12321;-12321;-12321;-12321;-12321;-12321
31488;16329;31491;-12321;-12321;-12321;-12321;-12321;-12321
31489;11350;31492;-12321;-12321;-12321;-12321;-12321;-12321
31490;19704;31493;-12321;-12321;-12321;-12321;-12321;-12321
31491;11723;31494;-12321;-12321;-12321;-12321;-12321;-12321
31492;11565;31495;-12321;-12321;-12321;-12321;-12321;-12321
31493;12561;31496;-12321;-12321;-12321;-12321;-12321;-12321
31494;15871;31497;-12321;-12321;-12321;-12321;-12321;-12321
31495;13399;31498;-12321;-12321;-12321;-12321;-12321;-12321
31496;5977;31499;-12321;-12321;-12321;-12321;-12321;-12321
31497;5786;31500;-12321;-12321;-12321;-12321;-12321;-12321
31498;14637;31501;-12321;-12321;-12321;-12321;-12321;-12321
