ID;PROP_ID;COMP_ID;Antoine5LogA;Antoine5LogB;Antoine5LogC;Antoine5LogD;Antoine5LogE;Antoine5LogTmin;Antoine5LogTmax
23222;1446;23225;8.8795033;-3570.8999;-5.0620001E-2;0.000027;0;437.92001;691.94
23223;4424;23226;8.0124025;-4208.7998;-3.4014001E-2;0.000014;0;592.65997;870.96997
23224;2617;23227;8.9162025;-3878.3;-0.047911;2.4000001E-5;0;473.19;725.37
23225;4348;23228;8.1889029;-4246.2998;-0.035618;0.000015;0;583.73999;853.51001
23226;2269;23229;8.9134026;-3780.6001;-4.8854001E-2;2.4999999E-5;0;461.53;713.78998
23227;4113;23230;8.6048031;-4256;-0.040098;0.000017;0;554.19;805.41998
23228;669;23231;85.237801;-3181.3999;-33.206001;0.037076;-0.000016;124.86;479
23229;1028;23232;327.86191;-14715;-122.84;8.1868999E-2;-0.000022;411.01001;657.63
23230;4011;23233;8.7030029;-4226;-4.1452002E-2;1.8000001E-5;0;543.56;790.69
23231;3866;23234;8.7811031;-4180.8999;-4.2727001E-2;1.8999999E-5;0;532.59998;776.54999
23232;3296;23235;8.8804026;-4050.7;-4.5042999E-2;0.000021;0;509.89001;749.94
23233;13861;23236;52.230198;-9666.4316;-11.939217;-6.8290001E-3;3.0000001E-6;200;1040
23234;18673;23237;44.655556;-6056.5913;-11.463626;-2.7020001E-3;3.0000001E-6;200;859
23235;13981;23238;41.656353;-5196.1265;-11.20116;-0.001079;0.000002;200;817
23236;11842;23239;41.710556;-5165.3687;-11.2127;-0.001179;0.000002;200;808
23237;10146;23240;43.842102;-5743.6011;-11.730271;-0.001493;0.000002;200;853
23238;8839;23241;43.803272;-5695.3672;-11.677773;-0.001694;0.000002;200;841
23239;10147;23242;43.358643;-5750.6226;-11.595309;-0.001406;0.000002;200;864
23240;8838;23243;43.905376;-5624.3784;-11.717345;-0.001709;0.000002;200;829
23241;8909;23244;42.710598;-5321.4805;-11.362487;-0.001778;0.000002;200;801
23242;8729;23245;1585.1691;-66152.648;-595.79199;0.35134599;-7.8999998E-5;492.54001;785
23243;7255;23246;34.678299;-8283.334;-2.2085991;-0.029276;0.000015;200;715
23244;9508;23247;50.467461;-6800.5435;-12.456928;-6.7799999E-3;4.9999999E-6;200;779
23245;16605;23248;1.53732;-3801.127;4.7300858;-0.013639;6.0000002E-6;385.60001;785
23246;6183;23249;-55.838669;-834.14691;25.988779;-0.025441;9.0000003E-6;386.10001;747
23247;13282;23250;30.414314;-4646.2979;-7.0268412;-3.6619999E-3;3.0000001E-6;326.19601;813
23248;15738;23251;30.626232;-3723.8333;-8.0812721;-8.2999999E-5;0.000001;200;773
23249;8239;23252;36.67371;-4660.4116;-8.9106712;-4.9629998E-3;0.000004;350.45999;708
23250;17405;23253;51.347828;-6520.479;-13.195209;-5.7549998E-3;4.9999999E-6;200;754
23251;8247;23254;41.604675;-4733.1904;-11.28188;-0.001467;3.0000001E-6;200;728
23252;12221;23255;-39.598686;-2326.0732;22.282385;-3.5234001E-2;0.000016;245.2;652
23253;12286;23256;43.968422;-5432.5581;-11.759192;-0.00163;0.000002;200;804
23254;8242;23257;37.243729;-4095.2139;-10.147732;-6.0000003E-4;0.000002;215.2;709
23255;18722;23258;45.644894;-5646.5137;-11.255817;-0.00752;6.0000002E-6;200;688
23256;12230;23259;44.248791;-6006.8511;-11.485077;-2.6519999E-3;3.0000001E-6;200;854
23257;17127;23260;40.278973;-7057.1123;-6.6798029;-0.019049;0.000011;200;707
23258;15015;23261;49.380276;-8343.9424;-12.107996;-4.5429999E-3;3.0000001E-6;200;1009
23259;14998;23262;53.216152;-8347.4766;-11.84823;-0.012502;7.0000001E-6;200;789
23260;16815;23263;46.834785;-4865.5542;-12.916962;-0.002321;0.000004;200;664
23261;11665;23264;79.611;-5711.4526;-26.569759;0.011334;-0.000001;252.2;701
23262;15112;23265;49.396736;-6571.9082;-12.794433;-3.8670001E-3;3.0000001E-6;200;825
23263;7549;23266;36.473522;-4383.4106;-9.6611757;-7.5499999E-4;0.000002;200;778
23264;7915;23267;-11.027704;-7212.5117;14.239721;-3.2861002E-2;0.000013;358;844
23265;15117;23268;44.87508;-9436.2578;-6.8101392;-0.021217;9.9999997E-6;200;802
23266;16317;23269;48.945793;-5305.2573;-12.599912;-7.0000002E-3;7.0000001E-6;200;628
23267;13769;23270;-96.759102;-3873.52;51.684246;-8.5559003E-2;3.7999998E-5;200;728
23268;7645;23271;48.499519;-5619.5493;-12.566538;-5.4159998E-3;4.9999999E-6;200;689
23269;13895;23272;24.422976;-5256.4297;-1.736395;-1.9680001E-2;0.000012;259;655
23270;8408;23273;46.903572;-4773.0308;-12.896081;-1.9799999E-3;0.000004;200;662
23271;19027;23274;25.841253;-2777.9309;-6.332231;-0.001887;3.0000001E-6;200;603
23272;14858;23275;39.238094;-4302.5068;-10.38138;-2.6489999E-3;0.000004;200;671
23273;13429;23276;34.304535;-3674.4153;-9.0906363;-0.001466;3.0000001E-6;200;659
23274;11311;23277;33.16605;-3541.3096;-8.3228045;-3.9349999E-3;4.9999999E-6;200;602
23275;9098;23278;11.845709;-2502.1777;-0.65503502;-0.007187;4.9999999E-6;279.60001;624
23276;9590;23279;19.857189;-7112.7959;3.9265959;-0.039042;0.000021;200;645
23277;10842;23280;-32.332253;-3331.3252;19.599205;-0.030126;0.000012;383.10001;737
23278;7693;23281;-15.03003;-2723.1746;11.359371;-0.020071;9.0000003E-6;351.57999;699
23279;8268;23282;31.392691;-3178.5371;-8.4503193;-4.9999999E-6;0.000002;220.2;642
23280;10471;23283;38.713409;-3924.7468;-10.445043;-0.002197;0.000004;200;623.5
23281;16294;23284;41.511421;-4889.1514;-11.330514;-3.6599999E-4;0.000002;200;792
23282;9375;23285;-45.235313;-1619.3051;22.962389;-2.8333001E-2;0.000011;336.60001;691
23283;12191;23286;51.338909;-6575.9204;-13.204275;-5.5399998E-3;4.9999999E-6;224.2;764
23284;16730;23287;32.898571;-4125.7227;-8.297761;-0.002318;3.0000001E-6;200;733
23285;9480;23288;-58.778751;-9536.6064;32.298779;-3.4848999E-2;9.0000003E-6;515.09998;1202
23286;6419;23289;-22.788275;-9757.9805;18.223476;-0.026602;7.0000001E-6;484.10001;1162
23287;6257;23290;15.386297;-3189.5845;-1.154945;-9.2580002E-3;6.0000002E-6;295.06;651
23288;8811;23291;39.161797;-4542.0259;-10.381866;-0.001359;0.000002;200;746
23289;6179;23292;-9.8382463;-2439.6711;7.8334289;-0.010613;0.000004;360.45999;738.10803
23290;9911;23293;48.544029;-5255.7524;-13.145551;-3.5069999E-3;0.000004;200;676
23291;9550;23294;3.053637;-5612.3813;6.6375871;-0.022751;9.9999997E-6;244.2;782
23292;18010;23295;39.027405;-4081.9995;-10.415747;-0.002287;0.000004;200;647
23293;19301;23296;36.211662;-3844.5344;-9.4887438;-2.4600001E-3;0.000004;200;642
23294;18714;23297;36.131134;-3836.8484;-9.4574156;-2.4989999E-3;0.000004;200;641
23295;9381;23298;-3.6668711;-3036.707;5.9830871;-0.01193;4.9999999E-6;404.32001;791
23296;7839;23299;44.030064;-4241.9585;-12.095578;-0.002328;0.000004;200;610
23297;7947;23300;41.252415;-4618.7104;-10.29749;-0.005969;6.0000002E-6;200;637
23298;18702;23301;35.933281;-3805.9028;-9.5156784;-1.6589999E-3;3.0000001E-6;200;657
23299;5876;23302;35.676003;-4952.4448;-8.5214081;-0.004011;3.0000001E-6;326.67999;778
23300;6647;23303;40.583206;-3876.8591;-11.319443;-7.4799999E-4;3.0000001E-6;200;621
23301;19310;23304;35.497707;-3755.6377;-9.3204527;-2.2239999E-3;0.000004;200;641
23302;8846;23305;43.663017;-5313.7813;-11.778054;-8.1900001E-4;0.000002;200;817
23303;18814;23306;33.662617;-3582.3628;-8.7704515;-2.1850001E-3;3.0000001E-6;200;636
23304;8287;23307;28.308224;-5870.2588;-5.2547312;-6.2159998E-3;3.0000001E-6;370.89999;936
23305;9522;23308;45.479164;-5188.7188;-12.454138;-0.001327;3.0000001E-6;200;751
23306;13618;23309;10.776455;-5020.8496;-0.46811;0;0;322.60001;535.61053
23307;6154;23310;31.893284;-3801.5178;-8.3061295;-8.0600003E-4;0.000002;303.60001;736
23308;14654;23311;48.987873;-5628.2544;-12.545917;-6.9289999E-3;6.0000002E-6;200;662
23309;17316;23312;40.839504;-4484.1753;-11.083969;-0.001443;3.0000001E-6;200;704
23310;16895;23313;35.093136;-4283.1118;-9.4638681;2.3000001E-4;0.000001;200;815
23311;8728;23314;42.150406;-4272.3403;-11.460476;-2.4570001E-3;0.000004;200;635
23312;6790;23315;10.940458;-1707.7855;-1.149949;-3.8419999E-3;0.000004;200;554
23313;13160;23316;49.831718;-7200.5396;-11.827297;-8.7590003E-3;6.0000002E-6;245.2;781
23314;13651;23317;40.586395;-5511.2432;-10.948269;-7.4300001E-4;0.000002;200;892
23315;17925;23318;43.057961;-7469.5967;-7.6146288;-0.018041;9.9999997E-6;200;730
23316;15272;23319;6.5582018;-9292.4375;11.575613;-4.8939001E-2;2.3000001E-5;200;734
23317;17555;23320;40.062107;-4468.2402;-10.789458;-0.001318;3.0000001E-6;200;718
23318;18458;23321;44.056881;-5470.8657;-11.296935;-4.1169999E-3;0.000004;200;749
23319;9401;23322;38.379974;-4257.6797;-10.253333;-1.3989999E-3;3.0000001E-6;200;706
23320;18992;23323;44.706181;-5669.0146;-11.808259;-0.001922;0.000002;200;823
23321;7425;23324;45.285488;-4367.6904;-13.28041;0.002356;0.000001;297.76999;720
23322;19168;23325;42.585197;-5399.9297;-11.32054;-0.001179;0.000002;200;837
23323;13398;23326;10.710759;-3331.5737;6.8060003E-2;-6.2589999E-3;3.0000001E-6;375.10001;823
23324;7572;23327;-0.61670703;-3164.5439;4.7023768;-0.010284;0.000004;402.39999;823
23325;16817;23328;46.665436;-4579.8965;-12.886436;-2.8909999E-3;4.9999999E-6;200;617
23326;6494;23329;-13.190383;-3042.2429;11.032093;-2.1546001E-2;9.9999997E-6;329.32999;701
23327;11211;23330;31.650509;-3053.8943;-8.5403242;-5.8200001E-4;3.0000001E-6;200;596
23328;9919;23331;45.798058;-4960.397;-12.481417;-2.0570001E-3;3.0000001E-6;200;698
23329;12456;23332;32.475224;-3359.4187;-8.4705591;-0.001868;3.0000001E-6;200;619
23330;14934;23333;29.461267;-3612.2434;-7.725081;0.000371;0.000001;200;795
23331;15555;23334;44.13271;-5063.4976;-11.077783;-7.0910002E-3;7.0000001E-6;200;640
23332;13286;23335;15.202138;-3940.5564;-1.01509;-8.1160003E-3;0.000004;344.10001;790
23333;17174;23336;28.696753;-3275.8228;-7.6045208;0.000223;0.000001;200;719
23334;17277;23337;43.07621;-5500.7295;-11.609563;-0.001318;0.000002;200;832
23335;9731;23338;40.04108;-4172.0928;-11.174649;-5.7000001E-5;0.000002;200;695
23336;13209;23339;34.62619;-3935.3965;-9.3041954;-0.000417;0.000002;200;731
23337;17611;23340;43.73645;-6976.6455;-8.5200748;-0.015458;9.0000003E-6;200;720
23338;17266;23341;45.039932;-5307.6606;-12.190831;-0.001956;3.0000001E-6;200;758
23339;16982;23342;31.656569;-3438.3955;-7.8886371;-3.6760001E-3;0.000004;200;608
23340;17638;23343;43.13932;-5300.1265;-11.437339;-2.0600001E-3;3.0000001E-6;200;785
23341;17267;23344;49.529774;-6709.4248;-12.934006;-0.003789;3.0000001E-6;200;837
23342;11429;23345;42.746666;-4554.9561;-11.893916;-5.2100001E-4;0.000002;200;709
23343;8171;23346;38.152393;-4050.1096;-10.615363;0.000179;0.000002;200;708
23344;13511;23347;1.847958;-5430.7686;5.844368;-1.5915999E-2;4.9999999E-6;200;867
23345;15367;23348;46.768959;-5916.9297;-12.393387;-2.3650001E-3;3.0000001E-6;200;814
23346;19698;23349;46.681667;-5898.6938;-11.959227;-4.7550001E-3;0.000004;200;757
23347;19020;23350;44.156708;-7283.792;-8.4053535;-0.016337;9.9999997E-6;200;729
23348;19618;23351;47.472282;-6188.5356;-11.851303;-6.1530001E-3;4.9999999E-6;200;755
23349;19631;23352;37.484509;-8099.8311;-4.325295;-2.3972001E-2;0.000013;200;741
23350;18528;23353;31.734171;-3470.6428;-8.3256788;-0.000933;0.000002;200;675
23351;19537;23354;44.01944;-5969.3164;-11.519615;-1.7040001E-3;0.000002;200;885
23352;7261;23355;21.838346;-2866.5083;-4.185256;-0.006548;6.0000002E-6;200;588
23353;10376;23356;18.723719;-4089.332;-0.89490002;-0.015882;9.9999997E-6;200;630
23354;19364;23357;41.3657;-4663.854;-10.917319;-0.002842;0.000004;200;696
23355;19545;23358;35.514713;-4054.553;-9.4247017;-9.2600001E-4;0.000002;200;727
23356;12043;23359;30.222811;-3235.2383;-7.79954;-1.3989999E-3;3.0000001E-6;200;640
23357;16846;23360;36.99202;-4139.395;-9.1058168;-6.0740001E-3;6.0000002E-6;200;609.29999
23358;12172;23361;41.103443;-6169.4888;-10.154488;-3.1669999E-3;0.000002;322.95999;903
23359;9963;23362;30.743507;-5369.7354;-5.412858;-0.010419;6.0000002E-6;306.64001;743
23360;13161;23363;43.070129;-5702.5996;-11.200202;-2.9750001E-3;3.0000001E-6;261.20001;812
23361;11140;23364;49.3815;-7094.1172;-11.968099;-7.4530002E-3;4.9999999E-6;264.20001;798
23362;6972;23365;-81.873985;-611.43207;39.727596;-5.3835001E-2;2.4999999E-5;356.17801;560
23363;16818;23366;49.310066;-5550.6963;-13.347945;-3.2210001E-3;0.000004;200;710
23364;10802;23367;43.440613;-5182.1826;-11.519785;-2.7300001E-3;3.0000001E-6;210.2;744
23365;13992;23368;36.935284;-5707.7085;-7.622087;-0.01048;7.0000001E-6;257.20001;723
23366;8045;23369;-77.199425;-5909.416;41.918907;-5.9121002E-2;0.000021;359.01999;819
23367;11370;23370;32.079128;-4576.9277;-7.8628521;-0.002199;0.000002;312.60001;830
23368;17473;23371;36.088219;-4694.7759;-9.6086226;-3.3400001E-4;0.000001;200;854
23369;6491;23372;38.759048;-7183.7285;-8.4782572;-0.005533;3.0000001E-6;341.72;986
23370;11304;23373;74.466179;-6627.4019;-23.571213;6.6570002E-3;0;318.39999;815
23371;8286;23374;37.210979;-5064.1079;-9.3627338;-2.6680001E-3;3.0000001E-6;325.39999;808
23372;15997;23375;-27.109228;-10197.127;25.197271;-0.054605;0.000021;311.79999;836
23373;14613;23376;47.377998;-4818.7446;-13.00034;-0.003022;4.9999999E-6;200;640
23374;6986;23377;-16.049379;-2055.1201;10.544816;-0.014838;6.0000002E-6;384.57001;732
23375;9824;23378;45.592468;-4531.6196;-12.263466;-4.3500001E-3;6.0000002E-6;200;601
23376;17974;23379;41.113285;-4275.0181;-11.425867;-0.000248;0.000002;200;694
23377;17972;23380;47.86272;-4405.79;-14.290427;2.8329999E-3;0.000001;251.2;701
23378;7182;23381;39.467388;-4593.6973;-10.33212;-0.002175;3.0000001E-6;200;729
23379;7801;23382;36.928223;-4203.061;-9.8532925;-0.001084;0.000002;200;726
23380;10469;23383;34.281784;-2921.8442;-9.6592789;0.000119;3.0000001E-6;200;544
23381;8649;23384;34.936787;-3043.5339;-9.7900105;-3.6400001E-4;3.0000001E-6;200;548.59998
23382;7288;23385;29.887379;-2572.1716;-8.0611467;-9.8999997E-4;0.000004;200;511.5
23383;19736;23386;40.606915;-4450.8779;-10.586039;-3.8020001E-3;0.000004;200;655
23384;19737;23387;40.606915;-4450.8779;-10.586039;-3.8020001E-3;0.000004;200;655
23385;8082;23388;35.044895;-3211.1687;-9.612359;-0.001175;0.000004;200;565.20001
23386;8297;23389;32.262112;-2908.7407;-8.703907;-0.001428;0.000004;200;540.20001
23387;7833;23390;32.888668;-2913.9954;-8.9842091;-1.0470001E-3;0.000004;200;539.5
23388;11106;23391;12.625985;-1756.7155;-2.1070299;-0.001487;0.000002;200;600.40002
23389;13798;23392;37.765354;-3605.8882;-10.34868;-0.001559;0.000004;200;594
23390;10470;23393;34.50201;-3274.1111;-9.2434988;-0.002081;0.000004;200;568.09998
23391;11543;23394;10.237373;-2814.479;0.57411599;-9.6969996E-3;6.0000002E-6;251.47;669
23392;7828;23395;30.579367;-2831.98;-8.0435781;-0.002053;0.000004;200;536.5
23393;10595;23396;42.997074;-4732.249;-11.798677;-0.000734;0.000002;200;733
23394;18999;23397;46.268284;-5806.1099;-11.255151;-7.6509998E-3;6.0000002E-6;200;701
23395;19428;23398;39.274849;-4034.8096;-10.608048;-1.5519999E-3;3.0000001E-6;200;652
23396;9438;23399;50.614334;-9852.4766;-10.413466;-0.011676;6.0000002E-6;200;947
23397;15962;23400;47.833115;-5234.9619;-12.963889;-0.003186;0.000004;200;687
23398;16505;23401;16.752031;-3932.1343;-0.41964999;-0.015403;9.0000003E-6;200;634.09998
23399;17973;23402;38.264088;-4166.5518;-10.538103;0.000145;0.000002;200;731
23400;3355;23403;83.096901;-5346.5;-28.860001;1.7247999E-2;-0.000004;418.04001;707.09003
23401;3356;23404;82.5224;-5255.2998;-28.709999;0.017401;-0.000004;412.07999;697.04999
23402;11308;23405;-33.998142;-9355.8506;25.537312;-4.4624001E-2;0.000015;357.10001;928
23403;7015;23406;30.487415;-3101.3716;-8.251008;2.3000001E-4;0.000002;200;645
23404;8523;23407;168.3157;-7561.2168;-62.666946;4.2633001E-2;-9.9999997E-6;200;571.15002
23405;17707;23408;32.394524;-3536.2146;-8.3570976;-1.9980001E-3;3.0000001E-6;200;651
23406;13922;23409;30.736603;-2805.9399;-8.5032043;6.5100001E-4;0.000002;156.39;584
23407;13963;23410;51.166142;-6778.6343;-12.921312;-5.8590001E-3;4.9999999E-6;200;784
23408;14523;23411;35.812801;-3975.6604;-9.4780684;-0.001549;3.0000001E-6;200;690
23409;10252;23412;-16.022345;-19156.467;23.83672;-4.6937998E-2;0.000013;200;1177
23410;15189;23413;45.027924;-5224.8862;-10.907689;-0.009331;0.000008;200;622
23411;19177;23414;47.670883;-6763.2305;-12.339809;-2.5909999E-3;0.000002;200;910
23412;7803;23415;48.797886;-5192.3662;-13.268596;-3.0340001E-3;0.000004;200;676
23413;8046;23416;48.858246;-7641.1377;-11.67749;-6.0359999E-3;0.000004;200;904
23414;8977;23417;17.370169;-8690.8115;1.621531;-0.016014;6.0000002E-6;402.13;1040
23415;1969;23418;88.054901;-4648.3999;-32.062;2.4917999E-2;-0.000008;203.98;645
23416;848;23419;205.392;-10337;-75.294998;4.7086999E-2;-0.000012;402.53;722.02002
23417;869;23420;95.328003;-5167.7998;-34.669998;2.6009001E-2;-0.000008;200.35001;663
23418;890;23421;169.5032;-6908.1001;-64.678001;5.2863002E-2;-1.8000001E-5;302.42999;554.40002
23419;911;23422;196.1129;-9837.7002;-71.851997;0.044583;-0.000011;400.20001;739.07001
23420;1980;23423;76.586403;-4188.2998;-27.365999;2.0153999E-2;-6.0000002E-6;312.04001;606
23421;1648;23424;73.125107;-3840.5;-26.287001;2.0578999E-2;-7.0000001E-6;291.73999;573.63
23422;3321;23425;90.516106;-6237.7002;-31.167;1.7380999E-2;-0.000004;423.14999;773.46997
23423;12695;23426;43.745804;-14062.938;-5.4972081;-0.015695;4.9999999E-6;286.95001;1186
23424;1157;23427;61.949703;-2948.2;-22.899;2.3190999E-2;-9.0000003E-6;132.47;507
23425;1447;23428;-30.818897;-1742.1;14.644;-7.5650001E-3;0.000002;417.92999;660.35999
23426;1029;23429;83.339005;-6316.2998;-28.516001;1.8718001E-2;-4.9999999E-6;257.14999;673
23427;9697;23430;42.976204;-4560.2544;-11.802752;-0.00164;3.0000001E-6;200;680
23428;8514;23431;35.932053;-3985.9495;-9.835289;0.000306;0.000002;200;741
23429;8503;23432;6.6052499;-3662.6987;2.867198;-0.013197;6.0000002E-6;341.10001;730
23430;9929;23433;52.747025;-6472.252;-13.898193;-4.1649998E-3;0.000004;200;768
23431;9112;23434;-31.492468;-4721.7744;19.699411;-0.028701;9.9999997E-6;462.10001;854
23432;6878;23435;32.319439;-4400.9268;-6.8066378;-8.3630001E-3;6.0000002E-6;284.98001;651
23433;13026;23436;50.443077;-5773.5391;-13.298404;-4.4519999E-3;4.9999999E-6;200;707
23434;10052;23437;52.844391;-6001.9199;-13.898571;-5.2399999E-3;4.9999999E-6;200;696
23435;15933;23438;50.479649;-5823.666;-13.601038;-2.9589999E-3;0.000004;200;740
23436;15006;23439;50.881676;-6663.8564;-12.358722;-8.7379999E-3;6.0000002E-6;200;725
23437;11917;23440;-9.8447285;-3800.0393;9.235364;-1.6309001E-2;6.0000002E-6;392.62;848
23438;18883;23441;36.131134;-3836.8484;-9.4574156;-2.4989999E-3;0.000004;200;641
23439;6761;23442;38.190899;-4022.6917;-10.196103;-0.001938;3.0000001E-6;248.27;652
23440;13934;23443;40.926903;-4394.042;-10.909513;-2.6149999E-3;0.000004;200;665
23441;15934;23444;50.089783;-5410.0732;-13.607006;-3.3239999E-3;0.000004;200;684
23442;13450;23445;35.106148;-3566.3108;-9.4805002;-9.3500002E-4;3.0000001E-6;200;639
23443;8999;23446;72.743195;-8961.3506;-19.780981;-6.2259999E-3;4.9999999E-6;314.34;897
23444;13487;23447;43.50037;-6146.1499;-10.47702;-6.2079998E-3;0.000004;259.54999;784
23445;13504;23448;49.398155;-7124.2778;-12.581109;-4.0679998E-3;3.0000001E-6;200;885
23446;13582;23449;-15.172616;-4932.9224;13.025847;-2.4444999E-2;9.0000003E-6;200;871
23447;17129;23450;47.509094;-5587.5068;-12.88549;-0.00202;3.0000001E-6;200;764
23448;14577;23451;43.143044;-4686.8257;-11.055811;-6.0769999E-3;6.0000002E-6;200;621
23449;17074;23452;32.432888;-3505.4548;-8.5095778;-0.001471;3.0000001E-6;200;655
23450;6287;23453;40.039494;-4022.4031;-10.582442;-3.9539998E-3;4.9999999E-6;200;595
23451;8464;23454;31.034946;-3287.7383;-7.845418;-2.7999999E-3;0.000004;200;607
23452;10283;23455;8.8802633;-3661.0366;-0.001913;0;0;349.5;775
23453;17121;23456;32.844414;-3631.5981;-8.5233507;-0.001778;3.0000001E-6;200;667
23454;10259;23457;-33.337421;-7251.0161;29.491911;-7.9542004E-2;3.9999999E-5;200;621
23455;19612;23458;44.09277;-6872.4375;-8.9231958;-0.014382;9.0000003E-6;200;722
23456;19619;23459;47.127666;-6042.7817;-11.929615;-5.4199998E-3;4.9999999E-6;200;756
23457;17092;23460;34.013397;-3895.4978;-8.9510956;-0.001418;3.0000001E-6;200;705
23458;13759;23461;36.561924;-3534.3401;-10.115245;-3.4200001E-4;3.0000001E-6;200;623
23459;17613;23462;46.572102;-6191.2012;-11.640908;-0.005349;0.000004;200;783
23460;17627;23463;37.887939;-7655.5762;-4.906188;-0.02255;0.000012;200;726
23461;16894;23464;25.562069;-3338.6943;-6.5724959;4.1800001E-4;0.000001;200;816
23462;17469;23465;46.045982;-5091.3115;-12.624741;-0.001495;3.0000001E-6;200;726
23463;17641;23466;38.027039;-4691.769;-10.022486;-0.001479;0.000002;200;782
23464;17547;23467;38.745178;-4805.4419;-10.255743;-0.001305;0.000002;200;795
23465;17531;23468;38.495037;-4570.6973;-10.254327;-0.00132;0.000002;200;758
23466;18527;23469;31.734171;-3470.6428;-8.3256788;-0.000933;0.000002;200;675
23467;18529;23470;31.734171;-3470.6428;-8.3256788;-0.000933;0.000002;200;675
23468;10158;23471;30.30389;-3348.8726;-7.627212;-0.002297;3.0000001E-6;200;641
23469;15494;23472;44.65081;-4751.7686;-11.820671;-4.4530001E-3;4.9999999E-6;200;638
23470;15655;23473;38.137329;-3779.3479;-10.17649;-0.003087;4.9999999E-6;200;591.09998
23471;7121;23474;37.893368;-3975.2656;-9.7653322;-0.004404;4.9999999E-6;200;605
23472;17701;23475;26.56724;-2905.0903;-6.7119942;-0.001068;0.000002;200;638
23473;19190;23476;45.568836;-5843.1748;-11.022108;-7.7650002E-3;6.0000002E-6;200;709
23474;7364;23477;82.243179;-8249.7344;-25.263802;0.005047;0.000001;200;875
23475;13165;23478;41.692684;-5929.251;-10.293694;-0.004183;3.0000001E-6;200;823
23476;13623;23479;-96.578056;-5438.5938;50.541264;-7.3229998E-2;0.000028;241.48;845
23477;14116;23480;-86.77758;-5247.418;45.198029;-0.061926;2.3000001E-5;281.5;844
23478;17488;23481;51.33276;-7854.917;-12.867607;-4.6029999E-3;3.0000001E-6;200;928
23479;11729;23482;36.499611;-7038.9634;-6.7593441;-0.010763;6.0000002E-6;322.10001;849
23480;8569;23483;34.301296;-2967.7253;-9.5644798;-4.0200001E-4;3.0000001E-6;200;542.5
23481;8251;23484;35.592068;-3323.6411;-9.7468691;-0.001377;0.000004;200;574.5
23482;12884;23485;35.944782;-3376.8718;-9.8587599;-0.001301;0.000004;200;581
23483;10221;23486;32.536648;-2914.6062;-9.0589533;0.000165;3.0000001E-6;200;567
23484;16711;23487;35.80497;-3219.7344;-9.95158;-3.0799999E-4;3.0000001E-6;200;575
23485;13845;23488;33.516926;-6709.8984;-4.5972638;-0.017058;9.0000003E-6;200;726
23486;8064;23489;44.220913;-4160.728;-12.097189;-3.2520001E-3;4.9999999E-6;200;581
23487;7945;23490;42.0737;-3003.4419;-13.240252;5.9099998E-3;0;200;550.09998
23488;12290;23491;33.395985;-3037.4146;-9.019021;-0.001774;0.000004;200;543.59998
23489;10222;23492;34.480667;-3029.7849;-9.5600414;-8.3099998E-4;0.000004;200;543.90002
23490;7635;23493;130.5746;-5323.1851;-49.388138;0.038484;-0.000011;267.64999;585.59998
23491;6534;23494;39.950291;-4733.4766;-10.593765;-0.00113;0.000002;200;774
23492;11306;23495;54.348957;-7346.019;-13.197164;-8.9640003E-3;6.0000002E-6;200;755
23493;9421;23496;52.04166;-6213.6836;-13.677667;-4.5039998E-3;0.000004;200;741
23494;16806;23497;45.815327;-5623.4761;-11.44056;-0.006511;6.0000002E-6;200;699
23495;6274;23498;35.180264;-3651.4199;-11.045443;0.01215;-6.0000002E-6;267.35001;621
23496;9809;23499;52.502979;-6637.981;-13.142943;-0.007243;6.0000002E-6;200;733
23497;8093;23500;49.189129;-5215.0767;-13.359988;-2.9529999E-3;0.000004;200;679
23498;11307;23501;49.209248;-7464.0117;-11.011721;-0.010915;7.0000001E-6;200;781
23499;19173;23502;47.670883;-6763.2305;-12.339809;-2.5909999E-3;0.000002;200;910
23500;14810;23503;33.013977;-3581.5154;-8.6659756;-0.001393;3.0000001E-6;200;664
23501;14219;23504;33.59803;-3240.9253;-9.3108082;4.2500001E-4;0.000002;200.22;628
23502;3809;23505;94.106804;-6518.7002;-32.452;1.7990001E-2;-0.000004;411.14999;779.71997
23503;19174;23506;47.670883;-6763.2305;-12.339809;-2.5909999E-3;0.000002;200;910
23504;16530;23507;40.996243;-4786.2837;-11.179294;-0.00034;0.000002;200;784
23505;18870;23508;47.670883;-6763.2305;-12.339809;-2.5909999E-3;0.000002;200;910
23506;3928;23509;-21.139797;-1471.3;10.14;-0.004652;0.000001;417.14999;812.34998
23507;1981;23510;76.926804;-4228.8999;-27.464001;2.0074001E-2;-6.0000002E-6;314.47;610.67999
23508;3322;23511;55.229004;-4733.1001;-17.958;9.8069999E-3;-0.000002;421.14999;770.59998
23509;1855;23512;8.9138031;-3287.5;-5.5693001E-2;0.000032;0;401.97;627.97998
23510;1448;23513;168.5957;-9647.9004;-61.016998;3.9569002E-2;-9.9999997E-6;315.14999;670
23511;15739;23514;29.931248;-3661.73;-7.8710341;-0.000042;0.000001;200;775
23512;15152;23515;54.331501;-7952.7896;-13.689388;-0.005531;0.000004;200;876
23513;15139;23516;53.973564;-8421.791;-12.545599;-0.010027;6.0000002E-6;200;829
23514;15151;23517;53.492085;-7616.5195;-13.700676;-4.6870001E-3;0.000004;200;871
23515;14996;23518;38.197052;-6430.9595;-9.7504892;-8.3400001E-4;0.000001;200;1105
