ID;PROP_ID;COMP_ID;Poly5IdealGasCpA;Poly5IdealGasCpB;Poly5IdealGasCpC;Poly5IdealGasCpD;Poly5IdealGasCpE;Poly5IdealGasCpTmin;Poly5IdealGasCpTmax
31359;2092;31361;-21.93;0.79567999;-5.0199998E-4;0;0;273;1000
31360;3418;31362;-11.384;1.1557;-0.000635;0;0;273;1000
31361;3154;31363;-10.475;1.0607001;-0.000581;0;0;273;1000
31362;2827;31364;-31.481001;1.059;-6.4899999E-4;0;0;298;1000
31363;3026;31365;-33.799999;0.88099998;-6.1799999E-4;0;0;273;1000
31364;10236;31366;-77.782661;1.089921;-8.1200001E-4;0;0;200;980
31365;9701;31367;33.316383;0.45232499;-2.4199999E-4;0;0;200;980
31366;16257;31368;-43.654243;1.468111;-8.6299999E-4;0;0;200;980
31367;15945;31369;3.6138361;1.192733;-6.1599998E-4;0;0;200;980
31368;14918;31370;-15.784666;1.372726;-0.000788;0;0;200;980
31369;17628;31371;-31.58983;0.99743402;-3.6199999E-4;0;0;200;980
31370;15884;31372;68.463631;0.37699601;0.000151;0;0;200;980
31371;11820;31373;29.97662;0.62618399;-9.0000001E-5;0;0;200;980
31372;19022;31374;-47.175304;1.181013;-6.9100002E-4;0;0;200;980
31373;13984;31375;5.0675092;0.72409898;-2.7700001E-4;0;0;200;980
31374;13133;31376;-9.4258919;0.79963702;-4.5399999E-4;0;0;200;980
31375;14296;31377;5.8644791;0.62829202;-0.000222;0;0;200;980
31376;17461;31378;-14.701742;1.057647;-3.2799999E-4;0;0;200;980
31377;19615;31379;-47.175304;1.181013;-6.9100002E-4;0;0;200;980
31378;13856;31380;-14.92944;0.87764901;-5.3999998E-4;0;0;200;980
31379;11499;31381;-92.695839;1.476697;-0.00121;0;0;200;980
31380;7721;31382;-25.434849;0.99465603;-3.9500001E-4;0;0;200;980
31381;12084;31383;-24.623421;1.396853;-7.9199998E-4;0;0;200;980
31382;9990;31384;27.752499;0.41932201;-0.000141;0;0;200;980
31383;7952;31385;43.376659;0.53266102;-9.0000001E-5;0;0;200;980
31384;13782;31386;-5.6242309;0.98727399;-5.6900003E-4;0;0;200;980
31385;12195;31387;-4.827261;0.89146799;-5.1400001E-4;0;0;200;980
31386;2947;31388;-28.747999;1.1255;-7.2900002E-4;0;0;273;1000
31387;13132;31389;-6.6004529;0.97918701;-5.6199997E-4;0;0;200;980
31388;3932;31390;-32.289001;1.0728;-7.0500001E-4;0;0;273;1000
31389;2548;31391;-3.3659999;0.90465999;-5.0299999E-4;0;0;273;1000
31390;2917;31392;-4.2750001;0.99966002;-5.5699999E-4;0;0;273;1000
31391;2556;31393;-5.0479999;0.91057998;-5.0600001E-4;0;0;273;1000
31392;2941;31394;-27.066;1.1196001;-0.000726;0;0;273;1000
31393;3419;31395;-11.384;1.1557;-0.000635;0;0;273;1000
31394;3155;31396;-10.475;1.0607001;-0.000581;0;0;273;1000
31395;3027;31397;-33.799999;0.88099998;-6.1799999E-4;0;0;273;1000
31396;10771;31398;-51.400166;1.4877;-8.6600002E-4;0;0;200;980
31397;6087;31399;26.793171;0.74979103;-4.1800001E-4;0;0;200;980
31398;14310;31400;-16.581636;1.468533;-8.4300002E-4;0;0;200;980
31399;19616;31401;-47.175304;1.181013;-6.9100002E-4;0;0;200;980
31400;10950;31402;-10.939321;0.82782298;-4.3099999E-4;0;0;200;980
31401;19617;31403;-47.175304;1.181013;-6.9100002E-4;0;0;200;980
31402;11929;31404;-10.222861;0.89544398;-5.0800003E-4;0;0;200;980
31403;14180;31405;5.0675092;0.72409898;-2.7700001E-4;0;0;200;980
31404;16671;31406;-7.0728421;2.155766;-1.0770001E-3;0;0;200;980
31405;13137;31407;-10.222861;0.89544398;-5.0800003E-4;0;0;200;980
31406;16331;31408;23.912529;0.64740801;-0.000183;0;0;200;980
31407;17820;31409;34.328239;0.62503201;-0.000174;0;0;200;980
31408;17452;31410;-11.816801;1.087057;-6.1799999E-4;0;0;200;980
31409;17975;31411;-10.591357;0.83720601;-0.000371;0;0;200;980
31410;8733;31412;-39.248268;0.880431;-0.000535;0;0;200;980
31411;8586;31413;1.98554;0.46582901;-0.000207;0;0;200;980
31412;7064;31414;25.664808;0.62431097;-0.000283;0;0;200;980
31413;17708;31415;-121.1812;1.327477;-0.00131;0.000001;0;200;980
31414;2918;31416;-4.2750001;0.99966002;-5.5699999E-4;0;0;273;1000
31415;2942;31417;-27.066;1.1196001;-0.000726;0;0;273;1000
31416;3420;31418;-11.384;1.1557;-0.000635;0;0;273;1000
31417;17896;31419;0.384058;1.072893;-0.000688;0;0;200;980
31418;19018;31420;-47.175304;1.181013;-6.9100002E-4;0;0;200;980
31419;10448;31421;-28.748783;0.79363;-4.9900002E-4;0;0;200;980
31420;19609;31422;-47.175304;1.181013;-6.9100002E-4;0;0;200;980
31421;16360;31423;-15.600825;1.3183579;-7.3799997E-4;0;0;200;980
31422;16361;31424;0.406005;1.2146339;-5.8300002E-4;0;0;200;980
31423;16256;31425;-25.300076;1.408355;-8.2399999E-4;0;0;200;980
31424;19610;31426;-42.346996;1.1618561;-6.7799998E-4;0;0;200;980
31425;10774;31427;-39.248268;0.880431;-0.000535;0;0;200;980
31426;6399;31428;51.444851;0.78405702;-2.8599999E-4;0;0;200;980
31427;16144;31429;-26.217361;1.588467;-9.0099999E-4;0;0;200;980
31428;6432;31430;-106.67919;1.1741;-9.9600002E-4;0;0;200;980
31429;18801;31431;-88.420662;1.01478;-0.000864;0;0;200;980
31430;10266;31432;-19.793604;1.332491;-1.2910001E-3;0.000001;0;200;980
31431;9467;31433;-116.96358;1.175836;-9.7499997E-4;0;0;200;980
31432;14766;31434;-38.12368;1.911516;-0.001101;0;0;200;980
31433;16514;31435;403.31607;3.2601011;-0.001518;0;0;200;980
31434;16152;31436;65.037857;1.98599;-7.6800003E-4;0;0;200;980
31435;3028;31437;-33.799999;0.88099998;-6.1799999E-4;0;0;273;1000
31436;12846;31438;-14.725342;1.14416;-6.5300002E-4;0;0;200;980
31437;13170;31439;-11.816801;1.087057;-6.1799999E-4;0;0;200;980
31438;14630;31440;-10.305964;1.132097;-6.5100001E-4;0;0;200;980
31439;15805;31441;22.318588;0.83902103;-2.9299999E-4;0;0;200;980
31440;14377;31442;-11.08823;1.089251;-6.2800001E-4;0;0;200;980
31441;15568;31443;-1.811821;1.247022;-0.000642;0;0;200;980
31442;16102;31444;36.35516;0.93131602;-0.000428;0;0;200;980
31443;6517;31445;-105.57484;1.275731;-0.001385;0.000001;0;200;980
31444;15000;31446;35.388489;1.834358;-0.000703;0;0;200;980
31445;9566;31447;-27.811302;1.78008;-0.001011;0;0;200;980
31446;1990;31448;-56.27;0.80343997;-0.000424;0;0;273;1000
31447;1991;31449;-56.27;0.80343997;-0.000424;0;0;273;1000
31448;17775;31450;-23.997499;1.23174;-6.8300002E-4;0;0;200;980
31449;9903;31451;-22.403074;1.040122;-0.000573;0;0;200;980
31450;9097;31452;-11.579768;1.273968;-6.7899999E-4;0;0;200;980
31451;17012;31453;-37.983452;1.270653;-6.3899998E-4;0;0;200;980
31452;15575;31454;15.948174;1.2075599;-5.6800002E-4;0;0;200;980
31453;17776;31455;-23.997499;1.23174;-6.8300002E-4;0;0;200;980
31454;13276;31456;-23.997499;1.23174;-6.8300002E-4;0;0;200;980
31455;13957;31457;-14.483223;1.196121;-6.4699998E-4;0;0;200;980
31456;8683;31458;-40.160522;1.190933;-6.2300003E-4;0;0;200;980
31457;17774;31459;-23.997499;1.23174;-6.8300002E-4;0;0;200;980
31458;10817;31460;-12.889016;1.004505;-5.3800002E-4;0;0;200;980
31459;12831;31461;-3.5593419;1.3921551;-7.5800001E-4;0;0;200;980
31460;16466;31462;-13.57585;0.84486598;-0.000451;0;0;200;980
31461;6027;31463;-14.687343;0.92961103;-5.3399999E-4;0;0;200;980
31462;9099;31464;-29.697609;0.86384302;-0.000386;0;0;200;980
31463;12720;31465;-14.483223;1.196121;-6.4699998E-4;0;0;200;980
31464;16217;31466;-40.960022;1.286762;-6.7799998E-4;0;0;200;980
31465;15444;31467;-15.484443;1.025418;-0.000589;0;0;200;980
31466;17029;31468;-30.495447;0.95965701;-4.4100001E-4;0;0;200;980
31467;6931;31469;41.564896;0.87975699;-9.9999997E-5;0;0;200;980
31468;15100;31470;-116.42815;2.2468939;-0.001625;0.000001;0;200;980
31469;15303;31471;19.201494;0.71097302;-0.00018;0;0;200;980
31470;8924;31472;-14.483223;1.196121;-6.4699998E-4;0;0;200;980
31471;12719;31473;-12.889016;1.004505;-5.3800002E-4;0;0;200;980
31472;10823;31474;-17.307926;1.016565;-5.3899997E-4;0;0;200;980
31473;10718;31475;-18.105082;1.112373;-5.9399998E-4;0;0;200;980
31474;12652;31476;-16.510733;0.92075598;-0.000485;0;0;200;980
31475;12905;31477;-25.762939;0.87895298;-4.9000001E-4;0;0;200;980
31476;14102;31478;-40.519989;1.222612;-7.3199999E-4;0;0;200;980
31477;17070;31479;-5.840168;0.99363703;-0.00034;0;0;200;980
31478;10868;31480;-43.77713;1.107139;-5.6999997E-4;0;0;200;980
31479;12174;31481;-39.184608;1.401572;-5.7400001E-4;0;0;200;980
31480;14620;31482;-19.99188;0.96624702;-3.7600001E-4;0;0;200;980
31481;16373;31483;-2.03704;0.83363301;-3.9999999E-4;0;0;200;980
31482;17067;31484;-16.529564;0.93460298;-4.0600001E-4;0;0;200;980
31483;17440;31485;-11.019832;0.99125099;-5.6299998E-4;0;0;200;980
31484;18639;31486;-10.305964;1.132097;-6.5100001E-4;0;0;200;980
31485;16160;31487;-19.407074;1.288983;-7.3500001E-4;0;0;200;980
31486;6051;31488;-17.197306;0.76111501;-0.000398;0;0;200;980
31487;7071;31489;-18.309011;0.84586102;-0.000481;0;0;200;980
31488;10135;31490;-20.481695;0.80497402;-0.000271;0;0;200;980
31489;16329;31491;-0.91815299;0.65869099;-9.7999997E-5;0;0;200;980
31490;11350;31492;-33.318199;0.78008401;-0.000333;0;0;200;980
31491;19704;31493;-58.36916;1.053494;-6.8300002E-4;0;0;200;980
31492;11723;31494;-19.699314;1.3039891;-7.0400001E-4;0;0;200;980
31493;11565;31495;-44.577374;1.202975;-6.2499999E-4;0;0;200;980
31494;12561;31496;-24.965414;0.78314102;-4.3499999E-4;0;0;200;980
31495;15871;31497;-27.357681;1.070573;-6.0000003E-4;0;0;200;980
31496;13399;31498;-55.666267;1.910365;-7.3299999E-4;0;0;200;980
31497;5977;31499;38.763924;0.79679501;-4.3300001E-4;0;0;200;980
31498;5786;31500;34.384556;0.812361;-1.2700001E-4;0;0;200;980
31499;14637;31501;1.7410409;0.81537598;-1.9200001E-4;0;0;200;980
31500;14591;31502;0.48550299;0.76262802;-0.000227;0;0;200;980
31501;10482;31503;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31502;18628;31504;-12.327259;1.8820159;-0.000233;-0.000001;0;200;980
31503;7546;31505;22.793743;0.47755799;-0.000143;0;0;200;980
31504;17584;31506;-46.942402;1.2339031;-6.0299999E-4;0;0;200;980
31505;14558;31507;53.338326;0.85842502;-6.2800001E-4;0;0;200;980
31506;16567;31508;36.244106;0.73693103;-0.000527;0;0;200;980
31507;14424;31509;89.846718;1.750585;-6.0799997E-4;0;0;200;980
31508;14346;31510;34.901909;1.882439;-0.000826;0;0;200;980
31509;5976;31511;32.349014;0.845366;-4.1000001E-4;0;0;200;980
31510;10084;31512;17.934725;0.83965302;-3.8899999E-4;0;0;200;980
31511;14503;31513;28.573303;2.648469;-0.001263;0;0;200;980
31512;14586;31514;105.10032;0.66779;-2.3400001E-4;0;0;200;980
31513;15968;31515;-7.9221349;1.10355;-4.6899999E-4;0;0;200;980
31514;15967;31516;-27.132111;1.108762;-0.00055;0;0;200;980
31515;15969;31517;-27.547205;1.335673;-5.3000002E-4;0;0;200;980
31516;14521;31518;54.932266;0.666812;-5.1899999E-4;0;0;200;980
31517;14370;31519;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31518;14369;31520;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31519;13478;31521;15.600285;0.88181299;-3.4299999E-4;0;0;200;980
31520;17495;31522;-24.123997;1.4692661;-3.3800001E-4;0;0;200;980
31521;14367;31523;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31522;19180;31524;30.659319;0.36781201;-0.000104;0;0;200;980
31523;17647;31525;-69.461319;1.356226;-8.2199997E-4;0;0;200;980
31524;11522;31526;9.9665022;1.797708;-9.3799998E-4;0;0;200;980
31525;407;31527;4.4520001;0.40200001;-2.8800001E-4;0;0;273;1000
31526;701;31528;1.8609999;0.50291997;-3.4599999E-4;0;0;273;1000
31527;716;31529;3.852;0.49691999;-3.4500001E-4;0;0;273;1000
31528;721;31530;1.8609999;0.50291997;-3.4599999E-4;0;0;273;1000
31529;709;31531;-9.3299999;0.54294002;-4.0700001E-4;0;0;273;1000
31530;710;31532;-9.3299999;0.54294002;-4.0700001E-4;0;0;273;1000
31531;2697;31533;-49.027;1.0295;-8.0799998E-4;0;0;273;1000
31532;5481;31534;20.272301;0.591856;-2.5000001E-4;0;0;200;1000
31533;434;31535;9.1520004;0.37059999;-0.000237;0;0;273;1000
31534;732;31536;6.5609999;0.47152001;-2.9500001E-4;0;0;273;1000
31535;747;31537;8.552;0.46551999;-0.000294;0;0;273;1000
31536;752;31538;6.5609999;0.47152001;-2.9500001E-4;0;0;273;1000
31537;1558;31539;2.4619999;0.80944002;-0.000802;0;0;298;1600
31538;740;31540;-4.6300001;0.51154;-0.000356;0;0;273;1000
31539;741;31541;-4.6300001;0.51154;-0.000356;0;0;273;1000
31540;2888;31542;-2.5929999;0.99374002;-5.5400003E-4;0;0;273;1000
31541;2352;31543;-5.2989998;0.71482998;-0.00039;0;0;273;1000
31542;2199;31544;-0.77499998;0.80374002;-4.4500001E-4;0;0;273;1000
31543;2068;31545;-9.0570002;0.74974;-4.3799999E-4;0;0;273;1000
31544;2858;31546;-68.349998;1.2230999;-8.5299998E-4;0;0;298;1000
31545;2860;31547;-56.367001;1.1483001;-7.5499999E-4;0;0;298;1000
31546;2862;31548;-68.349998;1.2230999;-8.5299998E-4;0;0;298;1000
31547;2211;31549;-2.457;0.80966002;-4.4800001E-4;0;0;273;1000
31548;2831;31550;-46.169998;1.108;-0.000703;0;0;298;1000
31549;2499;31551;-51.425999;1.0322;-6.6999998E-4;0;0;298;1000
31550;2864;31552;-69.098999;1.2273;-8.6099998E-4;0;0;298;1000
31551;2222;31553;-2.457;0.80966002;-4.4800001E-4;0;0;273;1000
31552;2834;31554;-46.928001;1.1122;-0.000711;0;0;298;1000
31553;2564;31555;-24.475;1.0187;-6.6800002E-4;0;0;273;1000
31554;3599;31556;-34.174999;1.2756;-8.0400001E-4;0;0;273;1000
31555;2837;31557;-44.216999;1.1379;-7.5399998E-4;0;0;298;1000
31556;2933;31558;-25.384001;1.1137;-7.2200003E-4;0;0;273;1000
31557;3597;31559;-32.493;1.2697001;-8.0099999E-4;0;0;273;1000
31558;2080;31560;-20.247999;0.78975999;-4.9800001E-4;0;0;273;1000
31559;2689;31561;-32.097;0.87203997;-0.000619;0;0;298;1500
31560;2687;31562;-32.097;0.87203997;-0.000619;0;0;298;1500
31561;2081;31563;-20.247999;0.78975999;-4.9800001E-4;0;0;273;1000
31562;3900;31564;-63.348999;1.1165;-7.3299999E-4;0;0;273;1000
31563;1976;31565;-62.209;0.82991999;-4.7999999E-4;0;0;273;1000
31564;1644;31566;-56.179001;0.74452001;-4.7200001E-4;0;0;273;1000
31565;3401;31567;-9.7019997;1.1497999;-6.3199998E-4;0;0;273;1000
31566;4041;31568;-64.258003;1.2115;-0.000788;0;0;273;1000
31567;2489;31569;-27.273001;0.94691998;-5.7099998E-4;0;0;298;1000
31568;3139;31570;-8.7930002;1.0548;-5.7799998E-4;0;0;273;1000
31569;2815;31571;-6.5949998;0.96968001;-0.000543;0;0;298;1000
31570;1626;31572;-27.319;0.62368;-0.000397;0;0;273;1000
31571;1781;31573;-47.258999;0.80532998;-4.5699999E-4;0;0;273;1000
31572;11555;31574;29.046946;0.33818001;6.0999999E-5;0;0;200;980
31573;459;31575;2.352;0.37560001;-0.000233;0;0;273;1000
31574;763;31576;-0.23899999;0.47652;-0.000291;0;0;273;1000
31575;778;31577;1.752;0.47051999;-0.00029;0;0;273;1000
31576;783;31578;-0.23899999;0.47652;-0.000291;0;0;273;1000
31577;771;31579;-11.43;0.51653999;-0.000352;0;0;273;1000
31578;772;31580;-11.43;0.51653999;-0.000352;0;0;273;1000
31579;1815;31581;0.134;0.70874;-3.9100001E-4;0;0;273;1000
31580;1740;31582;3.8840001;0.64083999;-3.3800001E-4;0;0;273;1000
31581;6953;31583;9.0986795;0.61186898;-3.0399999E-4;0;0;200;980
31582;481;31584;7.9520001;0.40279999;-0.000298;0;0;273;1000
31583;794;31585;5.3610001;0.50371999;-0.000356;0;0;273;1000
31584;809;31586;7.3520002;0.49772;-0.000355;0;0;273;1000
31585;814;31587;5.3610001;0.50371999;-0.000356;0;0;273;1000
31586;802;31588;-5.8299999;0.54373997;-0.000417;0;0;273;1000
31587;803;31589;-5.8299999;0.54373997;-0.000417;0;0;273;1000
31588;2700;31590;-50.709;1.0354;-8.1100001E-4;0;0;273;1000
31589;2956;31591;-27.066;1.1196001;-0.000726;0;0;273;1000
31590;2829;31592;-31.481001;1.059;-6.4899999E-4;0;0;298;1000
31591;3425;31593;-11.384;1.1557;-0.000635;0;0;273;1000
31592;3158;31594;-10.475;1.0607001;-0.000581;0;0;273;1000
31593;2329;31595;-49.799999;0.94044;-0.000757;0;0;273;1000
31594;1964;31596;-4.3899999;0.61983001;-3.3499999E-4;0;0;273;1000
31595;2349;31597;-5.2989998;0.71482998;-0.00039;0;0;273;1000
31596;4035;31598;-65.940002;1.2174;-7.9100003E-4;0;0;273;1000
31597;4038;31599;-64.258003;1.2115;-0.000788;0;0;273;1000
31598;1163;31600;43.160999;0.30004001;3.7000002E-5;0;0;273;1000
31599;1168;31601;-19.43;0.57374001;-4.1199999E-4;0;0;273;1000
31600;1460;31602;-16.457001;0.76763999;-0.000535;0;0;273;1000
31601;1866;31603;3.743;0.74864;-0.000424;0;0;273;1000
31602;2181;31604;-0.77499998;0.80374002;-4.4500001E-4;0;0;273;1000
31603;2044;31605;-9.0570002;0.74974;-4.3799999E-4;0;0;273;1000
31604;1818;31606;0.134;0.70874;-3.9100001E-4;0;0;273;1000
31605;1704;31607;-21.774;0.70339;-4.4500001E-4;0;0;150;1500
31606;1662;31608;8.6219997;0.58083999;-0.000356;0;0;273;1000
31607;2891;31609;-2.5929999;0.99374002;-5.5400003E-4;0;0;273;1000
31608;2525;31610;-1.684;0.89873999;-4.9900002E-4;0;0;273;1000
31609;1414;31611;1.043;0.61374003;-0.000336;0;0;273;1000
31610;1242;31612;26.362;0.35120001;3.9999999E-5;0;0;200;1500
31611;1178;31613;9.5310001;0.48583999;-0.000302;0;0;273;1000
31612;1867;31614;-19.048;0.86856002;-5.9299998E-4;0;0;273;1000
31613;2575;31615;-3.3659999;0.90465999;-5.0299999E-4;0;0;273;1000
31614;2236;31616;-2.457;0.80966002;-4.4800001E-4;0;0;273;1000
31615;2109;31617;-8.7480001;0.74966002;-0.00044;0;0;273;1000
31616;2337;31618;-33.819;0.87503999;-6.8599998E-4;0;0;273;1000
31617;2186;31619;-2.457;0.80966002;-4.4800001E-4;0;0;273;1000
31618;1822;31620;-1.548;0.71465999;-0.000394;0;0;273;1000
31619;1742;31621;2.2019999;0.64675999;-3.4200001E-4;0;0;273;1000
31620;1664;31622;12.401;0.52495998;-0.000268;0;0;273;1000
31621;2982;31623;16.134001;0.89657998;-3.4999999E-4;0;0;273;1000
31622;2964;31624;16.134001;0.89657998;-3.4999999E-4;0;0;273;1000
31623;2601;31625;17.042999;0.80158001;-2.9500001E-4;0;0;273;1000
31624;2724;31626;-36.41;0.97596002;-7.4400002E-4;0;0;273;1000
31625;1415;31627;-17.282;0.73333001;-5.6700001E-4;0;0;298;1500
31626;1179;31628;13.31;0.42996001;-0.000214;0;0;273;1000
31627;2963;31629;-4.2750001;0.99966002;-5.5699999E-4;0;0;273;1000
31628;2600;31630;-25.457001;1.0137;-7.1300002E-4;0;0;273;1000
31629;2714;31631;-34.728001;0.97004002;-0.000741;0;0;273;1000
31630;1496;31632;15.352;0.57415003;-2.6599999E-4;0;0;273;1000
31631;1050;31633;16.261;0.47915;-2.1100001E-4;0;0;273;1000
31632;3632;31634;-34.174999;1.2756;-8.0400001E-4;0;0;273;1000
31633;3633;31635;-34.174999;1.2756;-8.0400001E-4;0;0;273;1000
31634;3634;31636;-13.066;1.1616;-6.3899998E-4;0;0;273;1000
31635;2239;31637;-2.457;0.80966002;-4.4800001E-4;0;0;273;1000
31636;2112;31638;-10.739;0.75566;-4.4100001E-4;0;0;273;1000
31637;2249;31639;-4.1389999;0.81558001;-0.000451;0;0;273;1000
31638;2589;31640;-26.157;1.0246;-6.7099999E-4;0;0;273;1000
31639;2119;31641;-19.938999;0.78968;-5.0099997E-4;0;0;273;1000
31640;2120;31642;-19.938999;0.78968;-5.0099997E-4;0;0;273;1000
31641;3437;31643;-11.384;1.1557;-0.000635;0;0;273;1000
31642;3167;31644;-10.475;1.0607001;-0.000581;0;0;273;1000
31643;2338;31645;-33.819;0.87503999;-6.8599998E-4;0;0;273;1000
31644;2191;31646;-2.457;0.80966002;-4.4800001E-4;0;0;273;1000
31645;1826;31647;-1.548;0.71465999;-0.000394;0;0;273;1000
31646;1745;31648;2.2019999;0.64675999;-3.4200001E-4;0;0;273;1000
31647;2725;31649;-36.41;0.97596002;-7.4400002E-4;0;0;273;1000
31648;2535;31650;-3.3659999;0.90465999;-5.0299999E-4;0;0;273;1000
31649;2715;31651;-34.728001;0.97004002;-0.000741;0;0;273;1000
31650;1499;31652;15.352;0.57415003;-2.6599999E-4;0;0;273;1000
31651;3438;31653;-32.493;1.2697001;-8.0099999E-4;0;0;273;1000
31652;3168;31654;-31.584;1.1747;-7.4599998E-4;0;0;273;1000
31653;2196;31655;-23.566;0.92365998;-6.1400002E-4;0;0;273;1000
31654;3203;31656;-33.265999;1.1806;-7.5000001E-4;0;0;273;1000
31655;3497;31657;-34.174999;1.2756;-8.0400001E-4;0;0;273;1000
31656;2905;31658;-25.384001;1.1137;-7.2200003E-4;0;0;273;1000
31657;2540;31659;-24.475;1.0187;-6.6800002E-4;0;0;273;1000
31658;3199;31660;-31.584;1.1747;-7.4599998E-4;0;0;273;1000
31659;3490;31661;-32.493;1.2697001;-8.0099999E-4;0;0;273;1000
31660;3595;31662;-56.966;1.3954999;-9.7300002E-4;0;0;273;1000
31661;2949;31663;-5.9569998;1.0056;-5.6000001E-4;0;0;273;1000
31662;3439;31664;-11.384;1.1557;-0.000635;0;0;273;1000
31663;3169;31665;-10.475;1.0607001;-0.000581;0;0;273;1000
31664;3498;31666;-13.066;1.1616;-6.3899998E-4;0;0;273;1000
31665;3491;31667;-11.384;1.1557;-0.000635;0;0;273;1000
31666;3440;31668;-11.384;1.1557;-0.000635;0;0;273;1000
31667;3170;31669;-10.475;1.0607001;-0.000581;0;0;273;1000
31668;3441;31670;-11.384;1.1557;-0.000635;0;0;273;1000
31669;2050;31671;-20.247999;0.78975999;-4.9800001E-4;0;0;273;1000
31670;1709;31672;-19.339001;0.69476002;-0.000444;0;0;273;1000
31671;1245;31673;52.969002;0.25163999;0.000201;0;0;200;1500
31672;2060;31674;-18.257;0.78376001;-4.9800001E-4;0;0;273;1000
31673;2051;31675;-20.247999;0.78975999;-4.9800001E-4;0;0;273;1000
31674;1710;31676;-19.339001;0.69476002;-0.000444;0;0;273;1000
31675;1246;31677;39.750999;0.37243;-5.0999999E-5;0;0;200;1500
31676;2061;31678;-18.257;0.78376001;-4.9800001E-4;0;0;273;1000
31677;3778;31679;-62.439999;1.0215;-6.7899999E-4;0;0;273;1000
31678;1657;31680;-61.299999;0.73492002;-4.2500001E-4;0;0;273;1000
31679;1150;31681;-41.175999;0.56124002;-0.000314;0;0;298;1000
31680;3136;31682;-8.7930002;1.0548;-5.7799998E-4;0;0;273;1000
31681;3891;31683;-63.348999;1.1165;-7.3299999E-4;0;0;273;1000
31682;2160;31684;-17.580999;0.83525997;-5.1400001E-4;0;0;200;1500
31683;2812;31685;43.716;0.65491003;9.6999996E-5;0;0;150;1500
31684;2487;31686;37.820999;0.6103;3.4000001E-5;0;0;150;1500
31685;1256;31687;7.152;0.55423999;-2.9900001E-4;0;0;273;1000
31686;1208;31688;12.752;0.51454002;-0.000275;0;0;273;1000
31687;1123;31689;-18.17;0.4745;-2.5000001E-4;0;0;200;1500
31688;2637;31690;-47.189999;0.84548002;-6.3000002E-4;0;0;273;1000
31689;1315;31691;-46.349998;0.71033001;-4.0200001E-4;0;0;273;1000
31690;3397;31692;-9.7019997;1.1497999;-6.3199998E-4;0;0;273;1000
31691;14452;31693;-20.661577;0.777237;-4.8799999E-4;0;0;200;980
31692;2521;31694;-1.684;0.89873999;-4.9900002E-4;0;0;273;1000
31693;2178;31695;-0.77499998;0.80374002;-4.4500001E-4;0;0;273;1000
31694;692;31696;-0.048;0.50959998;-0.000344;0;0;273;1000
31695;2955;31697;-25.384001;1.1137;-7.2200003E-4;0;0;273;1000
31696;2828;31698;-22.025;1.0228;-6.0500001E-4;0;0;298;1000
31697;3423;31699;-9.7019997;1.1497999;-6.3199998E-4;0;0;273;1000
31698;3157;31700;-8.7930002;1.0548;-5.7799998E-4;0;0;273;1000
31699;2326;31701;-48.118;0.93452001;-7.5299997E-4;0;0;273;1000
31700;13292;31702;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31701;13813;31703;-23.997499;1.23174;-6.8300002E-4;0;0;200;980
31702;18018;31704;-23.997499;1.23174;-6.8300002E-4;0;0;200;980
31703;11502;31705;31.44607;0.72101599;-2.6100001E-4;0;0;200;980
31704;9295;31706;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31705;7815;31707;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31706;14425;31708;83.545319;2.516381;-0.001044;0;0;200;980
31707;14360;31709;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31708;14358;31710;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31709;14359;31711;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31710;14357;31712;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31711;12443;31713;-12321;-12321;-12321;-12321;-12321;-12321;-12321
31712;15472;31714;6.0818572;0.834683;-4.6499999E-4;0;0;200;980
31713;15475;31715;0.79359901;0.85225302;-0.000485;0;0;200;980
31714;15473;31716;20.819906;0.89587098;-4.9200002E-4;0;0;200;980
31715;8047;31717;71.668983;0.68330503;-0.000378;0;0;200;980
31716;16519;31718;-3.384557;0.94181103;-4.7200001E-4;0;0;200;980
31717;6053;31719;3.525589;0.60734999;-2.9900001E-4;0;0;200;980
31718;8347;31720;-3.4456041;0.53356999;-2.8099999E-4;0;0;200;980
31719;5968;31721;-20.939148;0.80267501;-0.000512;0;0;200;980
31720;17993;31722;20.29278;0.71211702;-0.000248;0;0;200;980
31721;6016;31723;39.82061;0.59143198;-0.00014;0;0;200;980
31722;11241;31724;15.1099;0.46896499;-2.4699999E-4;0;0;200;980
31723;12501;31725;27.001064;0.88033402;-4.2500001E-4;0;0;200;980
31724;13070;31726;12.814111;0.61785299;-0.000309;0;0;200;980
31725;16035;31727;7.331305;0.89190102;-4.2299999E-4;0;0;200;980
31726;17466;31728;-6.975698;0.83923697;-0.00042;0;0;200;980
31727;14532;31729;27.551716;0.67904502;-3.3499999E-4;0;0;200;980
31728;12434;31730;-24.738178;0.99598199;-4.9100001E-4;0;0;200;980
31729;7192;31731;-50.172142;1.058005;-7.5399998E-4;0;0;200;980
