ID;PROP_ID;COMP_ID;RackettLiquidDensityA;RackettLiquidDensityB;RackettLiquidDensityN;RackettLiquidDensityTc;RackettLiquidDensityTmin;RackettLiquidDensityTmax
22603;10053;22606;267.59406;0.25765201;0.28395301;725;110;725
22604;12777;22607;262.3465;0.257588;0.283297;618;110;618
22605;5907;22608;288.48889;0.25809801;0.280027;736;110;736
22606;14873;22609;246.54376;0.25746;0.28226399;561;110;561
22607;12844;22610;275.04947;0.248018;0.27226001;751;110;751
22608;16911;22611;249.31718;0.255541;0.28193501;607;110;607
22609;9750;22612;259.49362;0.26102;0.283712;654;100;654
22610;11911;22613;278.78174;0.245139;0.27652901;666;110;666
22611;15032;22614;265.80447;0.25521401;0.27963999;649;110;649
22612;16180;22615;263.42819;0.25758299;0.28398699;614;110;614
22613;9703;22616;238.13274;0.22418;0.264815;623;110;623
22614;12125;22617;298.68246;0.254859;0.282812;742;110;742
22615;17912;22618;285.15204;0.251647;0.28059199;817;110;817
22616;16446;22619;229.33435;0.230979;0.26016599;751;110;751
22617;14912;22620;288.6022;0.238217;0.26793799;761;110;761
22618;16901;22621;288.15579;0.25221401;0.27761301;798;110;798
22619;17971;22622;238.12924;0.239917;0.27133;1033;110;1020
22620;17950;22623;273.89874;0.252446;0.28222501;858;110;858
22621;17970;22624;253.99924;0.247932;0.27948299;963;110;963
22622;17556;22625;289.81866;0.248128;0.278723;752;110;752
22623;14423;22626;302.05664;0.256239;0.28458899;888;110;888
22624;14267;22627;306.92276;0.239575;0.269297;862;327.10001;862
22625;9987;22628;285.80038;0.240932;0.26521999;742;110;742
22626;19455;22629;315.78665;0.24658599;0.28564301;845;100;845
22627;6848;22630;307.40591;0.25558001;0.28048801;718;110;718
22628;19443;22631;315.10645;0.25108701;0.28506801;859;100;859
22629;7466;22632;793.47229;0.26367301;0.28536701;826;296.60999;826
22630;7189;22633;272.16403;0.257092;0.28102699;688;216.5;688
22631;6928;22634;320.52029;0.25038099;0.279461;700;110;700
22632;5909;22635;320.10242;0.222444;0.29489699;697;295.64001;697
22633;19493;22636;316.27893;0.25069901;0.28618899;643;100;643
22634;10293;22637;288.12183;0.250007;0.279829;703;110;703
22635;17132;22638;289.83362;0.26230299;0.28882101;669;110;669
22636;8030;22639;-12321;-12321;-12321;-12321;-12321;-12321
22637;17081;22640;-12321;-12321;-12321;-12321;-12321;-12321
22638;11008;22641;253.64194;0.25108001;0.28080401;628;110;628
22639;5809;22642;340.00461;0.249505;0.27673501;752;287.29999;752
22640;17348;22643;272.08646;0.255454;0.284558;718;110;718
22641;11248;22644;269.11871;0.25292599;0.286529;749;540.20001;749
22642;17258;22645;263.87915;0.25084299;0.275686;748;110;748
22643;16175;22646;268.1875;0.25451699;0.280698;719;110;719
22644;15353;22647;270.85864;0.25379199;0.27921599;732;110;732
22645;11454;22648;267.21271;0.247118;0.27548501;709;110;709
22646;11289;22649;261.82706;0.24807;0.274966;708;110;708
22647;14361;22650;265.79245;0.24948899;0.276364;695;110;695
22648;17218;22651;280.02634;0.254715;0.279874;727;110;727
22649;17637;22652;277.47556;0.24593;0.27599201;780;110;780
22650;17643;22653;272.85126;0.259846;0.28782299;750;110;750
22651;11529;22654;250.15437;0.240676;0.26727301;784;110;784
22652;16480;22655;257.16986;0.246189;0.27151501;737;208.2;737
22653;11530;22656;221.18903;0.219909;0.25242701;815;306.60001;815
22654;6042;22657;338.07913;0.24915799;0.278862;752;301.60001;752
22655;11528;22658;258.67346;0.242599;0.27198899;710;110;710
22656;18581;22659;290.00388;0.24204101;0.27007401;676;110;676
22657;17978;22660;282.27243;0.25742599;0.285633;733;110;733
22658;8512;22661;273.30804;0.25704801;0.284841;547;100;547
22659;13448;22662;260.49295;0.26533899;0.28412801;634;100;634
22660;12001;22663;270.27408;0.26002601;0.28618401;640;110;640
22661;10377;22664;289.71967;0.25161201;0.282857;627;110;627
22662;11194;22665;270.39352;0.25565401;0.28639701;627;110;627
22663;13449;22666;274.63702;0.244451;0.280563;668;110;668
22664;9272;22667;261.13779;0.26461101;0.28828201;562;110;562
22665;11385;22668;276.03607;0.27448499;0.282309;501;100;501
22666;9461;22669;275.94839;0.26451799;0.28556401;600;100;600
22667;15492;22670;262.70554;0.24734899;0.276822;646;110;646
22668;11646;22671;289.1329;0.25538599;0.283461;690;110;690
22669;7724;22672;271.23175;0.258717;0.28521499;590;110;590
22670;19732;22673;360.83597;0.25227299;0.28496301;689;100;689
22671;17260;22674;222.30423;0.22539701;0.256383;770;110;770
22672;16810;22675;252.22444;0.241405;0.27294901;646;110;646
22673;18677;22676;335.04263;0.248418;0.276301;802;110;802
22674;7906;22677;303.3125;0.252507;0.28187999;791;354.10001;791
22675;16073;22678;-12321;-12321;-12321;-12321;-12321;-12321
22676;17479;22679;288.7623;0.25437799;0.283382;901;110;901
22677;17603;22680;295.37946;0.259821;0.28906801;818;110;818
22678;10300;22681;296.42581;0.258591;0.273913;772;110;772
22679;12673;22682;311.42062;0.257213;0.28510299;828;110;828
22680;6850;22683;321.97617;0.24389701;0.27186701;874;329.20001;874
22681;6435;22684;341.55646;0.225766;0.28620899;934;367.98801;934
22682;7247;22685;306.59119;0.25809601;0.28360799;829;396.5;829
22683;11119;22686;283.96063;0.25401801;0.28374699;823;110;823
22684;15123;22687;293.06427;0.25816101;0.28439799;813;110;813
22685;17207;22688;278.18015;0.253429;0.27640301;757;247.2;757
22686;11854;22689;265.48706;0.249404;0.27883801;600;110;600
22687;11662;22690;266.48996;0.25142401;0.27721801;697;110;697
22688;15076;22691;253.11784;0.25136799;0.28036299;669;110;669
22689;14900;22692;267.61786;0.25026199;0.27960101;675;110;675
22690;6369;22693;339.73267;0.25490901;0.28313699;739;276.75;739
22691;11938;22694;272.30573;0.25537401;0.283196;622;110;622
22692;9224;22695;287.0993;0.245046;0.27730101;638;110;638
22693;9476;22696;283.76984;0.242025;0.27527899;678;110;678
22694;10934;22697;281.64026;0.23128401;0.27135;719;110;719
22695;9634;22698;244.09015;0.237285;0.26997399;700;110;700
22696;6188;22699;266.0112;0.232868;0.27034199;596;110;596
22697;6493;22700;250.07053;0.249542;0.27633101;631;110;631
22698;6162;22701;295.39035;0.241528;0.27245101;684;110;684
22699;16216;22702;413.6467;0.23792601;0.279632;730;110;730
22700;15218;22703;345.22601;0.240464;0.278209;765;110;765
22701;7101;22704;438.9736;0.24951801;0.27748501;622;110;622
22702;9991;22705;271.02988;0.247765;0.27795899;617;110;617
22703;9081;22706;279.22357;0.25119501;0.275998;614;110;614
22704;9200;22707;239.88643;0.244638;0.274589;563.59998;110;563.59998
22705;17830;22708;283.97968;0.249073;0.27312699;581;110;581
22706;9080;22709;290.62137;0.248345;0.271862;559;110;559
22707;16805;22710;316.15472;0.24278399;0.27319801;662;110;662
22708;18788;22711;438.83447;0.26074499;0.28499499;611;100;611
22709;19722;22712;405.08762;0.25755301;0.286654;627;100;627
22710;7560;22713;348.0903;0.24642301;0.277807;638;110;638
22711;4498;22714;263.54999;0.25352001;0.28571001;873.90997;436.29999;873.90997
22712;16626;22715;260.91895;0.219541;0.26256701;765;306.60001;765
22713;13391;22716;214.52194;0.219198;0.25617;774;303.5;774
22714;15014;22717;257.88577;0.21294899;0.25453901;806;321.29999;806
22715;14561;22718;463.74985;0.26149601;0.28442901;678;203.2;678
22716;17072;22719;252.15703;0.23871399;0.264595;684;110;684
22717;17038;22720;257.45959;0.25447801;0.28209701;615;110;615
22718;421;22721;678.51001;0.25299001;0.28571001;684.46997;316.16;684.46997
22719;448;22722;408.23999;0.25398999;0.28571001;633.65002;226.52;633.65002
22720;425;22723;370.56;0.24592;0.28571001;429.82001;233.21001;429.82001
22721;495;22724;850.37;0.26552001;0.28571001;867.15002;310.94;867.15002
22722;6888;22725;300.28134;0.261902;0.292353;661;274.54999;661
22723;8688;22726;299.80432;0.239407;0.26946801;730;314.63;730
22724;15485;22727;269.68826;0.2491;0.27823901;610;110;610
22725;6975;22728;263.30954;0.25909501;0.28474501;600;110;600
22726;6694;22729;462.9126;0.25837401;0.281784;610;151.60001;610
22727;6600;22730;520.21362;0.245794;0.274129;1027;395.37;1027
22728;17766;22731;551.11865;0.225079;0.256026;848;351.10001;830
22729;15952;22732;307.38187;0.23281001;0.26753801;938;426.10001;938
22730;19624;22733;286.68405;0.245887;0.28499401;767;100;767
22731;12839;22734;255.75398;0.25526199;0.27787399;536;110;536
22732;18930;22735;479.80884;0.25528201;0.283912;696;100;696
22733;15354;22736;264.99768;0.25876901;0.28527501;610;110;610
22734;19564;22737;294.68826;0.244188;0.27096799;917;110;917
22735;10164;22738;261.57748;0.26006499;0.28326899;653;110;653
22736;12741;22739;264.5878;0.25476101;0.28316;580;110;580
22737;8949;22740;262.87396;0.24058001;0.26803699;774;110;760
22738;9234;22741;272.07626;0.24336;0.273864;683;110;683
22739;12779;22742;250.42809;0.242448;0.270612;802;110;800
22740;9233;22743;268.86777;0.25144801;0.286616;645;100;645
22741;12778;22744;295.64011;0.246621;0.28678301;764;100;764
22742;11589;22745;419.59131;0.25352201;0.28663301;685;335.28;685
22743;1928;22746;301.5;0.26800001;0.28571001;642.54999;266.16;642.54999
22744;10990;22747;436.035;0.25304601;0.27817899;714;110;714
22745;8486;22748;264.22351;0.26314801;0.286219;597;100;597
22746;18951;22749;261.81259;0.243816;0.27294001;597;110;597
22747;18868;22750;261.81259;0.243816;0.27294001;597;110;597
22748;10638;22751;289.67416;0.25520101;0.28677699;712;100;712
22749;8737;22752;285.1427;0.25866401;0.28580499;778;337.17999;778
22750;6585;22753;424.31064;0.25912699;0.28646401;666;385;666
22751;13144;22754;304.77271;0.25270501;0.291673;884;110;884
22752;3948;22755;290.89001;0.24250001;0.28571001;810.53998;329.14999;810.53998
22753;1594;22756;298;0.266;0.28571001;593.90002;193.66;593.90002
22754;1080;22757;442.01999;0.25128001;0.28571001;719.02002;336.64999;719.02002
22755;3342;22758;270.70001;0.24699999;0.28571001;682.28003;206.66;682.28003
22756;3084;22759;272.76999;0.25251999;0.28571001;688.21997;257.64999;688.21997
22757;3803;22760;294.81;0.24582;0.28571001;786.07001;319.14999;786.07001
22758;1081;22761;409.75;0.211;0.28571001;1005;398.39999;1005
22759;9570;22762;455.13123;0.22552;0.26522401;951;110;951
22760;7149;22763;442.82864;0.243139;0.25749099;878;622.70001;878
22761;18831;22764;311.83389;0.25696701;0.286111;765;100;765
22762;9563;22765;296.16403;0.25177601;0.28634399;626;100;626
22763;8867;22766;296.48917;0.262472;0.287231;620;187.5;620
22764;9105;22767;253.62498;0.26032001;0.28718799;531;261.45999;531
22765;12329;22768;254.37669;0.265423;0.286111;560;100;560
22766;13483;22769;289.03549;0.248707;0.27879599;733;110;733
22767;9611;22770;280.57455;0.26440099;0.28667799;638;100;638
22768;9974;22771;313.67838;0.23504999;0.27073801;735;110;735
22769;6582;22772;387.57639;0.26179001;0.28701401;690;353.64999;690
22770;10645;22773;340.99576;0.220854;0.25249901;780;110;760
22771;8229;22774;357.27264;0.221295;0.253874;781;110;770
22772;7382;22775;604.96259;0.24982201;0.28354701;808;376.20001;808
22773;10695;22776;607.77173;0.24091101;0.26832101;784;110;770
22774;7599;22777;639.70416;0.236651;0.265073;771;394.95999;770
22775;15243;22778;558.12122;0.22334;0.255303;707;110;700
22776;6625;22779;531.75018;0.246839;0.29032999;684.74902;334.99399;684.74902
22777;19068;22780;513.99927;0.25641701;0.28443599;691;100;691
22778;19297;22781;479.80884;0.25528201;0.283912;696;100;696
22779;13337;22782;418.33176;0.244652;0.272807;819;110;819
22780;11094;22783;351.03787;0.23048399;0.265149;1003;110;1003
22781;10682;22784;297.96329;0.23785;0.28644699;1070;432.60001;1070
22782;14702;22785;253.7999;0.24567901;0.27343401;707;110;707
22783;6725;22786;453.42062;0.241026;0.28641599;530.90002;100;530.90002
22784;6218;22787;409.68411;0.248083;0.283521;821;110;821
22785;15768;22788;295.12976;0.249649;0.27921101;728;110;728
22786;16720;22789;253.16866;0.25398299;0.28082001;661;110;661
22787;7346;22790;387.88339;0.188409;0.286616;856;512.40002;856
22788;14678;22791;257.74677;0.24205901;0.26911801;768;110;768
22789;7379;22792;368.43497;0.239903;0.27196601;820;358.10001;820
22790;11415;22793;271.82855;0.24946401;0.27764201;699;241.58;699
22791;16892;22794;267.32272;0.249597;0.27719301;717;110;717
22792;10198;22795;263.92529;0.244461;0.26519501;714;271.10001;714
22793;7354;22796;316.33557;0.24902201;0.27601299;767;317.10001;767
22794;7805;22797;287.83499;0.228856;0.26125401;688;253.60001;688
22795;16441;22798;276.02448;0.274827;0.29988599;617;110;617
22796;8850;22799;253.48207;0.25970399;0.28633499;609;110;609
22797;14580;22800;275.0195;0.250662;0.27965501;650;110;650
22798;9753;22801;261.23877;0.25894499;0.28509501;604;110;604
22799;15437;22802;281.99994;0.244902;0.27462599;641;110;641
22800;19709;22803;290.22308;0.249274;0.28479499;741;100;741
22801;11006;22804;219.12022;0.220217;0.25427401;853;110;853
22802;7433;22805;330.79654;0.22953101;0.259188;920;446.79999;900
22803;7811;22806;258.60019;0.248795;0.27818;704;264.5;704
22804;16802;22807;381.10135;0.214839;0.27053699;760;351.60001;760
22805;3949;22808;290.89001;0.24250001;0.28571001;810.53998;318.14999;810.53998
22806;15645;22809;268.22949;0.247685;0.275837;663;110;663
22807;3804;22810;294.81;0.24533001;0.28571001;779.71997;338.14001;779.71997
22808;9782;22811;295.83771;0.261581;0.28781199;612;214.2;612
22809;11872;22812;305.22879;0.22945701;0.265899;744;110;744
22810;19710;22813;290.22308;0.249274;0.28479499;741;100;741
22811;11760;22814;321.87473;0.034412;0.73250699;915;750.49225;915
22812;3805;22815;294.81;0.24533001;0.28571001;779.71997;286.14999;779.71997
22813;11607;22816;264.18945;0.263448;0.28063801;612;100;612
22814;8212;22817;253.62051;0.25947699;0.28548801;574.5;110;574.5
22815;14169;22818;481.62372;0.24570601;0.27812999;897;421.60999;897
22816;15951;22819;312.13474;0.235006;0.26928401;915;392.10001;915
22817;19565;22820;296.99237;0.241584;0.26966399;910;110;910
22818;3806;22821;294.81;0.24532001;0.28571001;786.77002;321.14999;786.77002
22819;19175;22822;296.87231;0.24226201;0.27011001;910;110;910
22820;13263;22823;319.03162;0.250588;0.27717501;750;330.10001;750
22821;1116;22824;367.04999;0.25652;0.24326999;810;382;810
22822;381;22825;245.97;0.27226999;0.29074001;425.37;164.25;425.37
22823;620;22826;324.41;0.25979999;0.28569999;643;196.14999;643
22824;1124;22827;289.26999;0.25874001;0.31490001;558;161;558
22825;2992;22828;277.73999;0.24222;0.28571001;710.95001;308.60001;710.95001
22826;863;22829;544.23999;0.26424;0.28571001;686.65002;252.63;686.65002
22827;429;22830;670.78998;0.25931999;0.28571001;724.92999;241.14999;724.92999
22828;864;22831;536.62;0.25624999;0.28571001;661.07001;267.63;661.07001
22829;857;22832;537.88;0.23619001;0.28571001;659.19;235.21001;659.19
22830;525;22833;571.96002;0.25793999;0.28571001;672.32001;238.94;672.32001
22831;858;22834;536.62;0.26064;0.28571001;661.07001;267.63;661.07001
22832;518;22835;571.96002;0.26085001;0.28571001;672.32001;238.94;672.32001
22833;846;22836;530.42999;0.26078001;0.28571001;680.23999;250.21001;680.23999
22834;324;22837;616.45001;0.25272;0.28571001;669.94;238.95;669.94
22835;885;22838;350.41;0.25760001;0.28571001;629.69;207.87;629.69
22836;454;22839;403.14001;0.24017;0.28571001;597.58002;209.10001;597.58002
22837;883;22840;346.10999;0.25035;0.28571001;617.70001;190.45;617.70001
22838;878;22841;351.28;0.25562999;0.28571001;622.78003;175.45;622.78003
22839;535;22842;361.34;0.26062;0.28571001;616.34998;179.17999;616.34998
22840;5355;22843;418.77109;0.244121;0.285714;633;269.14999;632.98999
22841;879;22844;350.41;0.26084;0.28571001;627.96997;207.87;627.96997
22842;382;22845;384.60999;0.26734;0.27882999;618;276;618
22843;528;22846;361.34;0.25792;0.28571001;614.09003;179.17999;614.09003
22844;867;22847;346.10999;0.25549999;0.28571001;632.70001;190.45;632.70001
22845;328;22848;388.26999;0.26223999;0.271;603;173.64999;603
22846;906;22849;317.57001;0.24707;0.28571001;463.73001;212.33;463.73001
22847;476;22850;364.54001;0.23879001;0.28571001;426.87;215.78999;426.87
22848;904;22851;312.97;0.24096;0.28571001;460.29999;194.91;460.29999
22849;899;22852;318.5;0.24792001;0.28571001;463.41;179.91;463.41
22850;544;22853;325.06;0.24775;0.28571001;506.89999;183.64;506.89999
22851;900;22854;317.57001;0.24707;0.28571001;463.73001;212.33;463.73001
22852;538;22855;325.06;0.24647;0.28571001;502.38;183.64;502.38
22853;888;22856;312.97;0.24958;0.28571001;521.17999;194.91;521.17999
22854;332;22857;334.35001;0.23412;0.28571001;480.87;187.37;480.87
22855;1605;22858;662.08002;0.46373001;0.28571001;801.70001;393.14999;801.70001
22856;1606;22859;662.08002;0.46427;0.28571001;809.15002;378.14999;809.15002
22857;1607;22860;662.08002;0.46601;0.28571001;834.46997;380.14999;834.46997
22858;927;22861;674.17999;0.26061001;0.28571001;752.98999;264.14999;752.98999
22859;501;22862;842.15002;0.25867;0.28571001;856.37;293.51999;856.37
22860;925;22863;667.23999;0.25676;0.28571001;744.5;246.73;744.5
22861;920;22864;675.59003;0.26524001;0.28571001;750.13;231.73;750.13
22862;553;22865;721.58002;0.26238;0.28571001;726.40997;235.46001;726.40997
22863;921;22866;674.17999;0.26484999;0.28571001;752.98999;264.14999;752.98999
22864;547;22867;721.58002;0.26238;0.28571001;726.40997;235.46001;726.40997
22865;909;22868;667.23999;0.26236999;0.28571001;744.5;246.73;744.5
22866;336;22869;779.67999;0.25400001;0.28571001;766.96997;260.14999;766.96997
22867;3069;22870;275.81;0.25194001;0.28571001;674.78003;249.69;674.78003
22868;3063;22871;272.76999;0.25095001;0.28571001;682.26001;264.69;682.26001
22869;3070;22872;275.81;0.25779;0.28571001;674.92999;249.69;674.92999
22870;3904;22873;307.35999;0.25990999;0.28571001;783.20001;322.14999;783.20001
22871;3064;22874;272.76999;0.25532001;0.28571001;680.84003;264.69;680.84003
22872;3935;22875;290.89001;0.24759001;0.28571001;811.44;303.14999;811.44
22873;3071;22876;275.81;0.26091;0.28571001;668.34998;249.69;668.34998
22874;3905;22877;307.35999;0.26005;0.28571001;785;322.14999;785
22875;3065;22878;272.76999;0.25867999;0.28571001;674.65002;214.05;674.65002
22876;3937;22879;290.89001;0.24759001;0.28571001;811.44;333.04001;811.44
22877;1978;22880;274.47;0.27318001;0.28571001;604.64001;159.44;604.64001
22878;1646;22881;272.06;0.27821001;0.28571001;558.34003;127.87;558.34003
22879;3319;22882;293.79999;0.244;0.28571001;773.76001;269.16;773.76001
22880;4031;22883;297.64001;0.25718999;0.28571001;797.04999;252.39999;797.04999
22881;3317;22884;307.51001;0.25799999;0.28571001;845;372;845
22882;3753;22885;273.60999;0.24341001;0.28571001;736.84998;331.14001;736.84998
22883;12924;22886;-12321;-12321;-12321;-12321;-12321;-12321
22884;4496;22887;264.89001;0.25586;0.28571001;863.47998;421.29999;863.47998
22885;4262;22888;267.26001;0.25027001;0.28571001;811.07001;387.48999;811.07001
22886;1853;22889;287.70999;0.24405;0.28571001;675.48999;274.79001;675.48999
22887;4189;22890;268.23999;0.24860001;0.28571001;795.01001;376.22;795.01001
22888;1445;22891;292.88;0.24642999;0.28571001;664.47998;263.51999;664.47998
22889;4423;22892;265.60001;0.25391001;0.28571001;845.25;348.14999;845.25
22890;2616;22893;280.41;0.24221;0.28571001;698.70001;297.32999;698.70001
22891;4347;22894;266.39001;0.25204;0.28571001;827.79999;398.76001;827.79999
22892;2268;22895;283.67001;0.24275;0.28571001;686.88;286.06;686.88
22893;4112;22896;269.32999;0.24705;0.28571001;779.59998;364.95001;779.59998
22894;1027;22897;299.70999;0.24527;0.28571001;653.85999;252.25;653.85999
22895;376;22898;328.32001;0.25080001;0.28569999;658;246.45;658
22896;343;22899;304.73001;0.25347;0.28571001;520;255;520
22897;4010;22900;270.57001;0.24564999;0.28571001;764.78998;353.67999;764.78998
22898;3865;22901;271.98999;0.24442001;0.28571001;750.54999;342.41;750.54999
22899;3295;22902;275.51001;0.24265;0.28571001;723.65002;319.87;723.65002
22900;8687;22903;443.20755;0.227901;0.27399001;927;562.20001;927
22901;7592;22904;343.13849;0.245744;0.275812;867;110;867
22902;6448;22905;247.92801;0.21702801;0.248808;861;110;861
22903;8553;22906;324.30624;0.25259301;0.28620899;809;100;809
22904;9594;22907;331.11087;0.248137;0.28619701;816;100;816
22905;10145;22908;304.06955;0.24773499;0.28520501;854;100;854
22906;10137;22909;308.03973;0.246204;0.284289;842;100;842
22907;10144;22910;316.41083;0.247437;0.28622001;829;100;829
22908;9605;22911;334.51849;0.24890999;0.286174;801;100;801
22909;17265;22912;255.23187;0.24937101;0.27371401;752;110;752
22910;13081;22913;294.43808;0.27002701;0.28620899;749;100;749
22911;11474;22914;265.35587;0.254026;0.28064099;748;305.89999;748
22912;14487;22915;240.84114;0.236526;0.26205701;680;110;680
22913;9437;22916;-12321;-12321;-12321;-12321;-12321;-12321
22914;14645;22917;309.58765;0.247334;0.28615299;779;301.20001;779
22915;17296;22918;278.75955;0.25273299;0.277897;757;110;757
22916;16607;22919;258.41983;0.23945799;0.268071;692;110;692
22917;7590;22920;492.36545;0.248013;0.27327999;769;350.10001;769
22918;7591;22921;369.66397;0.26065299;0.28391299;782;307.10001;782
22919;10554;22922;296.91791;0.23675799;0.275031;689;110;689
22920;8955;22923;-12321;-12321;-12321;-12321;-12321;-12321
22921;11472;22924;290.31479;0.234464;0.27172101;845;290.14001;845
22922;7739;22925;551.97754;0.25635999;0.294604;409;110;409
22923;6762;22926;309.10422;0.271837;0.285678;414;100;414
22924;14694;22927;-12321;-12321;-12321;-12321;-12321;-12321
22925;14244;22928;-12321;-12321;-12321;-12321;-12321;-12321
22926;6018;22929;255.5034;0.25368601;0.28167501;616;110;616
22927;8299;22930;359.4823;0.244003;0.27819899;655;110;655
22928;10769;22931;320.67657;0.244203;0.27258199;819;110;819
22929;19210;22932;405.05029;0.25784501;0.28679499;631;100;631
22930;8323;22933;301.13699;0.26179099;0.282774;476;100;476
22931;9880;22934;291.65814;0.26791799;0.29156601;612;110;612
22932;14861;22935;310.83926;0.259065;0.28641099;622;100;622
22933;14860;22936;310.82904;0.25813499;0.286439;634;100;634
22934;8779;22937;273.07657;0.25934401;0.284242;637;110;637
22935;14859;22938;287.15814;0.248524;0.284978;676;100;676
22936;12594;22939;294.61896;0.25558001;0.284578;639;100;639
22937;14214;22940;297.46149;0.25949901;0.284731;668;100;668
22938;14857;22941;288.37793;0.246446;0.28628901;676;100;676
22939;14856;22942;294.09674;0.26085299;0.28402001;639;100;639
22940;12724;22943;305.59305;0.26206699;0.28286701;616;100;616
22941;8501;22944;277.49658;0.26309299;0.28903201;592;110;592
22942;14863;22945;297.46149;0.25949901;0.284731;668;100;668
22943;14862;22946;299.31497;0.25845501;0.28386599;627;100;627
22944;12821;22947;268.67395;0.26216701;0.28644001;602;110;602
22945;10484;22948;276.28793;0.261686;0.28619301;607;110;607
22946;6976;22949;393.07114;0.25250399;0.28519201;699;378.39999;699
22947;8748;22950;287.64124;0.26309299;0.291466;611;110;611
22948;9060;22951;281.85397;0.25407401;0.28191501;617;274;617
22949;9603;22952;282.94266;0.25877899;0.285835;637;110;637
22950;6938;22953;293.99548;0.267995;0.28362101;556;100;556
22951;9818;22954;396.09833;0.25403699;0.284897;677;422.60001;677
22952;15099;22955;247.83557;0.24457701;0.260802;676;110;676
22953;12956;22956;380.05099;0.229671;0.284244;999.70001;432.60999;999.70001
22954;13394;22957;692.08136;0.27382901;0.29957199;696;110;696
22955;9632;22958;580.23987;0.20311201;0.241714;745;433.43799;730
22956;14185;22959;459.12045;0.250788;0.28623;728;312.79999;728
22957;13288;22960;449.51611;0.24340799;0.27060401;663;110;650
22958;15426;22961;428.6431;0.24892899;0.27720401;751;110;751
22959;13977;22962;477.76361;0.241928;0.26990601;663;110;660
22960;8817;22963;494.36166;0.25768599;0.28736299;701;110;701
22961;9781;22964;508.78809;0.235451;0.26437601;685;110;680
22962;16134;22965;269.75171;0.24469;0.27384999;699;110;699
22963;17211;22966;252.75793;0.246766;0.274726;738;110;738
22964;11664;22967;275.81772;0.24455699;0.27554801;712;110;712
22965;7005;22968;556.06696;0.256641;0.29058501;485;110;485
22966;6413;22969;635.73584;0.25273201;0.28663501;466;100;466
22967;12314;22970;337.13272;0.25400099;0.279439;642;110;642
22968;14944;22971;348.93915;0.254967;0.286066;758;466.20001;758
22969;18892;22972;521.96899;0.258333;0.28447899;641;100;641
22970;19300;22973;485.25601;0.25359401;0.28444299;642;100;642
22971;18891;22974;485.0018;0.255234;0.28418699;641;100;641
22972;8072;22975;390.39487;0.25731501;0.283739;595;110;595
22973;18885;22976;448.78159;0.25751999;0.28509799;656;100;656
22974;7341;22977;442.2373;0.24811199;0.28495899;790;343.10001;790
22975;17997;22978;456.94223;0.260811;0.28404501;543;110;543
22976;19303;22979;485.0018;0.255234;0.28418699;641;100;641
22977;18817;22980;448.9075;0.25739399;0.28518599;656;100;656
22978;7113;22981;392.3042;0.26978299;0.28601599;580;100;580
22979;18813;22982;559.0907;0.25848299;0.28543401;636;100;636
22980;13202;22983;269.47418;0.25832599;0.28755599;787;110;787
22981;14335;22984;293.10858;0.257709;0.28637099;876;110;876
22982;13617;22985;214.82518;0.220265;0.255786;813;110;813
22983;9718;22986;269.51617;0.251596;0.280875;580;110;580
22984;16132;22987;270.82269;0.25240201;0.28511101;660;100;660
22985;17176;22988;272.66577;0.25057501;0.27750999;705;110;705
22986;17000;22989;255.9886;0.25332901;0.28168201;637;110;637
22987;8727;22990;256.32785;0.256933;0.28401899;635;110;635
22988;17021;22991;255.34991;0.25627801;0.271772;639;110;639
22989;11912;22992;253.15532;0.25501999;0.28325701;605;110;605
22990;17305;22993;294.59833;0.25450099;0.28196099;743;110;743
22991;12954;22994;435.80606;0.238463;0.28152201;763;110;763
22992;6442;22995;317.31772;0.238995;0.276925;824;341.42999;824
22993;7588;22996;793.51605;0.26368099;0.285386;826;307.34;826
22994;6495;22997;322.43268;0.25393799;0.27695599;737;237.88;737
22995;10128;22998;273.12558;0.25999299;0.287397;610;110;610
22996;16717;22999;255.30769;0.256363;0.28315699;657;110;657
22997;16759;23000;239.86739;0.243255;0.27306399;751;110;751
22998;5789;23001;323.33087;0.255523;0.275682;734;110;734
22999;10912;23002;320.57309;0.25186801;0.278833;752;110;752
23000;17032;23003;260.74603;0.25405899;0.28202501;643;110;643
23001;17350;23004;270.61606;0.25614101;0.28632799;718;289.60001;718
23002;17259;23005;264.83463;0.250788;0.27528799;748;110;748
23003;17173;23006;265.23642;0.25582001;0.278341;719;242.2;719
23004;11455;23007;266.85144;0.24756899;0.273929;709;110;709
23005;11290;23008;261.08484;0.247822;0.27626801;708;110;708
23006;17076;23009;275.58545;0.26006499;0.281477;663;110;663
23007;17219;23010;280.59543;0.25527099;0.27993801;703;110;703
23008;17226;23011;272.15259;0.25326601;0.27882999;743;110;743
23009;17171;23012;263.55582;0.24929699;0.27548099;694;110;694
23010;17351;23013;267.7771;0.246167;0.27362299;769;110;769
23011;16481;23014;256.26221;0.246095;0.27217001;737;210.2;737
23012;5884;23015;340.46204;0.250424;0.28101;740;282.72;740
23013;6023;23016;269.51633;0.256322;0.27609399;682;254.89999;682
23014;17225;23017;271.28519;0.253508;0.27991399;739;110;739
23015;11603;23018;253.00325;0.251322;0.28068;637;110;637
23016;17172;23019;262.54141;0.25026101;0.27693799;693;110;693
23017;16961;23020;253.26421;0.25354499;0.280678;655;110;655
23018;17904;23021;282.51096;0.2507;0.280494;888;110;888
23019;8103;23022;276.11295;0.27078399;0.28656301;515;100;515
