PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
M;C528_2;;;9100;9100;Compiler marker (317, 132);;ЛОЖЬ;ЛОЖЬ;;528;;;;;;;0;;;;658;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;354_356_4;;;9100;;91FALL031B_I;;ЛОЖЬ;ЛОЖЬ;;356;;;;;;;0;;;;1411;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91LSLL804_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;621;;;;;;;0;;;;2151;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;ESD_912_1;8
M;C306_2_B;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;2089;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C508_3_G;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;2875;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2450_B;;;;;Signal 2;;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;0;;;;139;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91HA119;;COM;901-10;A_90110;BUTTON LCSA2;No;ИСТИНА;ЛОЖЬ;;296;;;;;;;0;;;;1446;ИСТИНА;33810;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;439
M;306_432_2;;;901-10;;91TAHH990_I;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;1363;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;1522_1528_4;;;;C9011001;91HA120_FU2_I;;ЛОЖЬ;ЛОЖЬ;;1528;;;;;;;0;;;;1021;ЛОЖЬ;0;;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;536_1;;;901-10;;;;ЛОЖЬ;ЛОЖЬ;;536;;;;;;;;100 ms;20;;244;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;328_1;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;;100 ms;5;;144;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;514_1310_3;;;;;91TAH753_PERM;;ЛОЖЬ;ЛОЖЬ;;1310;;;;;;;0;;;;1356;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
AI;91PI820;;FLD;901-10;A_C90111;C-9011001SX ДАВЛЕНИЕ МАСЛА В КАРТЕРЕ;Yes;ИСТИНА;ЛОЖЬ;;610;ИСТИНА;Float;4-20mA;0;100;KPa;;;;;456;ЛОЖЬ;34039;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;18.03;11;13;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10234
R;618_598_3;;;901-10;;91TI811;;ЛОЖЬ;ЛОЖЬ;;598;;Float;;;;;0;;;;556;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91VAHH801_FU;;COM;901-10;A_90110;TRIP INITIATOR;No;ИСТИНА;ЛОЖЬ;;1524;;;;;;;0;;;;1798;ИСТИНА;33509;None;;;;;;1=FIRST;1=FIRST;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;943
DO;91XY044_C;;COM;9100;;AUTO CLOSURE 91XV044;No;ИСТИНА;ЛОЖЬ;;416;;;;;;;0;;;;737;ИСТИНА;33823;None;;;;;;0=CLOSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;770
M;310_408_2;;;901-10;;91PAHH063_I;;ЛОЖЬ;ЛОЖЬ;;408;;;;;;;0;;;;1722;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
BO;91TI801_H;;COM;901-10;A_C90111;HI ALARM SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;612;;Float;;;;;0;;;;1108;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10256
M;316_317_5;;;;;91PI081_F;;ЛОЖЬ;ЛОЖЬ;;317;;;;;;;0;;;;2652;ЛОЖЬ;0;;;;;;;1=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C384_1;;;901-10;;Compiler marker (304, 90);;ЛОЖЬ;ЛОЖЬ;;384;;;;;;;0;;;;1859;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;91LI061;;FLD;901-10;A_90110;NH3 TO V-9011001C;Yes;ИСТИНА;ЛОЖЬ;;328;ИСТИНА;Float;4-20mA;0;100;%;;;;;152;ЛОЖЬ;33964;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;18.04;5;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10072
M;602_188_1;;;901-10;;91PDT804;;ЛОЖЬ;ЛОЖЬ;;188;;;;;;;0;;;;1993;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;318_3;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;;100 ms;5;;860;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C327_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;327;;;;;;;0;;;;2064;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C372_2;;;9100;9100;Compiler marker (256, 91);;ЛОЖЬ;ЛОЖЬ;;372;;;;;;;0;;;;1087;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LI052_MOC;;COM;9100;;MO CONFIRMED;No;ИСТИНА;ЛОЖЬ;;321;;;;;;;0;;;;1480;ИСТИНА;33811;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;505
M;C310_3_F;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;1575;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PDAHH754_FU;;COM;901-10;A_C90111;C9011001AX GAS PRS DIFF;No;ИСТИНА;ЛОЖЬ;;1500;;;;;;;0;;;;800;ИСТИНА;34098;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;804
M;610_622_2;;;9100;;91PALL824_I;;ЛОЖЬ;ЛОЖЬ;;622;;;;;;;0;;;;1765;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91VSHH751_MOR;;COM;910-10;A_C90111;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;535;;;;;;;0;;;;2208;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;Input;EPKS_UCB;ESD_912_1;12
M;1514_3;;;;C9011001;;;ЛОЖЬ;ЛОЖЬ;;1514;;;;;;;0;;;;832;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;310_3;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;;100 ms;5;;768;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91TAHH802A_P;;COM;901-10;A_C90111;INDICATION LIGHT;No;ИСТИНА;ЛОЖЬ;;612;;;;;;;0;;;;546;ЛОЖЬ;34037;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_UCB_1;ESD_912_1;90;;;;
DO;91LALL495;;COM;901-05;A_90105;5% SODA V9010503;No;ИСТИНА;ЛОЖЬ;;250;;;;;;;0;;;;1314;ИСТИНА;33812;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;501
DO;91XY053_ESD;;COM;901-10;A_90110;91XY053 ESD TRIP;No;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;1057;ЛОЖЬ;0;None;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;685
DO;91XY067;;FLD;901-10;A_90110;INLET VALVE CTRL 91XV067;Yes;ИСТИНА;ЛОЖЬ;;386;;;;;;;0;;;;34;ИСТИНА;33486;None;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;18.05;5;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;737
DO;91TAHH811A_CA;;COM;9100;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;618;;;;;;;0;;;;2776;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;976
M;C318_3_G;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;1442;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PAHH802A_P;;COM;901-10;;INDICATION LIGHT;No;ИСТИНА;ЛОЖЬ;;622;;;;;;;0;;;;543;ЛОЖЬ;34038;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_UCB_1;ESD_912_1;86;;;;
M;310_404_2;;;901-10;;91PAHH063_I;;ЛОЖЬ;ЛОЖЬ;;404;;;;;;;0;;;;1717;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PAHH084_FU2;;COM;901-10;A_90110;LIQUID AMM TO V9011001C;No;ИСТИНА;ЛОЖЬ;;1522;;;;;;;0;;;;924;ИСТИНА;34142;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;848
DO;91XY093A;;MCC;901-10;A_90110;AUTO OPENING 91XV093;Yes;ИСТИНА;ЛОЖЬ;;460;;;;;;;0;;;;140;ЛОЖЬ;33488;None;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;18.06;7;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;91FI029B;;FLD;901-10;A_C90111;WTR OF 2 TO C-9011001AX;Yes;ИСТИНА;ЛОЖЬ;;348;ИСТИНА;Float;4-20mA;0;2250;kg/h;;;;;4;ЛОЖЬ;33965;;None;None;None;None;;;;-562;-562;;;;-XXXXX.X;3.64;22;;18.04;1;2;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10066
M;635_634_3;;;9100;;91VAHH801_L;;ЛОЖЬ;ЛОЖЬ;;634;;;;;;;0;;;;1811;ЛОЖЬ;0;;;;;;;0=LAMP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;312_1;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;;100 ms;5;;92;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;1520_1528_4;;;;C9011001;91PAHH081_FU2_I;;ЛОЖЬ;ЛОЖЬ;;1528;;;;;;;0;;;;1014;ЛОЖЬ;0;;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91TAH761A;;COM;901-10;A_C90111;HI ALARM;No;ЛОЖЬ;ЛОЖЬ;;496;;;;;;;0;;;;513;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;980
M;C246_3_D;;;4300;4300;Function block marker;;ЛОЖЬ;ЛОЖЬ;;246;;;;;;;0;;;;2113;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;505_1500_1;;;;C9011001;91PALL752_I;;ЛОЖЬ;ЛОЖЬ;;1500;;;;;;;0;;;;664;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2373_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;2373;;;;;;;0;;;;205;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
BI;18-Minute;;SYS;;;Minute;No;ЛОЖЬ;;;19;;Byte;;;;;;;;;6;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;310_1;;;901-10;;;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;1381;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PI824_TF;;COM;901-10;A_C90111;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;2018;ИСТИНА;33813;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;615
M;C1510_1_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1510;;;;;;;0;;;;967;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;370_1;;;901-10;;;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;1528;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;612_1320_3;;;;;91TAH801_PERM;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;1939;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LALL067_CA;;COM;901-10;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;338;;;;;;;0;;;;1103;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;891
DO;91XY062;;MCC;901-10;A_90110;AUTO CLOSURE 91XV062;Yes;ИСТИНА;ЛОЖЬ;;430;;;;;;;0;;;;109;ЛОЖЬ;33490;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;18.06;3;6;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C300_4_C;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;2612;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY012_C;;COM;9100;;AUTO OPENING 91XV012;No;ИСТИНА;ЛОЖЬ;;406;;;;;;;0;;;;643;ИСТИНА;33829;None;;;;;;0=OPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;765
M;C536_4_C;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;536;;;;;;;0;;;;1037;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY073;;FLD;901-10;A_90110;INLET VALVE CTRL 91XV073;Yes;ИСТИНА;ЛОЖЬ;;398;;;;;;;0;;;;48;ИСТИНА;33491;None;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;18.05;9;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;743
M;340_3;;;901-10;;;;ЛОЖЬ;ЛОЖЬ;;340;;;;;;;0;;;;386;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C521_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;521;;;;;;;0;;;;2768;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C1510_1_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1510;;;;;;;0;;;;966;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;352_1;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;;100 ms;5;;532;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C616_1_F;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;0;;;;2084;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C388_2;;;9100;9100;Compiler marker (264, 91);;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;1083;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PAHH081_FU;;COM;901-10;A_90110;LIQUID AMM TO V9011001B;No;ИСТИНА;ЛОЖЬ;;1528;;;;;;;0;;;;1012;ИСТИНА;34150;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;856
DO;91LAHH063;;COM;901-10;A_90110;AMMONIA TO B-9011001;No;ИСТИНА;ЛОЖЬ;;298;;;;;;;0;;;;1753;ИСТИНА;33814;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;463
M;C328_2_B;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;0;;;;2024;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C510_2_B;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;1750;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PAHH084_FU;;COM;901-10;A_90110;LIQUID AMM TO V9011001C;No;ИСТИНА;ЛОЖЬ;;1528;;;;;;;0;;;;1015;ИСТИНА;34151;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;857
DO;91PI752_MOC;;COM;901-10;A_C90111;MO CONFIRMED;No;ИСТИНА;ЛОЖЬ;;504;;;;;;;0;;;;1804;ИСТИНА;33815;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;603
M;300_442_2;;;9100;;91TAHH106_I;;ЛОЖЬ;ЛОЖЬ;;442;;;;;;;0;;;;1666;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2440_A;;;;;Signal 1;;ЛОЖЬ;ЛОЖЬ;;2440;;;;;;;0;;;;113;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY049_C;;COM;9100;;AUTO CLOSURE 91XV049;No;ИСТИНА;ЛОЖЬ;;426;;;;;;;0;;;;742;ИСТИНА;33837;None;;;;;;0=CLOSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;775
M;322_428_2;;;901-10;;91LALL052_I;;ЛОЖЬ;ЛОЖЬ;;428;;;;;;;0;;;;1274;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;620_186_3;;;901-10;;91ZSLL801_I;;ЛОЖЬ;ЛОЖЬ;;186;;;;;;;0;;;;556;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LAHH061_CA;;COM;901-10;A_90110;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;0;;;;1517;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;462
M;C2450_1;;;;;Compiler marker (312, 60);;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;0;;;;1226;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C298_1_E;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;298;;;;;;;0;;;;2103;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C514_1_F;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;2866;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
