PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
M;1016_1018_2;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;1018;;;;;;;0;;;;919;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;2410_1;;;4200;;;;ЛОЖЬ;ЛОЖЬ;;2410;;;;;;;;1 s;0;;16;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C886_1;;;4200;4200;Compiler marker (176, 30);;ЛОЖЬ;ЛОЖЬ;;886;;;;;;;0;;;;88;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;258_290_2;;;4200;C-4201;42PAHH029_I;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;4226;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;42FT008A;;COM;4200;;;No;ЛОЖЬ;ИСТИНА;;145;;;;;;;0;;;;835;ЛОЖЬ;0;None;;;;;;1=MO CONFIRMED;1=MO CONFIRMED;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;Input;CC_CCB_2;ESD_411_2;20;;;;;;;;;;;;
M;C330_1_D;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;456;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42PI039B_TF;;COM;4200;A_C4202;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;0;;;;4417;ИСТИНА;23081;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;537;;;;
M;361_4;;;4200;C-4202;;;ЛОЖЬ;ЛОЖЬ;;361;;;;;;;0;;;;2560;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1016_1_H;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1016;;;;;;;0;;;;1196;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42TAHH807A_CA;;COM;4200;C-4201;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;0;;;;1150;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1180;;;;
M;298_1018_3;;;4200;C-4201;42XA760_I;;ЛОЖЬ;ЛОЖЬ;;1018;;;;;;;0;;;;765;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1016_1_M;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1016;;;;;;;0;;;;1201;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42TAHH801B2_CA;;COM;4200;A_C4201;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;243;;;;;;;0;;;;37;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1233;;;;
M;361_3;;;4200;C-4202;;;ЛОЖЬ;ЛОЖЬ;;361;;;;;;;0;;;;2554;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42VSHH807XY_MOC;;COM;4200;C-4201;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;267;;;;;;;0;;;;1236;ИСТИНА;22843;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1201;;;;
M;887_8;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;887;;;;;;;0;;;;2547;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C814_5_E;;;5800;5800;Function block marker;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;2240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;16_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;16;;;;;;;;100 ms;30;;92;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1006_1_L;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1006;;;;;;;0;;;;3632;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;42TI809B;;FLD;4200;A_C4201;GEAR EX.THRUST BEAR TEMP;Yes;ИСТИНА;ЛОЖЬ;;241;ИСТИНА;Float;4-20mA;0;160;°C;;;;;108;ЛОЖЬ;22955;;None;None;None;None;;;;-40;-40;;;;-XXXXX.X;3.76;21;;12.04;3;11;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10093;;;;
AI;42PI914;;FLD;4200;A_C4201;LUBE OIL PRESSURE;Yes;ИСТИНА;ЛОЖЬ;;257;ИСТИНА;Float;4-20mA;0;0.6;MPa;;;;;20;ЛОЖЬ;22956;;None;None;None;None;;;;-0.15;-0.15;;;;-XXXXX.X;3.64;22;;12.04;1;6;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10081;;;;
M;C872_1_G;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;872;;;;;;;0;;;;395;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;874_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;874;;;;;;;0;;;;365;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;250_2;;;4200;;;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;612;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58SD5801S_P;;COM;5800;;P-5801S EMERG. SD;No;ЛОЖЬ;ЛОЖЬ;;780;;;;;;;0;;;;46;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_411_2;76;;;;;;;;;;;;
BO;58TI812_HH;;COM;5800;;HH TRIP SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;814;;Float;;;;;0;;;;68;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10219;;;;
DO;42PI039A_TF;;COM;4200;A_C4202;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;3639;ИСТИНА;23079;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;535;;;;
DO;42TI813A_TF;;COM;4200;C-4201;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;2182;ИСТИНА;23067;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;973;;;;
M;C278_1_C;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;4767;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;58LI901;;FLD;5800;A_5800;20% NAOH STORAGE F-5803X;Yes;ИСТИНА;ЛОЖЬ;;800;ИСТИНА;Float;4-20mA;0;100;%;;;;;216;ЛОЖЬ;22759;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;12.04;13;4;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10108;;;;
M;1010_4;;;4200;;;;ЛОЖЬ;ЛОЖЬ;;1010;;;;;;;0;;;;4528;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42LI013_MOC;;COM;4200;A_C4201;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;261;;;;;;;0;;;;3401;ИСТИНА;23025;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;479;;;;
M;358_354_1;;;4200;C-4202;CW PUMP COMMON TRIP;;ЛОЖЬ;ЛОЖЬ;;354;;;;;;;0;;;;694;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;4541;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1014_5;;;4200;C-4202;;;ЛОЖЬ;ЛОЖЬ;;1014;;;;;;;0;;;;908;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;288_6;;;4200;;;;ЛОЖЬ;ЛОЖЬ;;288;;;;;;;0;;;;278;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2334_2;;;;;Compiler marker (264, 78);;ЛОЖЬ;ЛОЖЬ;;2334;;;;;;;0;;;;140;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C361_4_B;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;361;;;;;;;0;;;;2528;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1002_1_K;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1002;;;;;;;0;;;;3845;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;354_360_2;;;4200;C-4202;42XS011;;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;761;ЛОЖЬ;0;;;;;;;1=RUNNING;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C392_5_C;;;5800;5800;Function block marker;;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;0;;;;423;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_A;;;;;LOOP;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;4244;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;325_874_2;;;4200;C-4202;C-4202 SUCTION;;ЛОЖЬ;ЛОЖЬ;;874;;;;;;;0;;;;2365;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42TAL847B_1_P;;COM;4200;C-4202;C4202 TEMP OIL RES CRK;No;ЛОЖЬ;ЛОЖЬ;;327;;;;;;;0;;;;692;ЛОЖЬ;0;None;;;;;;1=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_411_2;52;;;;;;;;;;;;
DI;42LI013_MOR;;COM;4200;A_C4201;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;261;;;;;;;0;;;;1594;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_411_2;36;;;;
M;1006_6;;;4200;;;;ЛОЖЬ;ЛОЖЬ;;1006;;;;;;;0;;;;4514;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42PAHH029_FU;;COM;4200;A_C4201;A_C4201;No;ЛОЖЬ;ЛОЖЬ;;1032;;;;;;;0;;;;1099;ИСТИНА;23110;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1151;;;;
T;392_1;;;5800;;;;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;;100 ms;5;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C505_2_B;;;5800;5800;Function block marker;;ЛОЖЬ;ЛОЖЬ;;505;;;;;;;0;;;;2427;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;328_1012_3;;;4200;C-4202;42HA011H_I;;ЛОЖЬ;ЛОЖЬ;;1012;;;;;;;0;;;;809;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;252_2;;;4200;;;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;610;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C257_4_C;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;257;;;;;;;0;;;;2087;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;249_951_3;;;;;42TI804A_TF;;ЛОЖЬ;ЛОЖЬ;;951;;;;;;;0;;;;613;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42LAHH003_CA;;COM;4200;C-4202;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;313;;;;;;;0;;;;780;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1170;;;;
M;1022_3;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;1022;;;;;;;0;;;;969;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C307_1_G;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;307;;;;;;;0;;;;2041;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;42PI039B_LL;;COM;4200;A_C4202;LL TRIP SETPOINT (MPa);No;ЛОЖЬ;ЛОЖЬ;;316;;Float;;;;;0;;;;492;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10146;;;;
DO;42HS009_B2_IN_P;;COM;4200;A_C4202;CAP CTRL BIT 2;No;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;443;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_411_2;49;;;;;;;;;;;;
DI;42XZSC001;;FLD;4200;A_C4201;C-4201 SUCTION;Yes;ИСТИНА;ЛОЖЬ;;288;;;;;;;;;;;120;ИСТИНА;22714;None;;;;;;0=CLOSE;;;;;;;Undefined;491;3428;;12.03;15;1;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;300_301_1;;;4200;C-4201;42-SIS-504_I;;ЛОЖЬ;ЛОЖЬ;;301;;;;;;;0;;;;83;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C270_1_B;;;4200;4200;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;0;;;;2175;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;42PI041_MOR;;COM;4200;C-4202;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;320;;;;;;;0;;;;1602;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_411_2;44;;;;
AI;VM 12.04/5/17;;SYS;;;;Yes;ЛОЖЬ;;;910;ИСТИНА;Float;0-5V (VM);0;100;;;;;;200;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;-XXXXX.X;2.5;3.9;;12.04;5;17;1;Scan;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C384_3_C;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;384;;;;;;;0;;;;2001;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42HS015B_FU;;COM;4200;A_C4201;A_C4201;No;ЛОЖЬ;ЛОЖЬ;;1034;;;;;;;0;;;;1104;ИСТИНА;23005;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1156;;;;
DO;42TAHH803B_CA;;COM;4200;A_C4201;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;247;;;;;;;0;;;;3354;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;566;;;;
M;C240_2_D;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;240;;;;;;;0;;;;2151;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;554_141_3;;;4200;;58VSHH721XY;;ЛОЖЬ;ЛОЖЬ;;141;;;;;;;0;;;;2394;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C250_2_G;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;2302;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;42HS011G1;;FLD;4200;A_C4202;C-4202 EMERG.SD;Yes;ИСТИНА;ЛОЖЬ;;328;;;;;;;;;;;91;ИСТИНА;22715;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;12.03;11;4;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1024;;;;
DO;42HS001B1_MOC;;COM;4200;C4201;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;887;;;;;;;0;;;;2469;ИСТИНА;22675;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1248;;;;
M;C1028_1_M;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1028;;;;;;;0;;;;1165;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42TAHH841A_CA;;COM;4200;C-4202;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;0;;;;776;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1168;;;;
M;C252_2_G;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;2294;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C322_4_G;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;0;;;;1506;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41HS265F2;;COM;4100;A_4100;ESD MOS REL AREA 4200;No;ЛОЖЬ;ЛОЖЬ;;97;;;;;;;0;;;;1123;ИСТИНА;22967;None;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;425;;;;
M;313_330_1;;;4200;C-4202;42LAHH005/003_I;;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;1498;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C324_1_B;;;4200;4200;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;2169;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1020_2;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;1020;;;;;;;0;;;;955;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;264_1026_2;;;4200;C-4201;42VAHH805X_I;;ЛОЖЬ;ЛОЖЬ;;1026;;;;;;;0;;;;989;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
