PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14
DI;20HS562L_MOR;;COM;2000;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;802;;;;;;;0;;;;6589;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_2;224
M;C1102_2_I;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1102;;;;;;;0;;;;5855;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;700_1122_1;;;2000;C-2004C;22LAHH521_I;;ЛОЖЬ;ЛОЖЬ;;1122;;;;;;;0;;;;5668;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI264A;;FLD;2000;C-2001;D.E. BEARING COMPR. TMP;Yes;ИСТИНА;ЛОЖЬ;;504;ИСТИНА;Float;4-20mA;0;160;°C;;;;;1172;ЛОЖЬ;3204;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;02.06;17;5;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10568
M;C601_5_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;601;;;;;;;0;;;;5201;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;440_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;440;;;;;;;0;;;;581;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20TI455A;;FLD;2000;A_2000;H-2005A COIL 1 OUTLET;Yes;ИСТИНА;ЛОЖЬ;;292;ИСТИНА;Float;4-20mA;0;600;°C;;;;;4;ЛОЖЬ;3872;;None;None;None;None;;;;-150;-150;;;;-XXXXX.X;3.76;21;;02.05;1;2;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10173
M;348_349_1;;;2000;H-2005A;20PALL362A_I;;ЛОЖЬ;ЛОЖЬ;;349;;;;;;;0;;;;639;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;269_138_2;;;2000;;21BT410_MO;;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;0;;;;2778;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VAHH140Y;;COM;2200;A_C2001;VIBR NDE BEARING TURBINE;No;ЛОЖЬ;ЛОЖЬ;;550;;;;;;;0;;;;1260;ИСТИНА;2833;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;848
M;C780_2_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;780;;;;;;;0;;;;6822;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;836_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;836;;;;;;;0;;;;4975;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C278_2_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;2942;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TAHH455_FU;;COM;2000;A_2000;H-2005A COIL 1 OUTLET;No;ЛОЖЬ;ЛОЖЬ;;902;;;;;;;0;;;;2552;ИСТИНА;3662;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1305
M;C605_5_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;605;;;;;;;0;;;;2897;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C626_1_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;626;;;;;;;0;;;;3252;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22LI471A_TF;;COM;2200;A_C2004;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;650;;;;;;;0;;;;1432;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;978
DI;22TI726A_MOR;;COM;2000;A_C2004A;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;601;;;;;;;0;;;;6552;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_2;182
M;266_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;2712;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C970_2_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;970;;;;;;;0;;;;1776;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1098_1112_2;;;2000;C-2004C;FIRST OUT RESET;;ЛОЖЬ;ЛОЖЬ;;1112;;;;;;;0;;;;6059;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;420_422_1;;;2000;;FLAME ON 425-432;;ЛОЖЬ;ЛОЖЬ;;422;;Float;;;;;0;;;;216;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH619_FU;;COM;2000;C-2004C;C-2004A GUIDE BRG TEMP.;No;ЛОЖЬ;ЛОЖЬ;;1104;;;;;;;0;;;;5422;ИСТИНА;3663;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1932
T;956_2;;;2200;P-2011;;;ЛОЖЬ;ЛОЖЬ;;956;;;;;;;;100 ms;5;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22XA527A_P;;COM;2200;A_C2004;C2004S COMMON ALARM;No;ЛОЖЬ;ЛОЖЬ;;740;;;;;;;0;;;;5221;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;CC_CCB_3;ESD_001_2;86;;;;;;;;;;;;;;;;
DI;22HS528B;;LCP;2200;A_C2004;C-2004S EMERG.SD;Yes;ИСТИНА;ЛОЖЬ;;736;;;;;;;;;;;247;ИСТИНА;2824;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;02.04;13;16;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1554
M;C656_2_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;656;;;;;;;0;;;;7294;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;586_590_2;;;2000;CB-2001;22XS063;;ЛОЖЬ;ЛОЖЬ;;590;;;;;;;0;;;;320;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BI;20TE468_P;;COM;2000;;;No;ЛОЖЬ;ИСТИНА;;826;;Word;;;;;0;;;;1452;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;Fixed value;10000;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;CC_CCB_3;ESD_001_2;7;;;;;;;;;;;;;;;;
R;530_758_3;;;2000;;20LI045B;;ЛОЖЬ;ЛОЖЬ;;758;;Float;;;;;0;;;;232;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;400_1;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;5929;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1114_18;;;2000;C-2004C;;;ЛОЖЬ;ЛОЖЬ;;1114;;;;;;;0;;;;5539;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C844_1_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;844;;;;;;;0;;;;1576;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22LI521B_TF;;COM;2200;A_C2004;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;700;;;;;;;0;;;;1450;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1039
M;269_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;269;;;;;;;0;;;;2834;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C504_2_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;504;;;;;;;0;;;;3428;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21PAHH414;;COM;2000;H-2005A;FUEL GAS TO PILOT BURNER;No;ЛОЖЬ;ЛОЖЬ;;366;;;;;;;0;;;;529;ИСТИНА;2837;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;684
BO;22TI662B_HH;;COM;2200;A_C2004;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;658;;Float;;;;;0;;;;840;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10360
DO;22XA060A;;COM;2200;A_C2001;GOV FAILURE DUPLEX FAULT;No;ЛОЖЬ;ЛОЖЬ;;534;;;;;;;0;;;;4642;ИСТИНА;2834;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1760
M;C541_4_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;541;;;;;;;0;;;;7560;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TAHH467_P;;COM;2000;A_C2004;C-2004B 1ST ST DISCHARGE;No;ЛОЖЬ;ЛОЖЬ;;826;;;;;;;0;;;;5292;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;CC_CCB_3;ESD_001_2;60;;;;;;;;;;;;;;;;
DO;20PI307_TF;;COM;2000;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;834;;;;;;;0;;;;1892;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1244
DO;22TI662F_TF;;COM;2200;A_C2004;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;661;;;;;;;0;;;;6892;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;2239
DO;22VSHH463C_MOC;;COM;2000;C-2004B;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;668;;;;;;;0;;;;4180;ИСТИНА;2850;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;2147
M;956_3;;;2200;P-2011;;;ЛОЖЬ;ЛОЖЬ;;956;;;;;;;0;;;;2799;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2459_F;;;;;INPUT 6;;ЛОЖЬ;ЛОЖЬ;;2459;;Float;;;;;0;;;;2316;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;202_9;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;202;;;;;;;0;;;;3994;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;356_440_4;;;2000;H-2005A;21XA433A_LAMP;;ЛОЖЬ;ЛОЖЬ;;440;;;;;;;0;;;;596;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;727_740_2;;;2000;C-2004C;22TAH721A_I;;ЛОЖЬ;ЛОЖЬ;;740;;;;;;;0;;;;7078;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C616_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;0;;;;4824;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;566_1;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;566;;;;;;;0;;;;8254;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS562A_MOR;;COM;2000;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;798;;;;;;;0;;;;6584;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_2;204
M;C666_3_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;666;;;;;;;0;;;;1140;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20PI362C;;FLD;2000;A_2000;3RD COIL INLET H2005A;Yes;ИСТИНА;ЛОЖЬ;;206;ИСТИНА;Float;4-20mA;0;1;MPaG;;;;;260;ЛОЖЬ;3763;;None;None;None;None;;;;-0.25;-0.25;;;;-XXXXX.X;3.64;22;;02.05;7;15;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10468
R;C2456_8;;;;;Compiler register (256, 222);;ЛОЖЬ;ЛОЖЬ;;2456;;Float;;;;;0;;;;300;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;970_174_1;;;2000;;22TT173_MO;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;2814;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20PALL303;;COM;2000;A_2000;C-2004B 2ND ST SUCTION;No;ЛОЖЬ;ЛОЖЬ;;828;;;;;;;0;;;;1886;ИСТИНА;2839;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1234
DO;22FI413_MOC;;COM;2000;C-2004A;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;628;;;;;;;0;;;;1289;ИСТИНА;2840;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;970
M;440_432_1;;;2000;;21HS431;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;986;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;532_3;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;0;;;;8020;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;528_5;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;528;;;;;;;0;;;;1165;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI260B;;FLD;2200;A_C2001;EXT THRUST BEAR TURB TMP;Yes;ИСТИНА;ЛОЖЬ;;558;ИСТИНА;Float;4-20mA;0;150;°C;;;;;628;ЛОЖЬ;3962;;None;None;None;None;;;;-37.5;-37.5;;;;-XXXXX.X;3.76;21;;02.06;3;5;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10174
T;580_5;;;4100;;;;ЛОЖЬ;ЛОЖЬ;;580;;;;;;;;1 s;40;;88;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;502_144_1;;;2000;;22TT300_MO;;ЛОЖЬ;ЛОЖЬ;;144;;;;;;;0;;;;1080;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;962_1;;;2200;P-2011;;;ЛОЖЬ;ЛОЖЬ;;962;;;;;;;0;;;;3569;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C942_2_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;942;;;;;;;0;;;;1658;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;332_2;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;332;;;;;;;;100 ms;5;;1740;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
