PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
M;2463_O;;;;;DO Stop (0=STOP);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;2872;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;114_145_1;;;;;93HS673_FL;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;710;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;500_540_1;;;;;93HS397;;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;1658;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93YT202_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;246;;;;;;;0;;;;1084;ИСТИНА;62219;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;Output;EPKS_CCB;FGS_931_1;459;;;;;;;;;;;;
M;572_580_2;;;;;930-09-PH T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;580;;;;;;;0;;;;974;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2402_C;;;;;0=GENERAL FAULT;;ЛОЖЬ;ЛОЖЬ;;2402;;;;;;;0;;;;431;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;146_950_1;;;;;930-09-MCP ALARM;;ЛОЖЬ;ЛОЖЬ;;950;;;;;;;0;;;;966;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C160_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;160;;;;;;;0;;;;2600;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;197_198_3;;;;;93PT316B_FL;;ЛОЖЬ;ЛОЖЬ;;198;;;;;;;0;;;;1968;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2464_3;;;;;Compiler marker (176, 258);;ЛОЖЬ;ЛОЖЬ;;2464;;;;;;;0;;;;2450;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93HS684_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;393;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;847;;;;;;;;;;;;
M;354_356_1;;;;;930-09_FLGD_E1;;ЛОЖЬ;ЛОЖЬ;;356;;;;;;;0;;;;1464;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93GA219;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;1;;;;168;ИСТИНА;62256;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;676;;;;;;;;;;;;
M;572_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;572;;;;;;;0;;;;1720;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C314_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;2373;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C350_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;2301;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;412_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;;100 ms;10;;436;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C138_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;0;;;;2633;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C710_5_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;710;;;;;;;0;;;;2061;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C114_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;2730;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;145_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;1289;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;332_400_2;;;;;930-09_FLGD_C2;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;1593;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;552_554_1;;;;;930-09_TGD_E1;;ЛОЖЬ;ЛОЖЬ;;554;;;;;;;0;;;;1687;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C810_2_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;903;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C188_1_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;188;;;;;;;0;;;;1587;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;93GT219;;FLD;;;toxic gas leakoff ext. installation FD-9300901A,S;Yes;ИСТИНА;ЛОЖЬ;;540;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;12;ЛОЖЬ;62022;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;46.03;3;4;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;Output;EPKS_CCB;FGS_931_1;11037;;;;;;;;;;;;
M;C112_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;2733;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C132_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;2652;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XA684;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;1;;;;324;ИСТИНА;62327;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;850;;;;;;;;;;;;
M;320_422_2;;;;;93GT205_RR;;ЛОЖЬ;ЛОЖЬ;;422;;;;;;;0;;;;1351;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C360_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;2282;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XY304B_TF;;COM;;;CHANNEL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;982;;;;;;;0;;;;46;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;Output;EPKS_CCB;FGS_931_1;432;;;;;;;;;;;;
DI;93GT218_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;380;;;;;;;0;;;;3365;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Input;EPKS_CCB;FGS_931_1;22;;;;;;;;;;;;
DO;93XA680;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;1;;;;330;ИСТИНА;62319;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;834;;;;;;;;;;;;
M;C246_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;246;;;;;;;0;;;;933;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C706_1_O;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;706;;;;;;;0;;;;2022;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XA671;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;110;;;;;;;1;;;;277;ИСТИНА;62301;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;798;;;;;;;;;;;;
T;116_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;;100 ms;10;;68;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;810_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;;1 s;0;;116;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;400_960_2;;;;;930-09-OA FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;960;;;;;;;0;;;;972;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;542_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;542;;;;;;;0;;;;1085;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;810_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;2895;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2463_7;;;;;Compiler marker (312, 204);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;859;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93PT298B_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;195;;;;;;;0;;;;492;ИСТИНА;62194;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;896;;;;;;;;;;;;
M;120_146_1;;;;;93HS676_FL;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;557;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C160_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;160;;;;;;;0;;;;2594;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;46-CP_Fault;;SYS;;;Control processor fault;Yes;ЛОЖЬ;;;20;;;;;;;;;;;19;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_931_1;618;;;;;;;;;;;;
M;C350_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;2303;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;546_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;546;;;;;;;0;;;;1668;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;372_374_3;;;;;93GA217_FL;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;1524;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C160_6_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;160;;;;;;;0;;;;2602;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C570_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;570;;;;;;;0;;;;2101;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93PT315B_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;205;;;;;;;0;;;;503;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;907;;;;;;;;;;;;
T;810_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;;100 ms;50;;476;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93GT216_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;161;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;669;;;;;;;;;;;;
DO;FGS_931_1_F4;;COM;;;Common Utility;No;ЛОЖЬ;ЛОЖЬ;;22;;;;;;;1;;;;147;ИСТИНА;62238;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;653;;;;;;;;;;;;
M;C187_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;187;;;;;;;0;;;;1714;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93PT291A_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;160;;;;;;;0;;;;455;ИСТИНА;62229;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;859;;;;;;;;;;;;
DO;93YT203_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;143;ИСТИНА;62200;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;789;;;;;;;;;;;;
M;C186_1_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;186;;;;;;;0;;;;1758;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C736_3_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;736;;;;;;;0;;;;1985;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;93HS300A1;;FLD;;;shutter opening switch 93 XV 300;Yes;ИСТИНА;ЛОЖЬ;;700;;;;;;;;;;;127;ЛОЖЬ;62023;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;46.05;11;8;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_931_1;472;;;;;;;;;;;;
DO;93PT316B_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;197;;;;;;;0;;;;498;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;902;;;;;;;;;;;;
M;C370_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;2258;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;46-InputFault;;SYS;;;Input Channel fault;Yes;ЛОЖЬ;;;21;;;;;;;;;;;21;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_931_1;630;;;;;;;;;;;;
M;C314_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;2370;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93HS304A1_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;740;;;;;;;0;;;;1876;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;950;;;;;;;;;;;;
M;C170_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;170;;;;;;;0;;;;2552;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;572_970_1;;;;;930-09-PH T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;970;;;;;;;0;;;;958;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;706_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;706;;;;;;;;1 s;0;;20;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93GT220_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;259;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;767;;;;;;;;;;;;
M;C2405_3;;;;;Compiler marker (288, 48);;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;0;;;;137;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;VM 46.05/9/17;;SYS;;;;Yes;ЛОЖЬ;;;12;ИСТИНА;Float;0-5V (VM);0;5.2;;;;;;540;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;-XXXXX.X;0;3.9;;46.05;9;17;1;Scan;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;186_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;186;;;;;;;0;;;;950;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C186_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;186;;;;;;;0;;;;1759;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2464_D;;;;;Field/Panel (0=cmdCLOSE);;ЛОЖЬ;ЛОЖЬ;;2464;;;;;;;0;;;;1781;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;344_346_1;;;;;930-09_FLGD_D1;;ЛОЖЬ;ЛОЖЬ;;346;;;;;;;0;;;;1434;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C128_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;2674;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;374_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;1525;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;970_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;970;;;;;;;;100 ms;10;;188;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XA384;;FLD;;;Horn (ЛВГ) ext. installation;Yes;ИСТИНА;ЛОЖЬ;;318;;;;;;;0;;;;9;ИСТИНА;62024;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;46.03;13;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;514;;;;;;;;;;;;
M;1000_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1000;;;;;;;0;;;;69;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;93GT208_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;155;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_931_1;663;;;;;;;;;;;;
M;2462_I;;;;;Bit 0;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;1743;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C716_3_S;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;1178;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2440_I;;;;;0=Trip;;ЛОЖЬ;ЛОЖЬ;;2440;;;;;;;0;;;;1328;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;114_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;;100 ms;10;;36;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C342_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;342;;;;;;;0;;;;2316;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
R;2407_A;;;;;INPUT SIGNAL;;ЛОЖЬ;ЛОЖЬ;;2407;;Long;;;;;0;;;;118;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;93HS301B;;COM;;;DCS CLOSE;No;ЛОЖЬ;ИСТИНА;;716;;;;;;;0;;;;3393;ЛОЖЬ;0;None;;;;;;1=DCScmdCLOSE;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Input;EPKS_CCB;FGS_931_1;50;;;;;;;;;;;;
