PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;C259_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;259;;;;;;;0;;;;3554;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TAHH806D_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;0;;;;866;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;508;;;;;;;;;;;;
M;C529_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;529;;;;;;;0;;;;3037;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;99_197_2;;;A_2000;;20TI818A_MO;;ЛОЖЬ;ЛОЖЬ;;197;;;;;;;0;;;;4172;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TI905C_TF;;COM;;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;501;;;;;;;0;;;;1093;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;1032;;;;;;;;;;;;
M;C517_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;517;;;;;;;0;;;;3116;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;99_16;;;;;;;ЛОЖЬ;ЛОЖЬ;;99;;;;;;;0;;;;2075;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C266_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;3514;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;517_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;517;;;;;;;;100 ms;5;;1308;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;654_660_1;;;;;20XYC2003ABS_ST2;;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;0;;;;2858;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TI818B_TF;;COM;;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;1064;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;613;;;;;;;;;;;;
M;96_21;;;;;;;ЛОЖЬ;ЛОЖЬ;;96;;;;;;;0;;;;1989;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C527_2_L;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;527;;Float;;;;;0;;;;1510;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C102_5_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;102;;;;;;;0;;;;3698;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TI813A_MOC;;COM;;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;96;;;;;;;0;;;;1888;ИСТИНА;39383;None;;;;;;1=CONFIRMED;1=CONFIRMED;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;793;;;;;;;;;;;;
DI;20TI821A_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;101;;;;;;;0;;;;136;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;Input;EPKS_CCB;ESD_001_8;89;;;;;;;;;;;;
R;515_512_4;;;;;20TI910D;;ЛОЖЬ;ЛОЖЬ;;512;;Float;;;;;0;;;;1108;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;106_508_4;;;;;20TI908D_MO;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;2385;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C352_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;3291;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;93_28;;;;;;;ЛОЖЬ;ЛОЖЬ;;93;;;;;;;0;;;;1855;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C508_1_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;3177;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;92_196_3;;;A_2000;;20TI807B_MO;;ЛОЖЬ;ЛОЖЬ;;196;;;;;;;0;;;;4155;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2482_5;;;;;Compiler register (400, 252);;ЛОЖЬ;ЛОЖЬ;;2482;;Float;;;;;0;;;;1438;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20TI820A;;FLD;;;CATALYST TEMP. LAYER 4;Yes;ИСТИНА;ЛОЖЬ;;285;ИСТИНА;Float;4-20mA;0;600;°C;;;;;32;ЛОЖЬ;39365;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;22.04;1;9;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;10147;;;;;;;;;;;;
DO;22-FaultReset;;SYS;;;Fault Reset;No;ЛОЖЬ;;;17;;;;;;;;;;;29;ЛОЖЬ;0;None;;;;;;;State High;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C531_2_2;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;531;;Float;;;;;0;;;;1490;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HA433B3_PA;;COM;;;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;1517;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;711;;;;;;;;;;;;
M;109_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;109;;;;;;;0;;;;3931;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TI913C_MOC;;COM;;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;109;;;;;;;0;;;;2299;ИСТИНА;39380;None;;;;;;1=CONFIRMED;1=CONFIRMED;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;871;;;;;;;;;;;;
M;C286_1_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;3382;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C524_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;3080;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;350_192_2;;;;;20HS433A1_MO;;ЛОЖЬ;ЛОЖЬ;;192;;;;;;;0;;;;1480;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;544_650_2;;;;;20PALL926_I;;ЛОЖЬ;ЛОЖЬ;;650;;;;;;;0;;;;2719;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;538_596_2;;;;;20FALL063064;;ЛОЖЬ;ЛОЖЬ;;596;;;;;;;0;;;;1298;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TAHH817B_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;275;;;;;;;0;;;;908;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;602;;;;;;;;;;;;
DO;20XZLC434B_SN;;FSC;;;VALVE 20XV434B CLOSE;No;ЛОЖЬ;ЛОЖЬ;;652;;;;;;;0;;;;2733;ЛОЖЬ;0;None;;;;;;1=CLOSE;1=CLOSE;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;Output;ESD_001_1;ESD_001_8;38;;;;;;;;;;;;;;;;
R;C523_2_2;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;523;;Float;;;;;0;;;;1554;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;312_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;1612;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;93_192_4;;;;;20TI809B_MO;;ЛОЖЬ;ЛОЖЬ;;192;;;;;;;0;;;;1841;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TAHH818C_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;913;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;614;;;;;;;;;;;;
DO;20TAHH915B_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;521;;;;;;;0;;;;980;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;1113;;;;;;;;;;;;
M;352_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;1438;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20FI825_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;298;;;;;;;0;;;;73;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;Input;EPKS_CCB;ESD_001_8;25;;;;;;;;;;;;
DI;20TI905D_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;104;;;;;;;0;;;;151;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;Input;EPKS_CCB;ESD_001_8;104;;;;;;;;;;;;
R;C257_2_1;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;257;;Float;;;;;0;;;;1998;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;302_400_2;;;;;20PALL826_I;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;1433;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;500_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;;100 ms;5;;1176;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;110_204_4;;;A_2000;;20TI914D_MO;;ЛОЖЬ;ЛОЖЬ;;204;;;;;;;0;;;;3976;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;105_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;105;;;;;;;0;;;;1773;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;262_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;;100 ms;5;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS433A2_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;350;;;;;;;0;;;;81;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;Input;EPKS_CCB;ESD_001_8;34;;;;;;;;;;;;
DO;20TI822B_MOC;;COM;;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;102;;;;;;;0;;;;1925;ИСТИНА;39376;None;;;;;;1=CONFIRMED;1=CONFIRMED;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;830;;;;;;;;;;;;
AI;20TI808B;;FLD;;;CATALYST TEMP. LAYER 3;Yes;ИСТИНА;ЛОЖЬ;;261;ИСТИНА;Float;4-20mA;0;600;°C;;;;;76;ЛОЖЬ;39361;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;22.04;3;3;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;10093;;;;;;;;;;;;
T;53_1;;;5800;;;;ЛОЖЬ;ЛОЖЬ;;53;;;;;;;;1 s;30;;12;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;250_252_4;;;;;22TI804D_I;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;829;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C259_4_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;259;;;;;;;0;;;;3562;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2456_2;;;;;Compiler register (224, 60);;ЛОЖЬ;ЛОЖЬ;;2456;;Float;;;;;0;;;;560;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;277_275_5;;;;;20TI817A;;ЛОЖЬ;ЛОЖЬ;;275;;Float;;;;;0;;;;864;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1350_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;1350;;;;;;;0;;;;719;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;511_509_7;;;;;20TI909C;;ЛОЖЬ;ЛОЖЬ;;509;;Float;;;;;0;;;;1084;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;109_517_4;;;;;20TI913B_MO;;ЛОЖЬ;ЛОЖЬ;;517;;;;;;;0;;;;2476;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;546_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;546;;;;;;;0;;;;3851;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;687;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TI813C_MOC;;COM;;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;96;;;;;;;0;;;;1890;ИСТИНА;39375;None;;;;;;1=CONFIRMED;1=CONFIRMED;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;795;;;;;;;;;;;;
M;C520_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;3104;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;531_529_7;;;;;20TI919C;;ЛОЖЬ;ЛОЖЬ;;529;;Float;;;;;0;;;;1264;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20FALL825A_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;498;;;;;;;0;;;;2843;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;1000;;;;;;;;;;;;
DO;20HA433B6;;COM;;;20XV433B CLOSE;No;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;1559;ИСТИНА;39373;None;;;;;;0=CLOSE;0=CLOSE;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;715;;;;;;;;;;;;
M;C279_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;279;;;;;;;0;;;;3429;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;97_270_1;;;;;20TI814C_MO;;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;0;;;;2174;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20FYLL032B2;;FLD;;;FEED GAS TO R-2001. TRANSF. TO ESD04;Yes;ИСТИНА;ЛОЖЬ;;23;;;;;;;0;;;;61;ЛОЖЬ;39372;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;22.07;3;6;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C534_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;534;;;;;;;0;;;;3015;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;506_596_1;;;;;20TAHH906907_I;;ЛОЖЬ;ЛОЖЬ;;596;;;;;;;0;;;;1460;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;521_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;521;;;;;;;;100 ms;5;;1324;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;508_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;;100 ms;5;;1240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C277_2_4;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;277;;Float;;;;;0;;;;1850;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20TI912A_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;108;;;;;;;0;;;;176;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;Input;EPKS_CCB;ESD_001_8;129;;;;;;;;;;;;
M;C95_5_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;95;;;;;;;0;;;;3739;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;590_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;590;;;;;;;0;;;;4031;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TAHH804805;;COM;2000;;TRIP INITIATOR;No;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;839;ИСТИНА;39371;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_8;501;;;;;;;;;;;;
M;97_29;;;;;;;ЛОЖЬ;ЛОЖЬ;;97;;;;;;;0;;;;2021;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;110_204_3;;;A_2000;;20TI914B_MO;;ЛОЖЬ;ЛОЖЬ;;204;;;;;;;0;;;;3972;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BI;22-TempCP1;;SYS;;;Temperature CP 1;Yes;ЛОЖЬ;;;15;;Word;;;;;;;;;8;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;107_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;107;;;;;;;0;;;;3865;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
