PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
T;544_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;;100 ms;10;;340;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_551_1.60XA601_1;;FSC;;;T.GD act. in 6050-1-GDAP-U,F,G lamp;Yes;ЛОЖЬ;ЛОЖЬ;;666;;;;;;;0;;;;1081;ЛОЖЬ;0;None;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_002_1;FGS_551_1;60;;;;;;;;;;;;;;;;;;;;;;;;
M;C544_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;0;;;;2627;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C630_1_Q;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;2457;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XA203F3;;FLD;;;Beacon Near E-6051;Yes;ИСТИНА;ЛОЖЬ;;396;;;;;;;0;;;;93;ИСТИНА;58028;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.04;11;6;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;542;;;;;;;;;;;;
M;482_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;482;;;;;;;0;;;;1657;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;55HX453_MD;;COM;;;FAN MODE;No;ЛОЖЬ;ЛОЖЬ;;484;;;;;;;0;;;;1760;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;908;;;;;;;;;;;;
DO;60GA101;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;542;;;;;;;1;;;;841;ИСТИНА;58240;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;724;;;;;;;;;;;;
M;C350_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;2880;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C660_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;0;;;;2383;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;484_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;484;;;;;;;0;;;;1826;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C330_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;2907;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;61GT902_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;706;;;;;;;0;;;;3546;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_UCB;FGS_551_1;91;;;;;;;;;;;;
M;C546_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;546;;;;;;;0;;;;2615;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C310_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;2925;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;568_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;568;;;;;;;0;;;;220;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;550_552_1;;;;;6000-1_TGD_B;;ЛОЖЬ;ЛОЖЬ;;552;;;;;;;0;;;;1923;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C396_4_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;2831;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2465_3;;;;;Compiler marker (176, 49);;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;645;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2462_1;;;;;Compiler marker (208, 109);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;1020;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;330_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;1389;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C526_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;2647;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;466_470_2;;;;;AREA PH-55-1-T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;470;;;;;;;0;;;;1520;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;692_22;;;;;;;ЛОЖЬ;ЛОЖЬ;;692;;;;;;;0;;;;3001;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60HS205A;;FLD;;;Beacon testing toxic gas Hornnear  Н-6052;No;ИСТИНА;ЛОЖЬ;;588;;;;;;;;;;;90;ИСТИНА;58029;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.03;11;3;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;451;;;;;;;;;;;;
M;C310_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;2927;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;450_468_1;;;;;Ack gas area 672-20;;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;0;;;;1496;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;300_1000_1;;;;;55_60HS202G;;ЛОЖЬ;ЛОЖЬ;;1000;;;;;;;0;;;;177;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C630_2_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;2462;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C612_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;0;;;;440;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2463_3;;;;;Compiler marker (208, 240);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;130;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GA109;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;582;;;;;;;1;;;;876;ИСТИНА;58258;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;766;;;;;;;;;;;;
DO;IB551_FGS1_RT1;;COM;;;Repair time CP1;No;ЛОЖЬ;ЛОЖЬ;;22;;;;;;;0;;;;459;ИСТИНА;58003;None;;;;;;0=START;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;973;;;;;;;;;;;;
DO;55XA201T2;;FLD;;;Horn in the pumping room 5500;Yes;ИСТИНА;ЛОЖЬ;;468;;;;;;;0;;;;8;ИСТИНА;58030;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.04;1;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;497;;;;;;;;;;;;
DO;60GT101_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;542;;;;;;;0;;;;837;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;720;;;;;;;;;;;;
DO;60HX549AL_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;634;;;;;;;0;;;;1790;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;938;;;;;;;;;;;;
DI;55GT103_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;462;;;;;;;0;;;;3549;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_UCB;FGS_551_1;94;;;;;;;;;;;;
M;632_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;0;;;;1305;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;310_314_3;;;;;55GA109_FL;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;1341;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GT303_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;584;;;;;;;0;;;;878;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;768;;;;;;;;;;;;
M;C632_1_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;0;;;;2431;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;612_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;0;;;;425;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;55XA202T2;;FLD;;;Horn Near V-5501;Yes;ИСТИНА;ЛОЖЬ;;508;;;;;;;0;;;;11;ИСТИНА;58031;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.04;1;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;500;;;;;;;;;;;;
M;550_554_6;;;;;AREA 6000-1-T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;554;;;;;;;0;;;;1952;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C610_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;2513;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C632_2_3;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;0;;;;2448;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;544_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;0;;;;631;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C682_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;682;;;;;;;0;;;;2345;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XS550C;;COM;;;B12A READY;No;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;1792;ИСТИНА;58155;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;940;;;;;;;;;;;;
M;C668_4_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;668;;;;;;;0;;;;2354;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XA202T6;;FLD;;;Horn at entering the pumping unit 6050 at side of threstle;Yes;ИСТИНА;ЛОЖЬ;;620;;;;;;;0;;;;27;ИСТИНА;58032;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.04;3;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;508;;;;;;;;;;;;
M;552_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;552;;;;;;;0;;;;1945;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GT106_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;564;;;;;;;0;;;;863;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;747;;;;;;;;;;;;
M;C464_2_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;2805;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C568_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;568;;;;;;;0;;;;2556;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C464_2_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;2808;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C486_1_Q;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;486;;;;;;;0;;;;2704;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C636_2_E;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;2397;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60HX548OP_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;0;;;;1779;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;927;;;;;;;;;;;;
M;C662_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;662;;;;;;;0;;;;2376;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;42-ExtComFaultCC5;;SYS;;;Ext com fault Com ch 5;Yes;ЛОЖЬ;;;20;;;;;;;;;;;10;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;609;;;;;;;;;;;;
DO;60XA204T1;;FLD;;;Beacon Near H-6001;Yes;ИСТИНА;ЛОЖЬ;;552;;;;;;;0;;;;94;ИСТИНА;58033;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.04;11;7;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;543;;;;;;;;;;;;
DO;55HY459E;;MCC;;;Start at gas pollution at В4А;Yes;ИСТИНА;ЛОЖЬ;;484;;;;;;;0;;;;184;ИСТИНА;58034;None;;;;;;1=cmdSTART;;;;;;;Undefined;491;3428;;42.05;3;1;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;557;;;;;;;;;;;;
DO;55XS453;;COM;;;"B4A ""RUNNING""";No;ЛОЖЬ;ЛОЖЬ;;484;;;;;;;0;;;;1756;ИСТИНА;58086;None;;;;;;1=RUNNING;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;904;;;;;;;;;;;;
T;354_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;354;;;;;;;;100 ms;10;;64;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;374_850_2;;;;;AREA H-6052-FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;850;;;;;;;0;;;;2273;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;682_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;682;;;;;;;;100 ms;10;;532;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C572_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;572;;;;;;;0;;;;2547;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;470_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;470;;;;;;;0;;;;1504;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;566_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;566;;;;;;;;100 ms;10;;372;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C462_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;2813;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;466_854_2;;;;;AREA PH-55-1-T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;854;;;;;;;0;;;;2281;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;572_22;;;;;;;ЛОЖЬ;ЛОЖЬ;;572;;;;;;;0;;;;2271;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C390_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;2844;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XA204F4;;FLD;;;Horn Near H-6001;Yes;ИСТИНА;ЛОЖЬ;;354;;;;;;;0;;;;31;ИСТИНА;58035;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.04;3;8;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;512;;;;;;;;;;;;
M;394_396_2;;;;;AREA 6050-2-FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;1460;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2463_G;;;;;DCS Bit 1 (1=cmdSTOP);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;1677;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C482_2_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;482;;;;;;;0;;;;2752;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;464_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;233;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;55GT103_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;829;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;646;;;;;;;;;;;;
T;630_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;;1 s;0;;56;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2404_2;;;;;Compiler marker (288, 60);;ЛОЖЬ;ЛОЖЬ;;2404;;;;;;;0;;;;1683;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60HX547_MD;;COM;;;FAN MODE;No;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;1774;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;922;;;;;;;;;;;;
T;526_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;;100 ms;10;;312;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;686_696_2;;;;;60GT312_RR;;ЛОЖЬ;ЛОЖЬ;;696;;;;;;;0;;;;2199;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
