PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;C384_5_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;384;;;;;;;0;;;;4566;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;270_272_1;;;;;93LT425;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;529;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XY818;;FLD;930-20;A_C93021;C9302001BX  VALVE UNLOAD;Yes;ИСТИНА;ЛОЖЬ;;650;;;;;;;0;;;;34;ИСТИНА;37176;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;20.05;7;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1002;;;;;;;;
DO;93HS706_MOD;;COM;930-20;A_C93021;MOS EN AREA C9302001CX;No;ИСТИНА;ЛОЖЬ;;125;;;;;;;0;;;;1792;ЛОЖЬ;37920;None;;;;;;1=NOT ENABLE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;505;;;;;;;;
BO;93TI810_H;;COM;;;HI ALARM SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;550;;Float;;;;;0;;;;952;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;10423;;;;;;;;
M;299_730_2;;;;;93ZALL853_I;;ЛОЖЬ;ЛОЖЬ;;730;;;;;;;0;;;;1518;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93HS851B_B2_IN_P;;COM;930-20;A_93020;CAP CTRL BIT 2;No;ИСТИНА;ЛОЖЬ;;792;;;;;;;0;;;;1899;ЛОЖЬ;38073;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_932_1;65;;;;;;;;;;;;
DO;93PIHH820_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;536;;;;;;;0;;;;3327;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1222;;;;;;;;
T;363_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;363;;;;;;;;100 ms;5;;80;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;252_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;;100 ms;5;;1108;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1013_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1013;;;;;;;0;;;;3664;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;232_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;232;;;;;;;0;;;;3766;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93FALL855_CA;;COM;930-20;A_C93021;CAUSE ALARM;No;ИСТИНА;ЛОЖЬ;;686;;;;;;;0;;;;1298;ЛОЖЬ;37177;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;440;;;;;;;;
AI;93TI482A;;FLD;930-20;A_93020;T. PIPE FROM B-9302002A TO C-9302001AX;Yes;ИСТИНА;ЛОЖЬ;;230;ИСТИНА;Float;4-20mA;0;100;°C;;;;;44;ЛОЖЬ;38438;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;20.03;13;12;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;10314;;;;;;;;
M;244_150_1;;;;;93FT420;;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;267;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C648_5_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;648;;;;;;;0;;;;2674;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1005_1_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1005;;;;;;;0;;;;2455;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;93FI029_LL;;COM;930-20;A_93020;LL TRIP SETPOINT (kg/h);No;ИСТИНА;ЛОЖЬ;;320;;Float;;;;;0;;;;1000;;38183;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;10216;;;;;;;;
DO;93PAHH826_FU;;COM;930-20;A_C93021;C9302001BX PRS OIL CKC;No;ИСТИНА;ЛОЖЬ;;1025;;;;;;;0;;;;2342;ЛОЖЬ;38264;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1105;;;;;;;;
M;C520_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;4518;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1009_12;;;;;;;ЛОЖЬ;ЛОЖЬ;;1009;;;;;;;0;;;;2088;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1027_1_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1027;;;;;;;0;;;;2397;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;93TI758_L;;COM;;;LO ALARM SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;373;;Float;;;;;0;;;;240;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;10405;;;;;;;;
M;2490_A;;;;;Trip Initiator/0=Trip;;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;158;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;256_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;;100 ms;5;;1144;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C702_9_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;702;;;;;;;0;;;;4302;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XA858_P;;COM;930-20;A_C93021;MMS TRIP LAMP;No;ИСТИНА;ЛОЖЬ;;786;;;;;;;0;;;;1558;ЛОЖЬ;38083;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_932_1;58;;;;;;;;;;;;
M;702_172_1;;;;;93PT876;;ЛОЖЬ;ЛОЖЬ;;172;;;;;;;0;;;;423;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;374_811_2;;;;;93TAH754_PERM;;ЛОЖЬ;ЛОЖЬ;;811;;;;;;;0;;;;4026;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93TI763A_TF;;COM;;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;1257;ИСТИНА;38570;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1366;;;;;;;;
M;C1045_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1045;;;;;;;0;;;;2640;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;360_410_2;;;;;93PDAHH781_I;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;617;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C380_5_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;4576;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C684_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;684;;;;;;;0;;;;4372;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;720_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;720;;;;;;;;100 ms;5;;1532;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93ZALL804_FU;;COM;930-20;A_C93021;C9302001BX LSW FLYW PCOV;No;ИСТИНА;ЛОЖЬ;;1033;;;;;;;0;;;;2361;ЛОЖЬ;38283;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1124;;;;;;;;
DI;93XSO424;;MCC;930-20;A_93020;SHUTTER 93XV424- OPEN;Yes;ИСТИНА;ЛОЖЬ;;326;;;;;;;;;;;77;ИСТИНА;37178;None;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;20.03;9;6;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;979;;;;;;;;
DO;93TAL930;;COM;;;LO ALARM;No;ЛОЖЬ;ЛОЖЬ;;373;;;;;;;0;;;;3613;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1439;;;;;;;;
M;C1021_1_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1021;;;;;;;0;;;;2413;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C254_6_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;0;;;;3895;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93TAHH779_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;0;;;;3310;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1205;;;;;;;;
DO;93FI424_TF;;COM;930-20;A_C93021;TRANSM. FAIL;No;ИСТИНА;ЛОЖЬ;;248;;;;;;;0;;;;303;ИСТИНА;37179;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;448;;;;;;;;
DO;93ZALL754_FU;;COM;930-20;A_C93021;C9302001AX LSW FLYW PCOV;No;ИСТИНА;ЛОЖЬ;;1015;;;;;;;0;;;;2217;ЛОЖЬ;38243;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1084;;;;;;;;
M;298_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;298;;;;;;;0;;;;504;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;292_2;;;930-20;;;;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;;100 ms;5;;136;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;368_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;368;;;;;;;;100 ms;5;;684;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;93LI802A;;FLD;;;C-9302001BX LEVEL 1ST ST;Yes;ИСТИНА;ЛОЖЬ;;524;ИСТИНА;Float;4-20mA;0;100;%;;;;;912;ЛОЖЬ;38569;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;20.05;17;8;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;10390;;;;;;;;
BO;93LI429_LL;;COM;930-20;A_93020;LL TRIP SETPOINT (%);No;ИСТИНА;ЛОЖЬ;;278;;Float;;;;;0;;;;488;;38159;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;10200;;;;;;;;
M;C320_6_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;320;;;;;;;0;;;;4668;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1003_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;1003;;;;;;;0;;;;2035;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C708_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;708;;;;;;;0;;;;4284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;93TI810;;FLD;;;C9302001BX PROC GAS CYL1;Yes;ИСТИНА;ЛОЖЬ;;550;ИСТИНА;Float;4-20mA;-50;200;°C;;;;;712;ЛОЖЬ;38568;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;20.03;17;9;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;10353;;;;;;;;
M;C1015_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1015;;;;;;;0;;;;2428;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;314_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;1720;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93TI484_TF;;COM;930-20;A_93020;TRANSM. FAIL;No;ИСТИНА;ЛОЖЬ;;234;;;;;;;0;;;;219;ИСТИНА;37180;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;788;;;;;;;;
DO;93PDI782_TF;;COM;;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;397;ИСТИНА;38567;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1325;;;;;;;;
M;1025_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1025;;;;;;;0;;;;2240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2457_I;;;;;X out of Y;;ЛОЖЬ;ЛОЖЬ;;2457;;;;;;;0;;;;102;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2457_B;;;;;Input 2;;ЛОЖЬ;ЛОЖЬ;;2457;;Float;;;;;0;;;;148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2432_E;;;;;0=CAUSE ALARM;;ЛОЖЬ;ЛОЖЬ;;2432;;;;;;;0;;;;3255;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;93TI866_H;;COM;;;HI ALARM SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;718;;Float;;;;;0;;;;2096;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;10441;;;;;;;;
M;1021_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1021;;;;;;;0;;;;2229;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C712_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;712;;;;;;;0;;;;4273;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;394_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;;100 ms;10;;340;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93TI809_MOC;;COM;930-20;A_C93021;MO CONFIRMED;No;ИСТИНА;ЛОЖЬ;;548;;;;;;;0;;;;1085;ИСТИНА;37181;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;813;;;;;;;;
M;C390_5_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;4546;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C248_7_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;3923;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1035_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1035;;;;;;;0;;;;2376;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;93TI484_HH;;COM;930-20;A_93020;HH TRIP SETPOINT (°C);No;ИСТИНА;ЛОЖЬ;;234;;Float;;;;;0;;;;404;;38087;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;10248;;;;;;;;
M;C718_6_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;718;;;;;;;0;;;;4257;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;714_815_3;;;;;93TAH860_PERM;;ЛОЖЬ;ЛОЖЬ;;815;;;;;;;0;;;;4143;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C366_5_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;366;;;;;;;0;;;;4611;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93PIHH768_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;3297;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;1183;;;;;;;;
M;C648_5_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;648;;;;;;;0;;;;2676;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C248_8_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;3927;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93TAHH807;;COM;930-20;A_C93021;C9302001BX TMP PACK CYL2;No;ИСТИНА;ЛОЖЬ;;546;;;;;;;0;;;;1101;ИСТИНА;37182;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;731;;;;;;;;
T;290_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;;100 ms;5;;900;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;93HY804A_P;;COM;930-20;A_C93021;C9302001BX LO START PM2;No;ИСТИНА;ИСТИНА;;648;;;;;;;0;;;;1632;ИСТИНА;37626;None;;;;;;1=START;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;CC_CCB_2;ESD_932_1;1;Output;EPKS_CCB;ESD_932_1;2024;;;;;;;;
M;728_174_2;;;;;93VSHH852;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;2759;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;394_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;;100 ms;10;;1004;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;382_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;;100 ms;5;;704;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93PDAHH781_CA;;COM;930-20;A_C93021;CAUSE ALARM;No;ИСТИНА;ЛОЖЬ;;360;;;;;;;0;;;;634;ЛОЖЬ;37183;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_932_1;642;;;;;;;;
