PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
T;808_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;808;;;;;;;;10 ms;1;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93YT406_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;202;;;;;;;0;;;;970;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;957;;;;;;;;
DI;47-CP1_Running;;SYS;;;CP 1 running;Yes;ЛОЖЬ;;;20;;;;;;;;;;;18;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;651;;;;;;;;
M;2463_Q;;;;;OP Bit 1;;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;2168;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;838_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;838;;;;;;;;10 ms;1;;48;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C118_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;2787;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;200_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;200;;;;;;;;100 ms;10;;100;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93GT443_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;785;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;771;;;;;;;;
T;506_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;;100 ms;10;;444;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DI;93HS506C;;FLD;;;Open shutter 93XV506;Yes;ИСТИНА;ЛОЖЬ;;640;;;;;;;;;;;155;ЛОЖЬ;63069;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;47.05;11;4;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;484;;;;;;;;
M;C212_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;212;;;;;;;0;;;;2398;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;300_474_8;;;;;93HS569;;ЛОЖЬ;ЛОЖЬ;;474;;;;;;;0;;;;1775;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;212_216_1;;;;;93YT403_FL;;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;132;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C656_1;;;;;Compiler marker (168, 120);;ЛОЖЬ;ЛОЖЬ;;656;;;;;;;0;;;;3225;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2462_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;1850;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93PA456;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;1;;;;892;ИСТИНА;63296;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;879;;;;;;;;
DO;93XA620;;FLD;;;beacon (compressor room);Yes;ИСТИНА;ЛОЖЬ;;388;;;;;;;0;;;;120;ИСТИНА;63070;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;47.04;9;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;585;;;;;;;;
M;145_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;1090;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C502_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;0;;;;1438;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;VM 47.05/1/17;;SYS;;;;Yes;ЛОЖЬ;;;12;ИСТИНА;Float;0-5V (VM);0;5.2;;;;;;268;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;-XXXXX.X;2.5;3.9;;47.05;1;17;1;Scan;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;494_496_1;;;;;930-20_TGD_E1;;ЛОЖЬ;ЛОЖЬ;;496;;;;;;;0;;;;1703;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93GT417_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;484;;;;;;;0;;;;736;ИСТИНА;63324;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;722;;;;;;;;
DO;93HS508D_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;700;;;;;;;0;;;;1046;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;1029;;;;;;;;
DO;93GA447;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;1;;;;807;ИСТИНА;63263;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;793;;;;;;;;
DI;93HS581M_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;134;;;;;;;0;;;;3507;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_932_1;52;;;;;;;;
M;C636_3_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;1323;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2405_D;;;;;0=HIGH ALARM;;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;0;;;;268;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C354_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;354;;;;;;;0;;;;1674;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93HS505D_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;1003;ИСТИНА;63378;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;989;;;;;;;;
T;126_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;126;;;;;;;;100 ms;10;;4;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;656_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;656;;;;;;;0;;;;1897;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;836_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;836;;;;;;;;10 ms;1;;36;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C232_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;232;;;;;;;0;;;;2557;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C318_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;2494;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93XA648;;FLD;;;Horn (compressor room);Yes;ИСТИНА;ЛОЖЬ;;222;;;;;;;0;;;;142;ИСТИНА;63071;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;47.06;1;7;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;599;;;;;;;;
M;C630_5_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;1345;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C200_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;200;;;;;;;0;;;;2536;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C238_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;238;;;;;;;0;;;;2540;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C356_3;;;;;Compiler marker (256, 91);;ЛОЖЬ;ЛОЖЬ;;356;;;;;;;0;;;;1672;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C214_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;2591;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C492_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;492;;;;;;;0;;;;1456;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93GT457_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;372;;;;;;;0;;;;854;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;840;;;;;;;;
M;C800_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;800;;;;;;;0;;;;2342;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;620_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;620;;;;;;;;1 s;600;;192;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C342_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;342;;;;;;;0;;;;2425;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C650_6_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;650;;;;;;;0;;;;1284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C838_1_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;838;;;;;;;0;;;;580;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;388_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;527;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93HA1;;FLD;;;HORN ALARM (PANEL);Yes;ИСТИНА;ЛОЖЬ;;1014;;;;;;;0;;;;171;ИСТИНА;63478;None;;;;;;1=ON;;;;;;;Undefined;;;;47.06;5;4;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;1115;;;;;;;;
M;808_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;808;;;;;;;0;;;;1877;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C630_6_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;1348;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93HS506D_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;640;;;;;;;0;;;;1019;ИСТИНА;63383;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;1004;;;;;;;;
M;496_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;496;;;;;;;0;;;;1704;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C114_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;2803;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;47-SecSwitchOff;;SYS;;;Secondary switch-off;Yes;ЛОЖЬ;;;0;;;;;;;;;;;33;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;676;;;;;;;;
DO;93GT423_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;763;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;749;;;;;;;;
M;C802_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;802;;;;;;;0;;;;2334;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2463_3;;;;;Compiler marker (208, 240);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;115;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_932_1.93XA591B_1;;FSC;;;Fl.GD act. in 930-20-GDAP-C,F,G lamp;Yes;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;109;ЛОЖЬ;0;None;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;FGS_001_1;FGS_932_1;14;;;;
M;242_804_3;;;;;930-20-PH FIRE ALARM;;ЛОЖЬ;ЛОЖЬ;;804;;;;;;;0;;;;2148;ЛОЖЬ;0;;;;;;;0=TRIP no S/R;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C132_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;2729;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C202_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;202;;;;;;;0;;;;2633;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;606_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;;10 ms;1;;128;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;362_410_2;;;;;93GT455_RR;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;458;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;145_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;1155;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C126_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;126;;;;;;;0;;;;2751;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C838_2_2;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;838;;;;;;;0;;;;618;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;238_240_1;;;;;93YT409_FL;;ЛОЖЬ;ЛОЖЬ;;240;;;;;;;0;;;;178;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2464_O;;;;;Lamp Opened (0=ON);;ЛОЖЬ;ЛОЖЬ;;2464;;;;;;;0;;;;644;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C116_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;0;;;;2791;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;842_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;842;;;;;;;0;;;;1959;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;180_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;180;;;;;;;;100 ms;10;;148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;93GA450;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;1;;;;822;ИСТИНА;63269;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;808;;;;;;;;
M;C222_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;222;;;;;;;0;;;;2575;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;380_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;;100 ms;10;;304;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C145_1;;;;;Compiler marker (256, 43);;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;2697;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C214_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;2596;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C808_2_Q;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;808;;;;;;;0;;;;2298;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C336_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;336;;;;;;;0;;;;2438;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;114_145_1;;;;;93XA581C_FL;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;1080;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_932_1.93XA593C_2;;FSC;;;FD act. in 930-20-FDAP-C,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;218;;;;;;;0;;;;104;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;FGS_001_1;FGS_932_1;6;;;;
DO;93XA617;;FLD;;;beacon (compressor room);Yes;ИСТИНА;ЛОЖЬ;;516;;;;;;;0;;;;108;ИСТИНА;63072;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;47.04;7;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;581;;;;;;;;
M;C112_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;2809;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;47-ExtComFaultCC5;;SYS;;;Ext com fault Com ch 5;Yes;ЛОЖЬ;;;20;;;;;;;;;;;10;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;657;;;;;;;;
DO;93YT403_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;212;;;;;;;0;;;;960;ИСТИНА;63447;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_932_1;947;;;;;;;;
M;C842_2_2;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;842;;;;;;;0;;;;548;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C832_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;832;;;;;;;0;;;;3042;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C806_1_R;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;806;;;;;;;0;;;;2321;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2465_4;;;;;Compiler marker (224, 120);;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;621;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2462_E;;;;;1=cmdOPEN/cmdSTART;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;1920;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2440_1;;;;;Compiler marker (376, 66);;ЛОЖЬ;ЛОЖЬ;;2440;;;;;;;0;;;;645;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
