PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
DI;45-ExtComFaultCC5;;SYS;;;Ext com fault Com ch 5;Yes;ЛОЖЬ;;;20;;;;;;;;;;;10;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;809;;;;;;;;
M;900_1432_3;;;;;901-10-CH T.GAS ALARM;;ИСТИНА;ЛОЖЬ;;1432;;;;;;;0;;;;2850;ЛОЖЬ;61192;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;890_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;890;;;;;;;0;;;;5453;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;828_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;828;;;;;;;;100 ms;10;;580;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91HS115A1_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1250;;;;;;;0;;;;2425;ИСТИНА;61620;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1550;;;;;;;;
M;C845_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;845;;;;;;;0;;;;6176;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;899_916_3;;;;;91GA018A_FL;;ЛОЖЬ;ЛОЖЬ;;916;;;;;;;0;;;;1142;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;825_914_3;;;;;91GA006A_FL;;ЛОЖЬ;ЛОЖЬ;;914;;;;;;;0;;;;1063;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1706_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1706;;;;;;;0;;;;5892;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;336_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;336;;;;;;;0;;;;7225;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1185_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1185;;;;;;;;1 s;0;;200;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91YT458;;FLD;;;fire in building of storehouse. room 112;Yes;ИСТИНА;ЛОЖЬ;;292;;;;;;;;;;;243;ЛОЖЬ;61193;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;45.06;5;12;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;540;;;;;;;;
M;C158_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;158;;;;;;;0;;;;4509;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;396_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;5074;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;850_860_1;;;;;901-10_TGD_D1;;ЛОЖЬ;ЛОЖЬ;;860;;;;;;;0;;;;2256;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1332_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;1332;;;;;;;0;;;;2685;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1550_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1550;;;;;;;0;;;;5617;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;800_843_8;;;;;91HS630;;ЛОЖЬ;ЛОЖЬ;;843;;;;;;;0;;;;6348;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C412_7;;;;;Compiler marker (256, 151);;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;6902;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;204_206_1;;;;;91YT447_FL;;ЛОЖЬ;ЛОЖЬ;;206;;;;;;;0;;;;1442;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;412_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;4991;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1330_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;;1 s;0;;316;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1650_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1650;;;;;;;;100 ms;10;;924;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91HV113AL_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1235;;;;;;;0;;;;2413;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1538;;;;;;;;
AI;91YT408;;FLD;;;Помещение склада. Пом. 106;Yes;ИСТИНА;ЛОЖЬ;;1664;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;580;ЛОЖЬ;61194;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;45.05;9;10;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;11573;;;;;;;;
DO;91YT005_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;1700;;;;;;;0;;;;3409;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1135;;;;;;;;
M;C1712_1_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1712;;;;;;;0;;;;5874;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C842_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;842;;;;;;;0;;;;3528;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1135_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1135;;;;;;;0;;;;3351;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;616_13;;;;;;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;0;;;;2285;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1275_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1275;;;;;;;;10 ms;1;;228;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C484_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;484;;;;;;;0;;;;3774;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C816_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;816;;;;;;;0;;;;3615;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91YT458_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;844;ИСТИНА;61804;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1052;;;;;;;;
T;1430_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;1430;;;;;;;;10 ms;1;;296;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C314_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;4082;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91YA432_440;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;1;;;;5737;ИСТИНА;61667;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1689;;;;;;;;
M;1000_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1000;;;;;;;0;;;;2513;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C354_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;354;;;;;;;0;;;;3969;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;390_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;1798;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY498B_TF;;COM;;;CHANELL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1567;;;;;;;0;;;;3696;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;688;;;;;;;;
M;C1145_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1145;;;;;;;0;;;;3314;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;811_818_3;;;;;91GA001A_FL;;ЛОЖЬ;ЛОЖЬ;;818;;;;;;;0;;;;5287;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;506_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;7269;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91GT009A_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;835;;;;;;;0;;;;5093;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1331;;;;;;;;
M;244_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;7108;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91GT005_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;822;;;;;;;0;;;;953;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1215;;;;;;;;
T;1005_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1005;;;;;;;;10 ms;1;;0;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C374_3;;;;;Compiler marker (256, 79);;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;3900;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91YT424_MOC;;COM;;;MO_CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;224;;;;;;;0;;;;6035;ИСТИНА;61886;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1766;;;;;;;;
M;C1322_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1322;;;;;;;0;;;;6082;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;216_222_2;;;;;91YT479_BadPV_FL;;ЛОЖЬ;ЛОЖЬ;;222;;;;;;;0;;;;3026;ЛОЖЬ;0;;;;;;;0=BadPV;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;122_1682_3;;;;;91HS490G_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;1682;;;;;;;0;;;;55;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;486_520_2;;;;;91HS627_RR;;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;1914;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;00XS912G01P02;;CAB;;;IB91-2 COMM. ALARM FGS-01 POWER SUPPLY 02;Yes;ИСТИНА;ЛОЖЬ;;22;;;;;;;;;;;9;ИСТИНА;61195;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;45.03;1;2;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;418;;;;;;;;
DO;FGS_912_1.91XA634_3;;FSC;;;IB-91-2-FIRE ALARM;Yes;ЛОЖЬ;ЛОЖЬ;;1600;;;;;;;0;;;;5649;ЛОЖЬ;0;None;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_001_1;FGS_912_1;0;;;;;;;;;;;;;;;;;;;;;;;;
M;847_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;847;;;;;;;0;;;;6252;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C508_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;3715;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C148_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;148;;;;;;;0;;;;4540;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;813_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;813;;;;;;;0;;;;5778;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;616_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;;1 s;30;;112;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1432_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;1432;;;;;;;0;;;;2789;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;214_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;5958;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C817_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;817;;;;;;;0;;;;6866;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1716_1_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1716;;;;;;;0;;;;5854;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;830_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;830;;;;;;;0;;;;2063;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;194_432_2;;;;;91YT478/486_RR;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;1383;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;148_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;148;;;;;;;;100 ms;10;;64;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1145_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1145;;;;;;;0;;;;1188;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1328_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1328;;;;;;;0;;;;6063;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;204_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;204;;;;;;;;100 ms;10;;148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;184_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;184;;;;;;;0;;;;5688;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C186_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;186;;;;;;;0;;;;4433;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;2407_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2407;;;;;;;;100 ms;10;;444;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C490_13;;;;;Compiler marker (256, 259);;ЛОЖЬ;ЛОЖЬ;;490;;;;;;;0;;;;3756;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XA618;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;1;;;;688;ИСТИНА;61447;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;860;;;;;;;;
M;C270_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;0;;;;7358;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91HS103A1_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1130;;;;;;;0;;;;662;ИСТИНА;61599;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1442;;;;;;;;
AI;91HS616;;FLD;;;manual annunciator;Yes;ИСТИНА;ЛОЖЬ;;464;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;280;ЛОЖЬ;61196;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;45.05;3;3;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;11353;;;;;;;;
M;338_340_1;;;;;91YT436_FL;;ЛОЖЬ;ЛОЖЬ;;340;;;;;;;0;;;;1590;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91YT478_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;188;;;;;;;0;;;;6584;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;FGS_912_1;185;;;;;;;;
M;C480_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;480;;;;;;;0;;;;3793;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C400_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;6944;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C240_2_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;240;;;;;;;0;;;;5393;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91GT013A_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;847;;;;;;;0;;;;6431;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;FGS_912_1;32;;;;;;;;
M;C480_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;480;;;;;;;0;;;;3796;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
