PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14
M;C790_2_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;790;;;;;;;0;;;;2487;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C920_4_D;;;2000;2000;Function block register;;ЛОЖЬ;ЛОЖЬ;;920;;Long;;;;;0;;;;356;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XY109;;MCC;2000;A_P20_1;P-2002 EMERGENCY SD;Yes;ИСТИНА;ЛОЖЬ;;772;;;;;;;0;;;;76;ИСТИНА;10270;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;06.09;1;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C700_2_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;700;;;;;;;0;;;;6371;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;336_1;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;336;;;;;;;;1 s;60;;32;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;462_588_1;;;2000;;21BALL601CA;;ЛОЖЬ;ЛОЖЬ;;588;;;;;;;0;;;;3023;ЛОЖЬ;0;;;;;;;1=FLAME ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI228_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;281;;;;;;;0;;;;3901;ИСТИНА;11112;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;336_17_2;;;2000;H-2001;RESET ANALYSER TF;;ЛОЖЬ;ЛОЖЬ;;17;;;;;;;0;;;;1623;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;306_346_2;;;2000;;21PAH214_I;;ЛОЖЬ;ЛОЖЬ;;346;;;;;;;0;;;;907;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;874_1514_3;;;2000;P-2002S; 20LI066_TF;;ЛОЖЬ;ЛОЖЬ;;1514;;;;;;;0;;;;5343;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C712_4_D;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;712;;;;;;;0;;;;6334;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1008_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1008;;;;;;;;100 ms;50;;980;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C571_4_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;571;;;;;;;0;;;;6671;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;778_1;;;2200;P-2002;;;ЛОЖЬ;ЛОЖЬ;;778;;;;;;;0;;;;403;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI041A_MOC;;COM;2200;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;2497;ИСТИНА;11451;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C457_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;457;;;;;;;0;;;;4686;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C484_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;484;;;;;;;0;;;;3389;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;716_8;;;2200;P-2005;;;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;6010;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;302_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;;100 ms;5;;244;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21HS614;;LCP;2100;A_2000;PILOT FG LINE T.T.ON/OFF;Yes;ИСТИНА;ЛОЖЬ;;560;;;;;;;;;;;51;ИСТИНА;10271;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;06.03;7;12;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;660_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;0;;;;190;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;574_570_2;;;2000;H-2001;MAIN GAS VALVES OPEN;;ЛОЖЬ;ЛОЖЬ;;570;;;;;;;0;;;;3095;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21BI220_MOR;;COM;2100;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;416;;;;;;;0;;;;4275;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;267_378_2;;;2000;;21BALL214CA;;ЛОЖЬ;ЛОЖЬ;;378;;;;;;;0;;;;4785;ЛОЖЬ;0;;;;;;;1=FLAME ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C470_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;470;;;;;;;0;;;;3437;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI210_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;263;;;;;;;0;;;;3883;ИСТИНА;11058;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;700_5;;;2200;P-2002;;;ЛОЖЬ;ЛОЖЬ;;700;;;;;;;0;;;;5952;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;568_564_5;;;2000;H-2001;21HS615A;;ЛОЖЬ;ЛОЖЬ;;564;;;;;;;0;;;;1556;ЛОЖЬ;0;;;;;;;1=SKIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C332_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;332;;;;;;;0;;;;3564;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI041D_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;707;;;;;;;0;;;;2543;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;830_814_5;;;2200;P-2002S;P-2002S RUNNING;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;2728;ЛОЖЬ;0;;;;;;;1=RUNNING;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LI063_TF;;COM;2000;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;922;;;;;;;0;;;;291;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;271_4;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;271;;;;;;;;100 ms;20;;2148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C462_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;2275;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1341_1_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1341;;;;;;;0;;;;6512;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;289_2;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;289;;;;;;;;100 ms;5;;2356;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH037XY_MOR;;COM;2000;P-2002;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;742;;;;;;;0;;;;4399;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C279_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;279;;;;;;;0;;;;3674;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VAH031Y;;BNS;2200;A_P20_1;"PUMP  VIBR - NDE ""Y""";Yes;ИСТИНА;ЛОЖЬ;;730;;;;;;;;;;;77;ИСТИНА;10272;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;06.03;9;6;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22ZSHH012_FU;;COM;;P-2052;"HPRT  VIBR - ""Z""";No;ЛОЖЬ;ЛОЖЬ;;1350;;;;;;;0;;;;3981;ИСТИНА;10222;None;;;;;;1=FIRST;1=FIRST;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;721_1514_3;;;2200;P-2005;22TT041Q_TF;;ЛОЖЬ;ЛОЖЬ;;1514;;;;;;;0;;;;6023;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;408_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;408;;;;;;;0;;;;2050;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C282_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;282;;;;;;;0;;;;4115;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;738_12;;;2200;P-2002;;;ЛОЖЬ;ЛОЖЬ;;738;;;;;;;0;;;;2064;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C795_4_C;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;795;;;;;;;0;;;;6168;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI051_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;700;;;;;;;0;;;;1991;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1322_1_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1322;;;;;;;0;;;;1625;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XL281A_ON;;FSC;2000;H-2006;EMERGENCY STEAM TO H-2006 VALVE OP;No;ЛОЖЬ;ЛОЖЬ;;910;;;;;;;0;;;;5221;ЛОЖЬ;0;None;;;;;;1=LAMP ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;ESD_001_1;ESD_001_6;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C266_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;3707;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI061M_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;796;;;;;;;0;;;;776;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;780_6;;;2200;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;780;;;;;;;0;;;;6140;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI041P;;FLD;2200;A_2000;CLUTCH IN BEAR - DE;Yes;ИСТИНА;ЛОЖЬ;;720;ИСТИНА;Float;4-20mA;-40;200;°C;;;;;852;ЛОЖЬ;10712;;None;None;None;None;;;;-100;-100;;;;-XXXXX.X;3.76;21;;06.06;15;10;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;10190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL217;;COM;2100;A_2000;BURNER 17 FLAME OUT;No;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;0;;;;1859;ИСТИНА;11077;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C488_4_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;488;;;;;;;0;;;;5816;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;382_199_1;;;2000;H-2005A;AT LEAST 34 FLMS ON;;ЛОЖЬ;ЛОЖЬ;;199;;;;;;;0;;;;5196;ЛОЖЬ;0;;;;;;;1=34 FLAME ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C926_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;926;;;;;;;0;;;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XA211;;LCP;2100;A_2000;VENTILATION FAILED;Yes;ИСТИНА;ЛОЖЬ;;404;;;;;;;0;;;;140;ЛОЖЬ;10276;None;;;;;;1=LAMP ON;;;;;;;Undefined;491;3428;;06.07;5;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1341_1_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1341;;;;;;;0;;;;6514;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI203_TF;;COM;2100;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;749;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C458_1;;;2000;2000;Compiler register (320, 264);;ЛОЖЬ;ЛОЖЬ;;458;;Float;;;;;0;;;;1670;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C258_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;3720;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;921_1;;;2000;P-2004S;;;ЛОЖЬ;ЛОЖЬ;;921;;;;;;;;100 ms;10;;348;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C799_4_D;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;799;;;;;;;0;;;;6145;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20FI048_MOC;;COM;2000;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;920;;;;;;;0;;;;282;ИСТИНА;10830;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;464_12;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;5007;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;920_3;;;2000;P-2004S;;;ЛОЖЬ;ЛОЖЬ;;920;;;;;;;;100 ms;5;;52;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1350_1_L;;;;P-2052;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1350;;;;;;;0;;;;5247;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;750_770_1;;;2200;P-2002;22VSHH041XY_I;;ЛОЖЬ;ЛОЖЬ;;770;;;;;;;0;;;;313;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
